id,time_bucket,cluster_name,namespace,pod_name,metric_name,avg_value,min_value,max_value,stddev_value,sample_count,percentile_95,percentile_99,created_at
719,2026-06-07 20:00:00,prod-use2-eks,search,search-api-61d1d17-0014f,container_fs_usage_bytes,4483.158,2689.895,8069.684,672.474,112,6724.736,7845.526,2026-06-07 20:59:46
720,2026-06-07 20:00:00,prod-use2-eks,search,recommendation-c460126-52814,container_memory_rss,4694.74,2816.844,8450.532,704.211,78,7042.11,8215.795,2026-06-07 20:59:46
721,2026-06-08 11:00:00,prod-use2-eks,payments,payments-api-1ce3577-591ac,container_network_receive_bytes_total,1114.974,668.985,2006.954,167.246,49,1672.461,1951.205,2026-06-08 11:59:57
722,2026-06-08 11:00:00,prod-usw2-eks,checkout,checkout-web-c2b3638-fa6d0,container_memory_rss,1303.792,782.275,2346.825,195.569,36,1955.687,2281.635,2026-06-08 11:59:57
723,2026-06-08 11:00:00,prod-use2-eks,checkout,checkout-web-c343d41-6a8d2,process_open_fds,4371.415,2622.849,7868.546,655.712,75,6557.122,7649.976,2026-06-08 11:59:57
724,2026-06-08 11:00:00,prod-usw2-eks,kube-system,metrics-server-6162d13-d4a14,go_gc_duration_seconds,607.605,364.563,1093.69,91.141,99,911.408,1063.31,2026-06-08 11:59:57
725,2026-06-08 11:00:00,prod-usw2-eks,checkout,checkout-web-f628153-c1833,http_requests_total,3780.006,2268.003,6804.01,567.001,96,5670.009,6615.01,2026-06-08 11:59:57
726,2026-06-08 11:00:00,prod-usw2-eks,identity,auth-gateway-7d2aa28-56f78,http_requests_total,2568.733,1541.24,4623.719,385.31,73,3853.099,4495.282,2026-06-08 11:59:57
727,2026-06-08 11:00:00,dr-use1-eks,search,indexer-6af7422-f66fc,kube_pod_container_status_restarts_total,4921.845,2953.107,8859.321,738.277,64,7382.767,8613.229,2026-06-08 11:59:57
728,2026-06-08 11:00:00,staging-use2-eks,search,recommendation-2071c72-c0b22,container_network_receive_bytes_total,4661.346,2796.808,8390.423,699.202,101,6992.019,8157.356,2026-06-08 11:59:57
729,2026-06-08 11:00:00,staging-use2-eks,platform,config-svc-929cd33-16be4,container_cpu_usage_seconds_total,4606.096,2763.658,8290.974,690.914,62,6909.145,8060.669,2026-06-08 11:59:57
730,2026-06-08 11:00:00,staging-use2-eks,inventory,inventory-svc-1d6f570-1b50d,container_network_receive_bytes_total,2775.55,1665.33,4995.99,416.333,69,4163.325,4857.213,2026-06-08 11:59:57
731,2026-06-08 11:00:00,prod-use2-eks,payments,payments-api-c9c2b74-00142,process_open_fds,2896.658,1737.995,5213.984,434.499,78,4344.987,5069.151,2026-06-08 11:59:57
732,2026-06-08 11:00:00,prod-use2-eks,checkout,checkout-web-0101b48-2b2af,go_gc_duration_seconds,3631.45,2178.87,6536.61,544.718,95,5447.175,6355.038,2026-06-08 11:59:57
733,2026-06-08 11:00:00,prod-use2-eks,notifications,notifications-c882a21-88bb7,kube_pod_container_status_restarts_total,4009.843,2405.906,7217.717,601.476,88,6014.764,7017.225,2026-06-08 11:59:57
734,2026-06-08 11:00:00,prod-usw2-eks,inventory,inventory-svc-bf8f159-02345,container_fs_usage_bytes,826.227,495.736,1487.208,123.934,84,1239.34,1445.897,2026-06-08 11:59:57
735,2026-06-08 11:00:00,dr-use1-eks,search,search-api-be84964-d972c,http_requests_total,4832.114,2899.269,8697.806,724.817,37,7248.171,8456.2,2026-06-08 11:59:57
736,2026-06-08 11:00:00,prod-use2-eks,search,recommendation-c460126-52814,container_network_receive_bytes_total,2042.37,1225.422,3676.267,306.356,108,3063.556,3574.148,2026-06-08 11:59:57
737,2026-06-08 11:00:00,dr-use1-eks,orders,orders-worker-f884840-8265c,kube_pod_container_status_restarts_total,2931.937,1759.162,5277.487,439.791,93,4397.906,5130.89,2026-06-08 11:59:57
738,2026-06-08 11:00:00,prod-use2-eks,identity,auth-gateway-ec6b034-0575b,container_memory_rss,3826.122,2295.673,6887.02,573.918,57,5739.183,6695.714,2026-06-08 11:59:57
739,2026-06-08 11:00:00,prod-use2-eks,payments,payments-worker-6e38c94-75bbf,process_open_fds,4820.524,2892.314,8676.943,723.079,50,7230.786,8435.916,2026-06-08 11:59:57
740,2026-06-08 11:00:00,prod-use2-eks,kube-system,coredns-e513a45-fb7bf,container_network_receive_bytes_total,48.349,29.009,87.028,7.252,104,72.523,84.61,2026-06-08 11:59:57
741,2026-06-08 11:00:00,prod-usw2-eks,orders,orders-worker-b907131-2627d,http_request_duration_ms,2619.404,1571.643,4714.928,392.911,120,3929.106,4583.958,2026-06-08 11:59:57
742,2026-06-08 11:00:00,prod-use2-eks,search,indexer-b07f520-eaf04,http_requests_total,4166.207,2499.724,7499.172,624.931,68,6249.31,7290.862,2026-06-08 11:59:57
743,2026-06-08 11:00:00,prod-usw2-eks,payments,payments-worker-bbc0947-0aa1a,http_requests_total,3650.301,2190.181,6570.542,547.545,43,5475.451,6388.027,2026-06-08 11:59:57
744,2026-06-08 11:00:00,prod-use2-eks,checkout,cart-svc-527eb80-045c0,http_request_duration_ms,3071.868,1843.121,5529.362,460.78,43,4607.801,5375.768,2026-06-08 11:59:57
745,2026-06-08 11:00:00,prod-usw2-eks,orders,orders-worker-0696c96-a62c8,container_fs_usage_bytes,2536.231,1521.738,4565.215,380.435,92,3804.346,4438.404,2026-06-08 11:59:57
746,2026-06-08 11:00:00,prod-usw2-eks,orders,orders-worker-8482791-f2d9f,container_fs_usage_bytes,4552.634,2731.58,8194.741,682.895,56,6828.951,7967.11,2026-06-08 11:59:57
747,2026-06-08 11:00:00,prod-use2-eks,orders,orders-worker-9681c18-374c7,container_memory_working_set_bytes,1264.636,758.782,2276.345,189.695,63,1896.954,2213.113,2026-06-08 11:59:57
748,2026-06-08 11:00:00,prod-use2-eks,platform,config-svc-ddd1723-06ca5,tcp_established,3083.007,1849.804,5549.412,462.451,74,4624.51,5395.261,2026-06-08 11:59:57
749,2026-06-08 11:00:00,prod-use2-eks,payments,payments-api-7fa4649-debd8,go_gc_duration_seconds,1025.068,615.041,1845.123,153.76,45,1537.603,1793.87,2026-06-08 11:59:57
750,2026-06-08 11:00:00,prod-use2-eks,identity,session-store-1ac5266-1ca26,process_open_fds,4505.259,2703.155,8109.466,675.789,102,6757.888,7884.203,2026-06-08 11:59:57
751,2026-06-09 03:00:00,prod-use2-eks,identity,session-store-1ac5266-1ca26,process_open_fds,3056.092,1833.655,5500.966,458.414,34,4584.138,5348.161,2026-06-09 03:00:09
752,2026-06-09 03:00:00,prod-usw2-eks,orders,orders-api-402bb51-ad48f,container_memory_working_set_bytes,4202.345,2521.407,7564.221,630.352,115,6303.518,7354.104,2026-06-09 03:00:09
753,2026-06-09 03:00:00,staging-use2-eks,identity,session-store-a097c68-649a1,go_gc_duration_seconds,4475.698,2685.419,8056.257,671.355,40,6713.548,7832.472,2026-06-09 03:00:09
754,2026-06-09 03:00:00,dr-use1-eks,checkout,checkout-web-4263246-52f3a,container_cpu_usage_seconds_total,3404.821,2042.892,6128.677,510.723,90,5107.231,5958.436,2026-06-09 03:00:09
755,2026-06-09 03:00:00,prod-use2-eks,inventory,inventory-svc-df6d343-0a45b,container_network_receive_bytes_total,4346.482,2607.889,7823.668,651.972,74,6519.723,7606.344,2026-06-09 03:00:09
756,2026-06-09 03:00:00,prod-use2-eks,payments,payments-api-7fa4649-debd8,container_memory_working_set_bytes,2200.56,1320.336,3961.009,330.084,120,3300.841,3850.981,2026-06-09 03:00:09
757,2026-06-09 03:00:00,prod-use2-eks,identity,session-store-4732511-0dba8,process_open_fds,3543.794,2126.276,6378.829,531.569,64,5315.691,6201.64,2026-06-09 03:00:09
758,2026-06-09 03:00:00,prod-usw2-eks,inventory,inventory-svc-4453f63-e15f3,container_fs_usage_bytes,4131.472,2478.883,7436.65,619.721,50,6197.208,7230.076,2026-06-09 03:00:09
759,2026-06-09 03:00:00,prod-use2-eks,notifications,notifications-1938743-28dca,process_open_fds,1349.61,809.766,2429.298,202.441,102,2024.415,2361.817,2026-06-09 03:00:09
760,2026-06-09 03:00:00,prod-use2-eks,platform,image-resizer-9994630-7c707,container_memory_rss,427.233,256.34,769.02,64.085,90,640.85,747.659,2026-06-09 03:00:09
761,2026-06-09 03:00:00,prod-usw2-eks,identity,auth-gateway-fb1c283-81cc8,http_requests_total,3954.0,2372.4,7117.201,593.1,35,5931.0,6919.501,2026-06-09 03:00:09
762,2026-06-09 03:00:00,prod-usw2-eks,search,search-api-db28570-d359e,kube_pod_container_status_restarts_total,3509.925,2105.955,6317.864,526.489,35,5264.887,6142.368,2026-06-09 03:00:09
763,2026-06-09 03:00:00,prod-use2-eks,ledger,ledger-svc-204e643-7d23b,container_cpu_usage_seconds_total,1093.537,656.122,1968.367,164.031,98,1640.306,1913.69,2026-06-09 03:00:09
764,2026-06-09 03:00:00,prod-usw2-eks,checkout,checkout-web-f628153-c1833,http_request_duration_ms,3978.942,2387.365,7162.095,596.841,38,5968.413,6963.148,2026-06-09 03:00:09
765,2026-06-09 03:00:00,prod-use2-eks,checkout,checkout-web-c2eb578-2d181,container_memory_rss,2542.913,1525.748,4577.243,381.437,66,3814.369,4450.097,2026-06-09 03:00:09
766,2026-06-09 03:00:00,prod-use2-eks,payments,payments-worker-6e38c94-75bbf,http_requests_total,4165.076,2499.045,7497.136,624.761,57,6247.613,7288.882,2026-06-09 03:00:09
767,2026-06-09 03:00:00,prod-usw2-eks,search,recommendation-1e52697-e4756,tcp_established,2312.689,1387.614,4162.841,346.903,113,3469.034,4047.206,2026-06-09 03:00:09
768,2026-06-09 03:00:00,prod-usw2-eks,checkout,checkout-web-ec64e26-f37ce,container_memory_rss,2069.53,1241.718,3725.154,310.43,91,3104.295,3621.678,2026-06-09 03:00:09
769,2026-06-09 03:00:00,dr-use1-eks,inventory,inventory-svc-4ccbe67-9cbde,container_network_receive_bytes_total,1109.779,665.868,1997.603,166.467,60,1664.669,1942.114,2026-06-09 03:00:09
770,2026-06-09 03:00:00,prod-use2-eks,search,search-api-1271443-2f040,container_memory_working_set_bytes,3893.933,2336.36,7009.079,584.09,55,5840.899,6814.382,2026-06-09 03:00:09
771,2026-06-09 03:00:00,prod-use2-eks,orders,orders-api-7f89525-97cdd,http_requests_total,1467.042,880.225,2640.675,220.056,62,2200.563,2567.323,2026-06-09 03:00:09
772,2026-06-09 03:00:00,prod-usw2-eks,platform,config-svc-d193d56-68bd9,kube_pod_container_status_restarts_total,2466.916,1480.15,4440.449,370.037,73,3700.374,4317.103,2026-06-09 03:00:09
773,2026-06-09 03:00:00,prod-usw2-eks,payments,payments-api-1e23165-1e35b,http_requests_total,1418.426,851.056,2553.167,212.764,55,2127.64,2482.246,2026-06-09 03:00:09
774,2026-06-09 03:00:00,prod-use2-eks,platform,config-svc-027a395-39a4d,container_network_receive_bytes_total,95.54,57.324,171.972,14.331,103,143.31,167.195,2026-06-09 03:00:09
775,2026-06-09 03:00:00,prod-usw2-eks,search,indexer-b957537-8aa20,http_requests_total,3178.699,1907.22,5721.659,476.805,69,4768.049,5562.724,2026-06-09 03:00:09
776,2026-06-09 03:00:00,prod-use2-eks,search,indexer-b07f520-eaf04,http_requests_total,4373.903,2624.342,7873.026,656.085,73,6560.855,7654.331,2026-06-09 03:00:09
777,2026-06-09 03:00:00,prod-use2-eks,identity,auth-gateway-bf1d422-2018d,process_open_fds,2189.576,1313.745,3941.236,328.436,38,3284.363,3831.757,2026-06-09 03:00:09
778,2026-06-09 03:00:00,prod-use2-eks,kube-system,coredns-47d4438-c55d7,container_cpu_usage_seconds_total,1328.439,797.064,2391.191,199.266,69,1992.659,2324.769,2026-06-09 03:00:09
779,2026-06-09 03:00:00,prod-usw2-eks,checkout,checkout-web-2e5d994-d724e,process_open_fds,4707.756,2824.653,8473.96,706.163,113,7061.634,8238.572,2026-06-09 03:00:09
780,2026-06-09 03:00:00,prod-use2-eks,checkout,checkout-web-c343d41-6a8d2,process_open_fds,1822.669,1093.601,3280.804,273.4,30,2734.003,3189.671,2026-06-09 03:00:09
781,2026-06-09 17:00:00,prod-usw2-eks,payments,payments-api-b9a1287-dbbfe,container_memory_rss,3102.134,1861.28,5583.841,465.32,78,4653.201,5428.734,2026-06-09 17:59:34
782,2026-06-09 17:00:00,prod-use2-eks,payments,payments-api-58c5e74-26d34,tcp_established,2243.803,1346.282,4038.845,336.57,97,3365.704,3926.654,2026-06-09 17:59:34
783,2026-06-09 17:00:00,prod-use2-eks,payments,payments-worker-bff7264-02c23,container_memory_rss,1442.804,865.683,2597.048,216.421,99,2164.206,2524.907,2026-06-09 17:59:34
784,2026-06-09 17:00:00,prod-usw2-eks,kube-system,coredns-4a8b365-1d9fc,http_request_duration_ms,3303.424,1982.054,5946.163,495.514,67,4955.136,5780.992,2026-06-09 17:59:34
785,2026-06-09 17:00:00,prod-use2-eks,payments,payments-worker-7a57672-86691,go_gc_duration_seconds,4217.712,2530.627,7591.882,632.657,40,6326.568,7380.996,2026-06-09 17:59:34
786,2026-06-09 17:00:00,dr-use1-eks,search,indexer-6af7422-f66fc,container_fs_usage_bytes,1574.749,944.849,2834.547,236.212,97,2362.123,2755.81,2026-06-09 17:59:34
787,2026-06-09 17:00:00,prod-use2-eks,search,search-api-4350294-dbefb,container_memory_working_set_bytes,2308.069,1384.841,4154.524,346.21,61,3462.103,4039.12,2026-06-09 17:59:34
788,2026-06-09 17:00:00,prod-use2-eks,identity,auth-gateway-ec6b034-0575b,http_request_duration_ms,4530.294,2718.177,8154.53,679.544,42,6795.441,7928.015,2026-06-09 17:59:34
789,2026-06-09 17:00:00,prod-use2-eks,kube-system,coredns-e513a45-fb7bf,kube_pod_container_status_restarts_total,156.781,94.069,282.206,23.517,71,235.172,274.367,2026-06-09 17:59:34
790,2026-06-09 17:00:00,prod-usw2-eks,search,search-api-15a6d76-12766,container_fs_usage_bytes,704.766,422.86,1268.579,105.715,35,1057.149,1233.341,2026-06-09 17:59:34
791,2026-06-09 17:00:00,prod-use2-eks,platform,image-resizer-9994630-7c707,go_gc_duration_seconds,1168.798,701.279,2103.837,175.32,75,1753.197,2045.397,2026-06-09 17:59:34
792,2026-06-09 17:00:00,prod-usw2-eks,payments,payments-api-1e23165-1e35b,process_open_fds,1081.583,648.95,1946.849,162.237,109,1622.374,1892.77,2026-06-09 17:59:34
793,2026-06-09 17:00:00,staging-use2-eks,payments,payments-api-dde4d16-a3d09,process_open_fds,1372.493,823.496,2470.488,205.874,63,2058.74,2401.863,2026-06-09 17:59:34
794,2026-06-09 17:00:00,prod-usw2-eks,payments,payments-worker-b4be648-d2dcb,container_memory_working_set_bytes,3003.891,1802.335,5407.004,450.584,48,4505.837,5256.81,2026-06-09 17:59:34
795,2026-06-09 17:00:00,prod-use2-eks,checkout,cart-svc-527eb80-045c0,container_network_receive_bytes_total,2945.519,1767.312,5301.935,441.828,83,4418.279,5154.659,2026-06-09 17:59:34
796,2026-06-09 17:00:00,prod-usw2-eks,payments,payments-api-6c2b997-3e07d,go_gc_duration_seconds,3453.755,2072.253,6216.758,518.063,67,5180.632,6044.071,2026-06-09 17:59:34
797,2026-06-09 17:00:00,prod-use2-eks,payments,payments-api-1ce3577-591ac,process_open_fds,1714.753,1028.852,3086.556,257.213,115,2572.13,3000.818,2026-06-09 17:59:34
798,2026-06-09 17:00:00,prod-use2-eks,search,indexer-b07f520-eaf04,kube_pod_container_status_restarts_total,318.429,191.057,573.172,47.764,36,477.643,557.25,2026-06-09 17:59:34
799,2026-06-09 17:00:00,prod-use2-eks,identity,session-store-4732511-0dba8,http_requests_total,109.887,65.932,197.797,16.483,100,164.831,192.302,2026-06-09 17:59:34
800,2026-06-09 17:00:00,dr-use1-eks,orders,orders-worker-f884840-8265c,container_memory_rss,1976.366,1185.819,3557.458,296.455,44,2964.549,3458.64,2026-06-09 17:59:34
801,2026-06-09 17:00:00,prod-usw2-eks,orders,orders-api-402bb51-ad48f,container_fs_usage_bytes,1186.404,711.842,2135.527,177.961,107,1779.606,2076.207,2026-06-09 17:59:34
802,2026-06-09 17:00:00,prod-usw2-eks,identity,auth-gateway-ebb2b70-575e4,kube_pod_container_status_restarts_total,653.071,391.843,1175.528,97.961,53,979.607,1142.875,2026-06-09 17:59:34
803,2026-06-09 17:00:00,prod-use2-eks,payments,payments-api-c9c2b74-00142,container_network_receive_bytes_total,2456.935,1474.161,4422.483,368.54,93,3685.403,4299.636,2026-06-09 17:59:34
804,2026-06-09 17:00:00,prod-use2-eks,search,recommendation-c460126-52814,container_network_receive_bytes_total,1620.035,972.021,2916.062,243.005,81,2430.052,2835.06,2026-06-09 17:59:34
805,2026-06-09 17:00:00,prod-usw2-eks,ledger,ledger-svc-0744083-43011,kube_pod_container_status_restarts_total,1937.448,1162.469,3487.406,290.617,30,2906.172,3390.534,2026-06-09 17:59:34
806,2026-06-09 17:00:00,prod-usw2-eks,payments,payments-worker-1d1bf52-dff66,container_cpu_usage_seconds_total,2601.188,1560.713,4682.138,390.178,47,3901.782,4552.079,2026-06-09 17:59:34
807,2026-06-09 17:00:00,prod-usw2-eks,checkout,cart-svc-ee38458-64d46,go_gc_duration_seconds,473.221,283.932,851.797,70.983,105,709.831,828.136,2026-06-09 17:59:34
808,2026-06-09 17:00:00,prod-use2-eks,notifications,notifications-c882a21-88bb7,container_fs_usage_bytes,522.04,313.224,939.672,78.306,118,783.06,913.57,2026-06-09 17:59:34
809,2026-06-09 17:00:00,prod-usw2-eks,notifications,notifications-abd2926-3451e,http_requests_total,2338.375,1403.025,4209.074,350.756,117,3507.562,4092.156,2026-06-09 17:59:34
810,2026-06-09 17:00:00,dr-use1-eks,inventory,inventory-svc-4ccbe67-9cbde,process_open_fds,3542.915,2125.749,6377.247,531.437,79,5314.372,6200.101,2026-06-09 17:59:34
811,2026-06-10 09:00:00,prod-use2-eks,notifications,notifications-1938743-28dca,container_memory_working_set_bytes,747.917,448.75,1346.251,112.188,65,1121.876,1308.855,2026-06-10 09:00:06
812,2026-06-10 09:00:00,prod-use2-eks,payments,payments-api-c9c2b74-00142,go_gc_duration_seconds,3340.087,2004.052,6012.157,501.013,76,5010.131,5845.153,2026-06-10 09:00:06
813,2026-06-10 09:00:00,staging-use2-eks,platform,config-svc-929cd33-16be4,container_network_receive_bytes_total,3944.102,2366.461,7099.384,591.615,49,5916.154,6902.179,2026-06-10 09:00:06
814,2026-06-10 09:00:00,prod-usw2-eks,checkout,cart-svc-0a94879-c1bba,container_memory_rss,2270.531,1362.318,4086.955,340.58,98,3405.796,3973.429,2026-06-10 09:00:06
815,2026-06-10 09:00:00,prod-usw2-eks,platform,image-resizer-6542c92-1100b,http_requests_total,4063.097,2437.858,7313.574,609.465,118,6094.645,7110.419,2026-06-10 09:00:06
816,2026-06-10 09:00:00,prod-use2-eks,payments,payments-api-7fa4649-debd8,tcp_established,2629.746,1577.848,4733.543,394.462,119,3944.619,4602.056,2026-06-10 09:00:06
817,2026-06-10 09:00:00,prod-usw2-eks,payments,payments-api-423b015-b80bd,container_cpu_usage_seconds_total,2956.651,1773.991,5321.972,443.498,77,4434.976,5174.139,2026-06-10 09:00:06
818,2026-06-10 09:00:00,prod-use2-eks,checkout,checkout-web-c2eb578-2d181,tcp_established,3666.773,2200.064,6600.192,550.016,44,5500.16,6416.853,2026-06-10 09:00:06
819,2026-06-10 09:00:00,staging-use2-eks,identity,auth-gateway-41b4f33-14ef9,http_request_duration_ms,579.745,347.847,1043.542,86.962,69,869.618,1014.555,2026-06-10 09:00:06
820,2026-06-10 09:00:00,prod-use2-eks,checkout,checkout-web-0101b48-2b2af,container_network_receive_bytes_total,2906.883,1744.13,5232.389,436.032,63,4360.324,5087.045,2026-06-10 09:00:06
821,2026-06-10 09:00:00,prod-use2-eks,kube-system,coredns-47d4438-c55d7,http_requests_total,1242.784,745.67,2237.011,186.418,59,1864.176,2174.872,2026-06-10 09:00:06
822,2026-06-10 09:00:00,prod-use2-eks,kube-system,coredns-e513a45-fb7bf,container_cpu_usage_seconds_total,4886.036,2931.622,8794.865,732.905,55,7329.054,8550.563,2026-06-10 09:00:06
823,2026-06-10 09:00:00,prod-usw2-eks,orders,orders-api-21c5d48-15186,container_memory_working_set_bytes,4906.721,2944.033,8832.099,736.008,47,7360.082,8586.763,2026-06-10 09:00:06
824,2026-06-10 09:00:00,prod-usw2-eks,search,search-api-15a6d76-12766,container_memory_rss,552.96,331.776,995.328,82.944,44,829.44,967.68,2026-06-10 09:00:06
825,2026-06-10 09:00:00,dr-use1-eks,search,indexer-6af7422-f66fc,container_network_receive_bytes_total,4803.967,2882.38,8647.14,720.595,44,7205.95,8406.941,2026-06-10 09:00:06
826,2026-06-10 09:00:00,dr-use1-eks,checkout,cart-svc-da3cf51-00806,kube_pod_container_status_restarts_total,1853.909,1112.345,3337.036,278.086,47,2780.864,3244.341,2026-06-10 09:00:06
827,2026-06-10 09:00:00,prod-use2-eks,checkout,checkout-web-47df111-4e24c,tcp_established,4438.179,2662.907,7988.722,665.727,81,6657.268,7766.813,2026-06-10 09:00:06
828,2026-06-10 09:00:00,staging-use2-eks,search,search-api-1605640-8abaf,go_gc_duration_seconds,526.876,316.126,948.377,79.031,49,790.314,922.033,2026-06-10 09:00:06
829,2026-06-10 09:00:00,prod-usw2-eks,search,search-api-a47d446-4ffe2,container_memory_working_set_bytes,2898.465,1739.079,5217.237,434.77,46,4347.698,5072.314,2026-06-10 09:00:06
830,2026-06-10 09:00:00,prod-usw2-eks,search,indexer-b957537-8aa20,container_memory_working_set_bytes,1653.509,992.106,2976.317,248.026,117,2480.264,2893.641,2026-06-10 09:00:06
831,2026-06-10 09:00:00,prod-use2-eks,ledger,ledger-svc-f4a6d64-16dde,container_cpu_usage_seconds_total,3206.738,1924.043,5772.128,481.011,87,4810.106,5611.791,2026-06-10 09:00:06
832,2026-06-10 09:00:00,prod-use2-eks,notifications,notifications-c882a21-88bb7,go_gc_duration_seconds,4712.091,2827.255,8481.764,706.814,52,7068.137,8246.16,2026-06-10 09:00:06
833,2026-06-10 09:00:00,prod-usw2-eks,kube-system,coredns-4a8b365-1d9fc,go_gc_duration_seconds,4458.612,2675.167,8025.502,668.792,113,6687.918,7802.572,2026-06-10 09:00:06
834,2026-06-10 09:00:00,dr-use1-eks,inventory,inventory-svc-4ccbe67-9cbde,http_request_duration_ms,2522.388,1513.433,4540.298,378.358,104,3783.582,4414.179,2026-06-10 09:00:06
835,2026-06-10 09:00:00,prod-usw2-eks,search,recommendation-87e3198-026ea,container_fs_usage_bytes,4525.727,2715.436,8146.309,678.859,70,6788.591,7920.022,2026-06-10 09:00:06
836,2026-06-10 09:00:00,staging-use2-eks,notifications,notifications-26e9347-44fc8,http_requests_total,1879.925,1127.955,3383.866,281.989,67,2819.888,3289.869,2026-06-10 09:00:06
837,2026-06-10 09:00:00,prod-use2-eks,identity,auth-gateway-9bddb17-f3d59,container_network_receive_bytes_total,595.005,357.003,1071.009,89.251,61,892.508,1041.259,2026-06-10 09:00:06
838,2026-06-10 09:00:00,prod-use2-eks,search,indexer-4680271-0a829,container_fs_usage_bytes,561.343,336.806,1010.418,84.201,109,842.015,982.35,2026-06-10 09:00:06
839,2026-06-10 09:00:00,prod-usw2-eks,payments,payments-worker-bbc0947-0aa1a,tcp_established,3976.865,2386.119,7158.356,596.53,118,5965.297,6959.513,2026-06-10 09:00:06
840,2026-06-10 09:00:00,prod-use2-eks,orders,orders-worker-6ee3345-b0d20,container_cpu_usage_seconds_total,337.941,202.764,608.293,50.691,76,506.911,591.396,2026-06-10 09:00:06
841,2026-06-11 00:00:00,prod-use2-eks,kube-system,coredns-e513a45-fb7bf,process_open_fds,4932.845,2959.707,8879.121,739.927,53,7399.268,8632.479,2026-06-11 00:00:18
842,2026-06-11 00:00:00,prod-usw2-eks,orders,orders-worker-8482791-f2d9f,container_fs_usage_bytes,4932.459,2959.475,8878.426,739.869,118,7398.688,8631.803,2026-06-11 00:00:18
843,2026-06-11 00:00:00,dr-use1-eks,search,search-api-be84964-d972c,container_memory_rss,3758.283,2254.97,6764.909,563.742,33,5637.424,6576.994,2026-06-11 00:00:18
844,2026-06-11 00:00:00,prod-use2-eks,kube-system,metrics-server-e2e6924-29c37,container_network_receive_bytes_total,4896.957,2938.174,8814.523,734.544,51,7345.435,8569.675,2026-06-11 00:00:18
845,2026-06-11 00:00:00,prod-use2-eks,inventory,inventory-svc-df6d343-0a45b,container_memory_rss,3097.05,1858.23,5574.69,464.558,111,4645.575,5419.838,2026-06-11 00:00:18
846,2026-06-11 00:00:00,prod-use2-eks,payments,payments-api-c9c2b74-00142,container_cpu_usage_seconds_total,4374.228,2624.537,7873.61,656.134,119,6561.342,7654.899,2026-06-11 00:00:18
847,2026-06-11 00:00:00,prod-usw2-eks,payments,payments-api-1e23165-1e35b,http_request_duration_ms,3539.035,2123.421,6370.263,530.855,118,5308.553,6193.311,2026-06-11 00:00:18
848,2026-06-11 00:00:00,prod-use2-eks,platform,image-resizer-9994630-7c707,tcp_established,2593.678,1556.207,4668.62,389.052,67,3890.517,4538.936,2026-06-11 00:00:18
849,2026-06-11 00:00:00,staging-use2-eks,identity,session-store-a097c68-649a1,http_request_duration_ms,220.245,132.147,396.442,33.037,59,330.368,385.429,2026-06-11 00:00:18
850,2026-06-11 00:00:00,prod-usw2-eks,orders,orders-worker-b907131-2627d,http_requests_total,4649.016,2789.409,8368.228,697.352,116,6973.524,8135.778,2026-06-11 00:00:18
851,2026-06-11 00:00:00,dr-use1-eks,notifications,notifications-b036879-82982,container_fs_usage_bytes,264.422,158.653,475.96,39.663,113,396.634,462.739,2026-06-11 00:00:18
852,2026-06-11 00:00:00,prod-use2-eks,inventory,inventory-svc-3e28589-98330,go_gc_duration_seconds,4762.881,2857.728,8573.185,714.432,74,7144.321,8335.041,2026-06-11 00:00:18
853,2026-06-11 00:00:00,prod-use2-eks,search,indexer-4680271-0a829,container_fs_usage_bytes,2431.789,1459.073,4377.22,364.768,61,3647.683,4255.63,2026-06-11 00:00:18
854,2026-06-11 00:00:00,prod-usw2-eks,notifications,notifications-b2aff41-e1772,process_open_fds,1813.465,1088.079,3264.237,272.02,101,2720.197,3173.563,2026-06-11 00:00:18
855,2026-06-11 00:00:00,prod-usw2-eks,ledger,ledger-svc-842cd31-95bfa,container_network_receive_bytes_total,1344.188,806.513,2419.538,201.628,116,2016.282,2352.329,2026-06-11 00:00:18
856,2026-06-11 00:00:00,prod-usw2-eks,payments,payments-worker-b4be648-d2dcb,container_fs_usage_bytes,1268.93,761.358,2284.074,190.339,38,1903.395,2220.627,2026-06-11 00:00:18
857,2026-06-11 00:00:00,prod-use2-eks,orders,orders-worker-6ee3345-b0d20,container_cpu_usage_seconds_total,977.948,586.769,1760.307,146.692,54,1466.922,1711.41,2026-06-11 00:00:18
858,2026-06-11 00:00:00,prod-usw2-eks,search,indexer-6c1eb29-ca471,process_open_fds,3703.535,2222.121,6666.363,555.53,55,5555.303,6481.187,2026-06-11 00:00:18
859,2026-06-11 00:00:00,prod-usw2-eks,identity,auth-gateway-7d2aa28-56f78,container_fs_usage_bytes,2906.895,1744.137,5232.41,436.034,43,4360.342,5087.065,2026-06-11 00:00:18
860,2026-06-11 00:00:00,prod-usw2-eks,inventory,inventory-svc-4453f63-e15f3,tcp_established,2310.3,1386.18,4158.541,346.545,77,3465.451,4043.026,2026-06-11 00:00:18
861,2026-06-11 00:00:00,prod-use2-eks,payments,payments-worker-6e38c94-75bbf,http_requests_total,2332.328,1399.397,4198.19,349.849,63,3498.492,4081.574,2026-06-11 00:00:18
862,2026-06-11 00:00:00,prod-usw2-eks,payments,payments-api-b9a1287-dbbfe,container_memory_rss,4889.161,2933.496,8800.489,733.374,88,7333.741,8556.031,2026-06-11 00:00:18
