id,metric_name,metric_value,unit,cluster_name,namespace,pod_name,container_name,timestamp,metadata,node_name,source
999,container_cpu_usage_seconds_total,760163.535,bytes,prod-usw2-eks,payments,payments-api-423b015-b80bd,payments-api,2026-06-05 11:59:37,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-6-194-142.usw2.compute.internal,prometheus
1000,kube_pod_container_status_restarts_total,511859.869,cores,prod-usw2-eks,checkout,cart-svc-0a94879-c1bba,cart-svc,2026-06-05 11:59:37,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-29-63-193.usw2.compute.internal,prometheus
1001,container_memory_rss,209287.177,bytes,prod-use2-eks,orders,orders-api-e9b4a39-c3784,orders-api,2026-06-05 11:59:37,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-17-79-110.use2.compute.internal,sysdig
1002,go_gc_duration_seconds,994028.086,count,prod-use2-eks,platform,image-resizer-7bb3c89-50e74,image-resizer,2026-06-05 11:59:37,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-37-142-3.use2.compute.internal,prometheus
1003,container_network_receive_bytes_total,591567.173,ms,prod-use2-eks,payments,payments-worker-6e38c94-75bbf,payments-worker,2026-06-05 11:59:37,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-6-44-216.use2.compute.internal,sysdig
1004,container_memory_rss,995109.034,ms,prod-usw2-eks,identity,auth-gateway-fb1c283-81cc8,auth-gateway,2026-06-05 11:59:37,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-14-16-161.usw2.compute.internal,sysdig
1005,container_network_receive_bytes_total,917165.061,ms,prod-use2-eks,search,indexer-4680271-0a829,indexer,2026-06-05 11:59:37,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-17-79-110.use2.compute.internal,sysdig
1006,kube_pod_container_status_restarts_total,658028.192,cores,prod-usw2-eks,search,indexer-6c1eb29-ca471,indexer,2026-06-05 11:59:37,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-12-35-23.usw2.compute.internal,sysdig
1007,tcp_established,772040.36,ms,prod-usw2-eks,kube-system,metrics-server-6162d13-d4a14,metrics-server,2026-06-05 11:59:37,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-6-194-142.usw2.compute.internal,sysdig
1008,process_open_fds,166664.964,cores,prod-usw2-eks,payments,payments-worker-1d1bf52-dff66,payments-worker,2026-06-05 11:59:37,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-14-16-161.usw2.compute.internal,prometheus
1009,http_requests_total,12252.493,count,prod-use2-eks,orders,orders-api-bfb2f93-32ad3,orders-api,2026-06-05 11:59:37,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-24-49-183.use2.compute.internal,prometheus
1010,http_request_duration_ms,182937.02,ms,prod-usw2-eks,inventory,inventory-svc-4453f63-e15f3,inventory-svc,2026-06-05 11:59:37,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-22-107-136.usw2.compute.internal,sysdig
1011,container_fs_usage_bytes,553581.077,bytes,staging-use2-eks,search,search-api-1605640-8abaf,search-api,2026-06-05 11:59:37,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-20-108-255.use2.compute.internal,sysdig
1012,go_gc_duration_seconds,100021.609,count,prod-usw2-eks,search,recommendation-1e52697-e4756,recommendation,2026-06-05 11:59:37,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-6-194-142.usw2.compute.internal,prometheus
1013,http_requests_total,964134.161,bytes,prod-use2-eks,ledger,ledger-svc-204e643-7d23b,ledger-svc,2026-06-05 11:59:37,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-24-49-183.use2.compute.internal,sysdig
1014,container_memory_rss,15265.254,cores,prod-usw2-eks,search,search-api-a47d446-4ffe2,search-api,2026-06-05 11:59:37,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-14-16-161.usw2.compute.internal,prometheus
1015,container_fs_usage_bytes,52066.374,count,staging-use2-eks,identity,session-store-a097c68-649a1,session-store,2026-06-05 11:59:37,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-14-70-252.use2.compute.internal,sysdig
1016,container_fs_usage_bytes,205258.01,cores,prod-use2-eks,identity,session-store-1ac5266-1ca26,session-store,2026-06-05 11:59:37,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-40-57-12.use2.compute.internal,prometheus
1017,http_request_duration_ms,567133.337,cores,prod-use2-eks,identity,session-store-4732511-0dba8,session-store,2026-06-05 11:59:37,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-17-79-110.use2.compute.internal,prometheus
1018,container_fs_usage_bytes,120955.148,ms,dr-use1-eks,notifications,notifications-b036879-82982,notifications,2026-06-05 11:59:37,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-21-57-150.use1.compute.internal,sysdig
1019,process_open_fds,995911.883,cores,prod-use2-eks,search,search-api-61d1d17-0014f,search-api,2026-06-05 11:59:37,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-37-142-3.use2.compute.internal,sysdig
1020,container_cpu_usage_seconds_total,242773.579,bytes,prod-usw2-eks,orders,orders-worker-8482791-f2d9f,orders-worker,2026-06-05 11:59:37,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-14-16-161.usw2.compute.internal,sysdig
1021,kube_pod_container_status_restarts_total,110824.737,ms,prod-usw2-eks,search,search-api-a47d446-4ffe2,search-api,2026-06-06 05:59:32,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-14-16-161.usw2.compute.internal,sysdig
1022,process_open_fds,864067.148,ms,prod-use2-eks,identity,auth-gateway-ec6b034-0575b,auth-gateway,2026-06-06 05:59:32,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-6-44-216.use2.compute.internal,prometheus
1023,container_fs_usage_bytes,213341.738,bytes,prod-use2-eks,payments,payments-worker-6e38c94-75bbf,payments-worker,2026-06-06 05:59:32,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-6-44-216.use2.compute.internal,sysdig
1024,container_memory_working_set_bytes,198713.305,bytes,dr-use1-eks,orders,orders-worker-f884840-8265c,orders-worker,2026-06-06 05:59:32,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-40-81-216.use1.compute.internal,prometheus
1025,go_gc_duration_seconds,937934.112,ms,prod-usw2-eks,platform,config-svc-d193d56-68bd9,config-svc,2026-06-06 05:59:32,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-22-107-136.usw2.compute.internal,prometheus
1026,go_gc_duration_seconds,591943.671,ms,prod-usw2-eks,platform,image-resizer-9683178-b7560,image-resizer,2026-06-06 05:59:32,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-6-194-142.usw2.compute.internal,prometheus
1027,kube_pod_container_status_restarts_total,80447.648,count,prod-usw2-eks,kube-system,metrics-server-6162d13-d4a14,metrics-server,2026-06-06 05:59:32,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-6-194-142.usw2.compute.internal,prometheus
1028,go_gc_duration_seconds,818744.55,cores,prod-use2-eks,kube-system,coredns-e513a45-fb7bf,coredns,2026-06-06 05:59:32,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-32-13-101.use2.compute.internal,sysdig
1029,process_open_fds,344359.274,cores,prod-usw2-eks,search,search-api-15a6d76-12766,search-api,2026-06-06 05:59:32,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-6-194-142.usw2.compute.internal,sysdig
1030,container_network_receive_bytes_total,75058.587,count,prod-use2-eks,identity,auth-gateway-bf1d422-2018d,auth-gateway,2026-06-06 05:59:32,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-40-57-12.use2.compute.internal,prometheus
1031,container_network_receive_bytes_total,392704.854,ms,prod-use2-eks,payments,payments-api-7fa4649-debd8,payments-api,2026-06-06 05:59:32,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-32-13-101.use2.compute.internal,sysdig
1032,tcp_established,150966.888,bytes,prod-usw2-eks,ledger,ledger-svc-842cd31-95bfa,ledger-svc,2026-06-06 05:59:32,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-6-194-142.usw2.compute.internal,sysdig
1033,http_requests_total,732017.425,bytes,prod-usw2-eks,notifications,notifications-abd2926-3451e,notifications,2026-06-06 05:59:32,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-12-35-23.usw2.compute.internal,sysdig
1034,container_memory_working_set_bytes,752960.78,count,prod-usw2-eks,orders,orders-api-cbca488-26609,orders-api,2026-06-06 05:59:32,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-12-35-23.usw2.compute.internal,prometheus
1035,container_fs_usage_bytes,880428.623,ms,prod-use2-eks,kube-system,metrics-server-e2e6924-29c37,metrics-server,2026-06-06 05:59:32,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-40-57-12.use2.compute.internal,prometheus
1036,process_open_fds,679284.18,count,prod-usw2-eks,inventory,inventory-svc-4453f63-e15f3,inventory-svc,2026-06-06 05:59:32,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-22-107-136.usw2.compute.internal,sysdig
1037,go_gc_duration_seconds,456562.783,bytes,prod-use2-eks,checkout,checkout-web-47df111-4e24c,checkout-web,2026-06-06 05:59:32,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-40-57-12.use2.compute.internal,prometheus
1038,kube_pod_container_status_restarts_total,279909.746,count,prod-usw2-eks,search,search-api-db28570-d359e,search-api,2026-06-06 05:59:32,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-12-35-23.usw2.compute.internal,prometheus
1039,container_cpu_usage_seconds_total,611172.335,bytes,prod-use2-eks,orders,orders-worker-6ee3345-b0d20,orders-worker,2026-06-06 05:59:32,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-6-44-216.use2.compute.internal,sysdig
1040,container_memory_rss,805104.827,ms,prod-usw2-eks,ledger,ledger-svc-2014124-29b88,ledger-svc,2026-06-06 05:59:32,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-14-16-161.usw2.compute.internal,prometheus
1041,container_memory_rss,147481.99,cores,prod-use2-eks,checkout,checkout-web-c343d41-6a8d2,checkout-web,2026-06-06 05:59:32,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-40-57-12.use2.compute.internal,prometheus
1042,http_requests_total,202219.217,cores,staging-use2-eks,platform,config-svc-929cd33-16be4,config-svc,2026-06-06 05:59:32,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-8-126-134.use2.compute.internal,prometheus
1043,tcp_established,14097.107,ms,prod-use2-eks,orders,orders-api-bfb2f93-32ad3,orders-api,2026-06-06 05:59:32,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-24-49-183.use2.compute.internal,sysdig
1044,container_fs_usage_bytes,625939.696,ms,prod-usw2-eks,checkout,cart-svc-882ca58-64a75,cart-svc,2026-06-06 05:59:32,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-6-194-142.usw2.compute.internal,prometheus
1045,container_memory_working_set_bytes,980453.201,ms,dr-use1-eks,checkout,cart-svc-da3cf51-00806,cart-svc,2026-06-06 05:59:32,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-29-128-5.use1.compute.internal,sysdig
1046,container_memory_working_set_bytes,648910.009,cores,prod-usw2-eks,checkout,checkout-web-c2b3638-fa6d0,checkout-web,2026-06-06 05:59:32,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-22-107-136.usw2.compute.internal,prometheus
1047,http_request_duration_ms,318898.596,ms,dr-use1-eks,checkout,checkout-web-4263246-52f3a,checkout-web,2026-06-06 05:59:32,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-21-57-150.use1.compute.internal,sysdig
1048,go_gc_duration_seconds,819442.047,bytes,prod-usw2-eks,checkout,checkout-web-ec64e26-f37ce,checkout-web,2026-06-06 05:59:32,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-22-107-136.usw2.compute.internal,prometheus
1049,container_network_receive_bytes_total,912560.468,cores,prod-usw2-eks,payments,payments-worker-b4be648-d2dcb,payments-worker,2026-06-06 05:59:32,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-29-63-193.usw2.compute.internal,sysdig
1050,container_cpu_usage_seconds_total,423290.847,bytes,prod-use2-eks,identity,auth-gateway-7b28269-a7447,auth-gateway,2026-06-06 05:59:32,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-37-142-3.use2.compute.internal,sysdig
1051,process_open_fds,45814.438,bytes,prod-usw2-eks,kube-system,coredns-4a8b365-1d9fc,coredns,2026-06-06 05:59:32,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-22-107-136.usw2.compute.internal,sysdig
1052,kube_pod_container_status_restarts_total,465771.232,cores,prod-use2-eks,orders,orders-worker-06e2683-7270e,orders-worker,2026-06-06 05:59:32,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-17-79-110.use2.compute.internal,sysdig
1053,go_gc_duration_seconds,443871.066,bytes,prod-usw2-eks,identity,session-store-28ebc77-cf7c8,session-store,2026-06-06 05:59:32,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-14-16-161.usw2.compute.internal,prometheus
1054,container_cpu_usage_seconds_total,898669.579,ms,prod-use2-eks,search,recommendation-e5d5555-c6e9b,recommendation,2026-06-06 05:59:32,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-40-57-12.use2.compute.internal,sysdig
1055,go_gc_duration_seconds,210420.479,count,prod-usw2-eks,orders,orders-worker-b907131-2627d,orders-worker,2026-06-06 05:59:32,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-14-16-161.usw2.compute.internal,prometheus
1056,container_fs_usage_bytes,728939.709,ms,prod-usw2-eks,payments,payments-api-1e23165-1e35b,payments-api,2026-06-06 05:59:32,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-15-83-236.usw2.compute.internal,prometheus
1057,container_memory_rss,246239.688,ms,prod-use2-eks,search,search-api-61d1d17-0014f,search-api,2026-06-06 05:59:32,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-37-142-3.use2.compute.internal,prometheus
1058,go_gc_duration_seconds,897632.635,cores,prod-use2-eks,ledger,ledger-svc-f4a6d64-16dde,ledger-svc,2026-06-06 05:59:32,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-24-49-183.use2.compute.internal,sysdig
1059,container_memory_working_set_bytes,275848.33,ms,prod-usw2-eks,identity,auth-gateway-fb1c283-81cc8,auth-gateway,2026-06-06 05:59:32,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-14-16-161.usw2.compute.internal,sysdig
1060,container_fs_usage_bytes,264711.496,cores,staging-use2-eks,identity,auth-gateway-41b4f33-14ef9,auth-gateway,2026-06-06 05:59:32,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-14-70-252.use2.compute.internal,sysdig
1061,tcp_established,151428.657,cores,prod-usw2-eks,orders,orders-worker-8482791-f2d9f,orders-worker,2026-06-06 05:59:32,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-14-16-161.usw2.compute.internal,sysdig
1062,process_open_fds,665904.971,bytes,prod-use2-eks,platform,image-resizer-7bb3c89-50e74,image-resizer,2026-06-06 05:59:32,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-37-142-3.use2.compute.internal,prometheus
1063,tcp_established,923277.714,count,dr-use1-eks,inventory,inventory-svc-4ccbe67-9cbde,inventory-svc,2026-06-06 05:59:32,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-29-128-5.use1.compute.internal,sysdig
1064,http_request_duration_ms,445879.799,bytes,prod-use2-eks,orders,orders-worker-9681c18-374c7,orders-worker,2026-06-06 05:59:32,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-6-44-216.use2.compute.internal,sysdig
1065,container_memory_rss,129078.837,ms,staging-use2-eks,search,search-api-1605640-8abaf,search-api,2026-06-06 05:59:32,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-20-108-255.use2.compute.internal,sysdig
1066,container_network_receive_bytes_total,986867.666,count,prod-use2-eks,payments,payments-worker-7a57672-86691,payments-worker,2026-06-06 05:59:32,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-40-57-12.use2.compute.internal,prometheus
1067,http_request_duration_ms,267626.383,bytes,prod-usw2-eks,identity,session-store-d825e25-14f9f,session-store,2026-06-06 05:59:32,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-12-35-23.usw2.compute.internal,prometheus
1068,http_request_duration_ms,289406.719,bytes,staging-use2-eks,checkout,checkout-web-aca9086-f5fe6,checkout-web,2026-06-06 05:59:32,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-14-70-252.use2.compute.internal,sysdig
1069,container_network_receive_bytes_total,85157.387,cores,staging-use2-eks,notifications,notifications-26e9347-44fc8,notifications,2026-06-06 05:59:32,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-20-108-255.use2.compute.internal,prometheus
1070,process_open_fds,912842.361,ms,prod-use2-eks,ledger,ledger-svc-204e643-7d23b,ledger-svc,2026-06-06 05:59:32,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-24-49-183.use2.compute.internal,prometheus
1071,container_cpu_usage_seconds_total,659795.253,cores,prod-usw2-eks,kube-system,coredns-37f1521-4cd3d,coredns,2026-06-06 05:59:32,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-12-35-23.usw2.compute.internal,sysdig
1072,container_cpu_usage_seconds_total,471164.904,cores,prod-use2-eks,platform,image-resizer-9994630-7c707,image-resizer,2026-06-06 05:59:32,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-6-44-216.use2.compute.internal,prometheus
1073,kube_pod_container_status_restarts_total,842705.937,ms,prod-use2-eks,payments,payments-worker-bff7264-02c23,payments-worker,2026-06-06 05:59:32,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-17-79-110.use2.compute.internal,sysdig
1074,container_cpu_usage_seconds_total,816529.277,count,dr-use1-eks,search,indexer-6af7422-f66fc,indexer,2026-06-06 05:59:32,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-21-57-150.use1.compute.internal,prometheus
1075,container_network_receive_bytes_total,618903.368,cores,prod-use2-eks,inventory,inventory-svc-3e28589-98330,inventory-svc,2026-06-06 05:59:32,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-40-57-12.use2.compute.internal,prometheus
1076,container_memory_working_set_bytes,531563.097,bytes,prod-use2-eks,orders,orders-api-e9b4a39-c3784,orders-api,2026-06-06 05:59:32,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-17-79-110.use2.compute.internal,prometheus
1077,http_request_duration_ms,940099.062,ms,dr-use1-eks,platform,config-svc-0f5b883-4b9e2,config-svc,2026-06-06 05:59:32,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-21-57-150.use1.compute.internal,prometheus
1078,container_cpu_usage_seconds_total,131744.882,cores,prod-use2-eks,search,search-api-1271443-2f040,search-api,2026-06-06 05:59:32,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-37-142-3.use2.compute.internal,prometheus
1079,container_fs_usage_bytes,810436.686,cores,staging-use2-eks,payments,payments-api-2729261-453da,payments-api,2026-06-06 05:59:32,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-20-108-255.use2.compute.internal,sysdig
1080,container_network_receive_bytes_total,270862.759,ms,prod-usw2-eks,orders,orders-api-21c5d48-15186,orders-api,2026-06-06 05:59:32,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-29-63-193.usw2.compute.internal,sysdig
1081,http_requests_total,291415.434,cores,prod-usw2-eks,platform,config-svc-370d832-a686a,config-svc,2026-06-06 23:59:45,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-22-107-136.usw2.compute.internal,sysdig
1082,http_request_duration_ms,762243.956,ms,prod-usw2-eks,payments,payments-api-423b015-b80bd,payments-api,2026-06-06 23:59:45,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-6-194-142.usw2.compute.internal,sysdig
1083,http_requests_total,525663.232,bytes,prod-usw2-eks,search,indexer-b957537-8aa20,indexer,2026-06-06 23:59:45,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-14-16-161.usw2.compute.internal,prometheus
1084,container_memory_rss,976115.348,bytes,prod-usw2-eks,checkout,cart-svc-882ca58-64a75,cart-svc,2026-06-06 23:59:45,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-6-194-142.usw2.compute.internal,prometheus
1085,http_requests_total,11359.254,bytes,prod-use2-eks,ledger,ledger-svc-1232e29-49ea1,ledger-svc,2026-06-06 23:59:45,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-24-49-183.use2.compute.internal,sysdig
1086,tcp_established,862029.945,cores,prod-use2-eks,search,recommendation-e5d5555-c6e9b,recommendation,2026-06-06 23:59:45,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-40-57-12.use2.compute.internal,sysdig
1087,process_open_fds,300363.947,cores,prod-usw2-eks,orders,orders-worker-8482791-f2d9f,orders-worker,2026-06-06 23:59:45,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-14-16-161.usw2.compute.internal,prometheus
1088,container_memory_rss,777878.836,ms,prod-use2-eks,platform,image-resizer-9994630-7c707,image-resizer,2026-06-06 23:59:45,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-6-44-216.use2.compute.internal,sysdig
1089,tcp_established,491746.228,ms,prod-usw2-eks,checkout,cart-svc-ee38458-64d46,cart-svc,2026-06-06 23:59:45,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-6-194-142.usw2.compute.internal,sysdig
1090,container_fs_usage_bytes,201461.073,cores,prod-usw2-eks,orders,orders-api-402bb51-ad48f,orders-api,2026-06-06 23:59:45,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-14-16-161.usw2.compute.internal,sysdig
1091,container_memory_rss,222608.032,ms,prod-use2-eks,orders,orders-api-e9b4a39-c3784,orders-api,2026-06-06 23:59:45,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-17-79-110.use2.compute.internal,sysdig
1092,kube_pod_container_status_restarts_total,492815.704,cores,staging-use2-eks,payments,payments-api-2729261-453da,payments-api,2026-06-06 23:59:45,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-20-108-255.use2.compute.internal,sysdig
1093,http_requests_total,499863.244,bytes,staging-use2-eks,search,recommendation-2071c72-c0b22,recommendation,2026-06-06 23:59:45,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-14-70-252.use2.compute.internal,sysdig
1094,process_open_fds,507154.176,bytes,prod-use2-eks,platform,config-svc-ddd1723-06ca5,config-svc,2026-06-06 23:59:45,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-24-49-183.use2.compute.internal,prometheus
1095,container_memory_working_set_bytes,570485.555,cores,dr-use1-eks,checkout,checkout-web-4263246-52f3a,checkout-web,2026-06-06 23:59:45,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-21-57-150.use1.compute.internal,prometheus
1096,container_cpu_usage_seconds_total,119560.389,cores,prod-usw2-eks,search,search-api-8352074-5b766,search-api,2026-06-06 23:59:45,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-14-16-161.usw2.compute.internal,sysdig
1097,container_network_receive_bytes_total,233307.843,cores,prod-usw2-eks,checkout,cart-svc-0a94879-c1bba,cart-svc,2026-06-06 23:59:45,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-29-63-193.usw2.compute.internal,sysdig
1098,container_cpu_usage_seconds_total,436887.443,bytes,prod-usw2-eks,orders,orders-worker-b907131-2627d,orders-worker,2026-06-06 23:59:45,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-14-16-161.usw2.compute.internal,prometheus
1099,container_memory_working_set_bytes,297203.116,cores,staging-use2-eks,search,search-api-8ca0b98-505ff,search-api,2026-06-06 23:59:45,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-20-108-255.use2.compute.internal,sysdig
1100,http_request_duration_ms,254382.076,count,staging-use2-eks,checkout,checkout-web-2b77739-52fdd,checkout-web,2026-06-06 23:59:45,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-8-126-134.use2.compute.internal,prometheus
1101,tcp_established,898624.695,cores,prod-use2-eks,payments,payments-api-1ce3577-591ac,payments-api,2026-06-06 23:59:45,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-17-79-110.use2.compute.internal,sysdig
1102,container_memory_rss,204415.492,cores,staging-use2-eks,inventory,inventory-svc-1d6f570-1b50d,inventory-svc,2026-06-06 23:59:45,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-8-126-134.use2.compute.internal,prometheus
1103,container_memory_working_set_bytes,605302.141,count,prod-usw2-eks,kube-system,metrics-server-6162d13-d4a14,metrics-server,2026-06-06 23:59:45,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-6-194-142.usw2.compute.internal,sysdig
1104,container_cpu_usage_seconds_total,788084.745,bytes,dr-use1-eks,inventory,inventory-svc-4ccbe67-9cbde,inventory-svc,2026-06-06 23:59:45,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-29-128-5.use1.compute.internal,sysdig
1105,process_open_fds,283865.012,ms,prod-usw2-eks,ledger,ledger-svc-2014124-29b88,ledger-svc,2026-06-06 23:59:45,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-14-16-161.usw2.compute.internal,sysdig
1106,container_memory_rss,374479.341,cores,prod-use2-eks,payments,payments-worker-7a57672-86691,payments-worker,2026-06-06 23:59:45,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-40-57-12.use2.compute.internal,prometheus
1107,tcp_established,291333.522,bytes,prod-use2-eks,kube-system,metrics-server-e2e6924-29c37,metrics-server,2026-06-06 23:59:45,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-40-57-12.use2.compute.internal,prometheus
1108,http_requests_total,871262.712,cores,prod-usw2-eks,inventory,inventory-svc-bf8f159-02345,inventory-svc,2026-06-06 23:59:45,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-22-107-136.usw2.compute.internal,prometheus
1109,http_request_duration_ms,893260.785,bytes,prod-use2-eks,inventory,inventory-svc-3e28589-98330,inventory-svc,2026-06-06 23:59:45,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-40-57-12.use2.compute.internal,sysdig
1110,container_memory_working_set_bytes,120366.482,bytes,prod-use2-eks,platform,config-svc-027a395-39a4d,config-svc,2026-06-06 23:59:45,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-37-142-3.use2.compute.internal,sysdig
1111,http_requests_total,739316.52,cores,prod-use2-eks,orders,orders-worker-06e2683-7270e,orders-worker,2026-06-06 23:59:45,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-17-79-110.use2.compute.internal,sysdig
1112,container_network_receive_bytes_total,632979.565,ms,dr-use1-eks,orders,orders-worker-f884840-8265c,orders-worker,2026-06-06 23:59:45,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-40-81-216.use1.compute.internal,prometheus
1113,container_network_receive_bytes_total,706333.26,count,prod-use2-eks,checkout,cart-svc-26a7d77-aafdc,cart-svc,2026-06-06 23:59:45,"{""unit_hint"":""prom"",""scrape"":""30s""}",ip-10-24-49-183.use2.compute.internal,sysdig
