id,timestamp,source_kept,source_discarded,metric_name,pod_name,namespace,cluster_name,value_kept,value_discarded,count,created_at
587,2026-06-05 19:02:56,sysdig,cloudwatch,kube_pod_container_status_restarts_total,config-svc-929cd33-16be4,platform,staging-use2-eks,70655.971,69863.97,3,2026-06-23 12:00:00
588,2026-06-13 07:42:15,prometheus,cloudwatch,container_cpu_usage_seconds_total,config-svc-027a395-39a4d,platform,prod-use2-eks,77054.647,81122.164,4,2026-06-23 12:00:00
589,2026-06-06 11:16:18,prometheus,prometheus,container_memory_working_set_bytes,inventory-svc-3e28589-98330,inventory,prod-use2-eks,70375.306,67001.823,14,2026-06-23 12:00:00
590,2026-06-13 02:09:31,prometheus,prometheus,container_memory_rss,indexer-b07f520-eaf04,search,prod-use2-eks,26982.488,27063.291,14,2026-06-23 12:00:00
591,2026-06-22 21:15:16,prometheus,prometheus,http_request_duration_ms,recommendation-e5d5555-c6e9b,search,prod-use2-eks,62601.705,56812.47,2,2026-06-23 12:00:00
592,2026-06-08 13:22:14,sysdig,cloudwatch,container_network_receive_bytes_total,ledger-svc-2014124-29b88,ledger,prod-usw2-eks,96935.229,98921.667,10,2026-06-23 12:00:00
593,2026-06-19 10:41:05,sysdig,cloudwatch,container_memory_working_set_bytes,search-api-4350294-dbefb,search,prod-use2-eks,65801.65,70444.085,20,2026-06-23 12:00:00
594,2026-06-10 09:11:51,prometheus,cloudwatch,container_network_receive_bytes_total,indexer-b07f520-eaf04,search,prod-use2-eks,35883.385,34181.677,2,2026-06-23 12:00:00
595,2026-05-27 00:53:10,prometheus,prometheus,http_request_duration_ms,indexer-6af7422-f66fc,search,dr-use1-eks,47909.151,44894.289,1,2026-06-23 12:00:00
596,2026-06-15 04:27:48,prometheus,cloudwatch,http_requests_total,orders-api-8330e48-f22f4,orders,dr-use1-eks,32708.335,31558.091,18,2026-06-23 12:00:00
597,2026-06-18 21:33:02,sysdig,cloudwatch,container_network_receive_bytes_total,search-api-4350294-dbefb,search,prod-use2-eks,32408.358,32137.222,11,2026-06-23 12:00:00
598,2026-05-31 13:07:13,sysdig,cloudwatch,process_open_fds,search-api-8ca0b98-505ff,search,staging-use2-eks,24355.239,23983.478,1,2026-06-23 12:00:00
599,2026-06-12 23:29:22,sysdig,cloudwatch,container_network_receive_bytes_total,inventory-svc-0d33458-c137f,inventory,prod-usw2-eks,16887.98,17146.871,17,2026-06-23 12:00:00
600,2026-05-27 06:24:52,sysdig,prometheus,container_network_receive_bytes_total,payments-api-dde4d16-a3d09,payments,staging-use2-eks,95093.957,96209.687,15,2026-06-23 12:00:00
601,2026-06-03 06:13:35,prometheus,prometheus,tcp_established,config-svc-0f5b883-4b9e2,platform,dr-use1-eks,60163.554,61917.347,4,2026-06-23 12:00:00
602,2026-05-29 08:15:20,sysdig,prometheus,http_request_duration_ms,recommendation-c460126-52814,search,prod-use2-eks,758.212,744.467,19,2026-06-23 12:00:00
603,2026-06-17 01:42:17,sysdig,prometheus,container_cpu_usage_seconds_total,search-api-1605640-8abaf,search,staging-use2-eks,90013.561,90718.608,20,2026-06-23 12:00:00
604,2026-06-05 23:21:38,sysdig,cloudwatch,http_requests_total,payments-api-c9c2b74-00142,payments,prod-use2-eks,42141.314,41772.852,4,2026-06-23 12:00:00
605,2026-06-19 23:25:24,prometheus,cloudwatch,tcp_established,checkout-web-c2b3638-fa6d0,checkout,prod-usw2-eks,17385.856,17118.771,4,2026-06-23 12:00:00
606,2026-06-03 01:00:32,prometheus,prometheus,process_open_fds,search-api-db28570-d359e,search,prod-usw2-eks,61444.772,65000.892,9,2026-06-23 12:00:00
607,2026-06-08 17:18:20,prometheus,prometheus,container_network_receive_bytes_total,payments-api-1ce3577-591ac,payments,prod-use2-eks,72133.94,64931.503,17,2026-06-23 12:00:00
608,2026-06-12 18:04:18,prometheus,cloudwatch,http_requests_total,config-svc-370d832-a686a,platform,prod-usw2-eks,36422.642,35212.19,18,2026-06-23 12:00:00
609,2026-05-30 17:39:19,sysdig,cloudwatch,http_request_duration_ms,recommendation-e5d5555-c6e9b,search,prod-use2-eks,9875.987,9611.59,5,2026-06-23 12:00:00
610,2026-05-25 02:46:19,prometheus,prometheus,kube_pod_container_status_restarts_total,image-resizer-9683178-b7560,platform,prod-usw2-eks,67309.601,68065.11,18,2026-06-23 12:00:00
611,2026-06-04 02:03:34,prometheus,prometheus,http_request_duration_ms,checkout-web-c2b3638-fa6d0,checkout,prod-usw2-eks,87658.539,87983.202,15,2026-06-23 12:00:00
612,2026-06-09 09:53:50,sysdig,cloudwatch,container_network_receive_bytes_total,ledger-svc-842cd31-95bfa,ledger,prod-usw2-eks,98404.045,91205.774,14,2026-06-23 12:00:00
613,2026-06-09 15:18:20,sysdig,cloudwatch,tcp_established,session-store-4732511-0dba8,identity,prod-use2-eks,56929.461,61728.413,8,2026-06-23 12:00:00
614,2026-06-11 21:17:36,sysdig,prometheus,tcp_established,payments-worker-6e38c94-75bbf,payments,prod-use2-eks,74336.577,70842.836,13,2026-06-23 12:00:00
615,2026-06-19 12:51:31,prometheus,cloudwatch,go_gc_duration_seconds,checkout-web-47df111-4e24c,checkout,prod-use2-eks,36265.878,33014.058,13,2026-06-23 12:00:00
616,2026-06-22 05:14:57,sysdig,prometheus,container_cpu_usage_seconds_total,coredns-b16ea15-07544,kube-system,staging-use2-eks,57544.878,54841.791,10,2026-06-23 12:00:00
617,2026-05-26 08:19:45,sysdig,prometheus,container_memory_working_set_bytes,search-api-db28570-d359e,search,prod-usw2-eks,69296.614,68721.296,7,2026-06-23 12:00:00
618,2026-05-28 10:48:32,prometheus,prometheus,process_open_fds,search-api-db28570-d359e,search,prod-usw2-eks,93157.8,99309.701,16,2026-06-23 12:00:00
619,2026-06-01 02:01:48,sysdig,prometheus,kube_pod_container_status_restarts_total,search-api-db28570-d359e,search,prod-usw2-eks,35012.71,32921.948,17,2026-06-23 12:00:00
620,2026-05-24 13:37:20,sysdig,cloudwatch,container_fs_usage_bytes,metrics-server-6162d13-d4a14,kube-system,prod-usw2-eks,4445.236,4449.722,1,2026-06-23 12:00:00
621,2026-06-20 10:55:27,prometheus,prometheus,container_cpu_usage_seconds_total,indexer-b07f520-eaf04,search,prod-use2-eks,83535.422,88902.581,7,2026-06-23 12:00:00
622,2026-06-17 13:36:40,prometheus,prometheus,http_request_duration_ms,recommendation-c460126-52814,search,prod-use2-eks,99370.663,98762.056,4,2026-06-23 12:00:00
623,2026-06-17 08:04:14,prometheus,prometheus,container_memory_working_set_bytes,orders-api-e9b4a39-c3784,orders,prod-use2-eks,63268.855,64695.256,12,2026-06-23 12:00:00
624,2026-06-11 08:10:08,sysdig,cloudwatch,container_fs_usage_bytes,payments-worker-7a57672-86691,payments,prod-use2-eks,47678.813,49596.59,10,2026-06-23 12:00:00
625,2026-06-20 21:21:30,sysdig,cloudwatch,tcp_established,coredns-e513a45-fb7bf,kube-system,prod-use2-eks,62465.9,66572.887,16,2026-06-23 12:00:00
626,2026-05-27 12:49:18,sysdig,cloudwatch,tcp_established,inventory-svc-4ccbe67-9cbde,inventory,dr-use1-eks,93523.076,95780.28,13,2026-06-23 12:00:00
627,2026-06-07 20:30:00,sysdig,cloudwatch,container_memory_working_set_bytes,search-api-d416b43-7cb20,search,dr-use1-eks,1564.146,1421.071,4,2026-06-23 12:00:00
628,2026-06-17 07:39:07,prometheus,cloudwatch,container_memory_working_set_bytes,payments-api-6c2b997-3e07d,payments,prod-usw2-eks,47010.264,47778.923,13,2026-06-23 12:00:00
629,2026-06-04 03:26:29,prometheus,prometheus,container_memory_rss,session-store-a097c68-649a1,identity,staging-use2-eks,32622.532,29498.572,14,2026-06-23 12:00:00
630,2026-06-23 05:43:23,prometheus,prometheus,kube_pod_container_status_restarts_total,payments-worker-7a57672-86691,payments,prod-use2-eks,90298.351,88965.897,1,2026-06-23 12:00:00
631,2026-06-11 10:59:26,sysdig,prometheus,kube_pod_container_status_restarts_total,cart-svc-527eb80-045c0,checkout,prod-use2-eks,15833.355,16847.842,20,2026-06-23 12:00:00
632,2026-06-22 14:10:31,sysdig,cloudwatch,process_open_fds,checkout-web-47df111-4e24c,checkout,prod-use2-eks,13970.31,14420.072,20,2026-06-23 12:00:00
633,2026-06-03 09:59:01,prometheus,cloudwatch,http_requests_total,metrics-server-e2e6924-29c37,kube-system,prod-use2-eks,15629.429,15465.76,8,2026-06-23 12:00:00
634,2026-05-30 11:36:36,prometheus,cloudwatch,container_fs_usage_bytes,recommendation-87e3198-026ea,search,prod-usw2-eks,53566.269,50304.973,17,2026-06-23 12:00:00
635,2026-06-09 02:12:19,prometheus,prometheus,tcp_established,orders-api-7f89525-97cdd,orders,prod-use2-eks,46281.265,43818.297,13,2026-06-23 12:00:00
636,2026-06-03 02:23:30,sysdig,cloudwatch,container_network_receive_bytes_total,image-resizer-7bb3c89-50e74,platform,prod-use2-eks,6061.611,6259.254,14,2026-06-23 12:00:00
637,2026-06-06 17:50:29,sysdig,cloudwatch,container_fs_usage_bytes,indexer-6c1eb29-ca471,search,prod-usw2-eks,17764.022,16678.879,12,2026-06-23 12:00:00
638,2026-06-14 18:12:02,prometheus,cloudwatch,http_requests_total,checkout-web-f628153-c1833,checkout,prod-usw2-eks,66219.298,67573.014,18,2026-06-23 12:00:00
639,2026-06-16 05:18:54,sysdig,cloudwatch,http_request_duration_ms,payments-worker-7a57672-86691,payments,prod-use2-eks,85337.371,84890.91,4,2026-06-23 12:00:00
640,2026-05-30 07:41:14,prometheus,cloudwatch,container_memory_rss,search-api-8352074-5b766,search,prod-usw2-eks,43758.214,43733.86,13,2026-06-23 12:00:00
641,2026-06-08 06:19:29,sysdig,prometheus,container_network_receive_bytes_total,payments-worker-bbc0947-0aa1a,payments,prod-usw2-eks,53022.084,49517.914,6,2026-06-23 12:00:00
642,2026-05-30 18:46:24,prometheus,cloudwatch,container_fs_usage_bytes,search-api-a47d446-4ffe2,search,prod-usw2-eks,92020.025,94632.952,19,2026-06-23 12:00:00
643,2026-06-01 13:12:11,prometheus,cloudwatch,http_requests_total,orders-worker-9681c18-374c7,orders,prod-use2-eks,14836.4,15928.171,19,2026-06-23 12:00:00
644,2026-05-26 16:34:05,prometheus,prometheus,container_network_receive_bytes_total,indexer-6af7422-f66fc,search,dr-use1-eks,8151.005,8544.807,15,2026-06-23 12:00:00
645,2026-06-09 09:30:17,sysdig,cloudwatch,container_memory_rss,cart-svc-527eb80-045c0,checkout,prod-use2-eks,32342.604,32835.493,4,2026-06-23 12:00:00
646,2026-06-02 06:24:57,prometheus,prometheus,container_memory_working_set_bytes,cart-svc-da3cf51-00806,checkout,dr-use1-eks,9613.696,8778.146,9,2026-06-23 12:00:00
647,2026-06-14 05:02:32,prometheus,cloudwatch,tcp_established,payments-api-c9c2b74-00142,payments,prod-use2-eks,95600.397,101517.418,6,2026-06-23 12:00:00
648,2026-05-26 21:25:45,prometheus,prometheus,http_requests_total,orders-worker-6ee3345-b0d20,orders,prod-use2-eks,7835.338,8194.259,15,2026-06-23 12:00:00
649,2026-06-07 10:11:58,prometheus,cloudwatch,process_open_fds,recommendation-e5d5555-c6e9b,search,prod-use2-eks,55504.663,59950.837,6,2026-06-23 12:00:00
650,2026-06-19 14:59:51,sysdig,prometheus,tcp_established,metrics-server-e2e6924-29c37,kube-system,prod-use2-eks,72378.493,78040.583,8,2026-06-23 12:00:00
651,2026-05-26 23:46:53,prometheus,prometheus,http_request_duration_ms,payments-api-1e23165-1e35b,payments,prod-usw2-eks,80766.753,73601.168,13,2026-06-23 12:00:00
652,2026-05-31 17:12:00,sysdig,prometheus,kube_pod_container_status_restarts_total,cart-svc-da3cf51-00806,checkout,dr-use1-eks,59646.473,56902.991,6,2026-06-23 12:00:00
653,2026-06-19 08:30:33,prometheus,cloudwatch,container_fs_usage_bytes,recommendation-2071c72-c0b22,search,staging-use2-eks,62763.806,63133.789,19,2026-06-23 12:00:00
654,2026-06-08 08:35:57,sysdig,cloudwatch,http_requests_total,search-api-1605640-8abaf,search,staging-use2-eks,5046.064,4690.134,13,2026-06-23 12:00:00
655,2026-06-06 06:41:07,sysdig,cloudwatch,http_request_duration_ms,payments-worker-6e38c94-75bbf,payments,prod-use2-eks,78517.824,85945.779,14,2026-06-23 12:00:00
656,2026-06-06 11:46:11,sysdig,prometheus,container_memory_rss,notifications-26e9347-44fc8,notifications,staging-use2-eks,88021.932,89841.324,12,2026-06-23 12:00:00
657,2026-05-27 23:27:04,prometheus,cloudwatch,kube_pod_container_status_restarts_total,search-api-15a6d76-12766,search,prod-usw2-eks,66734.543,70060.427,14,2026-06-23 12:00:00
658,2026-06-08 04:33:46,sysdig,cloudwatch,container_cpu_usage_seconds_total,search-api-db28570-d359e,search,prod-usw2-eks,39121.289,36416.476,6,2026-06-23 12:00:00
659,2026-06-04 23:56:22,prometheus,prometheus,kube_pod_container_status_restarts_total,cart-svc-882ca58-64a75,checkout,prod-usw2-eks,49922.461,45309.059,4,2026-06-23 12:00:00
660,2026-05-30 03:50:43,sysdig,cloudwatch,container_cpu_usage_seconds_total,auth-gateway-7b28269-a7447,identity,prod-use2-eks,81105.388,83143.961,6,2026-06-23 12:00:00
661,2026-05-26 00:08:23,sysdig,cloudwatch,tcp_established,payments-api-c9c2b74-00142,payments,prod-use2-eks,62980.603,68260.853,8,2026-06-23 12:00:00
662,2026-06-23 00:34:32,prometheus,cloudwatch,kube_pod_container_status_restarts_total,auth-gateway-41b4f33-14ef9,identity,staging-use2-eks,50537.596,54719.13,12,2026-06-23 12:00:00
663,2026-05-30 14:07:19,prometheus,cloudwatch,container_network_receive_bytes_total,orders-worker-06e2683-7270e,orders,prod-use2-eks,18521.465,19878.574,17,2026-06-23 12:00:00
664,2026-05-26 03:32:44,prometheus,cloudwatch,http_requests_total,recommendation-e5d5555-c6e9b,search,prod-use2-eks,60096.985,54602.403,11,2026-06-23 12:00:00
665,2026-05-29 13:01:03,sysdig,cloudwatch,http_requests_total,payments-worker-bbc0947-0aa1a,payments,prod-usw2-eks,1464.763,1500.804,19,2026-06-23 12:00:00
666,2026-05-29 19:05:09,sysdig,cloudwatch,container_memory_rss,auth-gateway-7b28269-a7447,identity,prod-use2-eks,59272.297,59537.993,7,2026-06-23 12:00:00
667,2026-05-29 16:17:23,sysdig,prometheus,kube_pod_container_status_restarts_total,checkout-web-c343d41-6a8d2,checkout,prod-use2-eks,29794.344,30801.118,5,2026-06-23 12:00:00
668,2026-05-31 09:31:44,sysdig,cloudwatch,process_open_fds,search-api-a47d446-4ffe2,search,prod-usw2-eks,91772.702,92214.396,4,2026-06-23 12:00:00
669,2026-06-11 19:00:08,prometheus,prometheus,container_cpu_usage_seconds_total,payments-worker-b4be648-d2dcb,payments,prod-usw2-eks,20185.064,19667.14,3,2026-06-23 12:00:00
670,2026-05-25 11:55:53,sysdig,prometheus,container_fs_usage_bytes,payments-api-6c2b997-3e07d,payments,prod-usw2-eks,36272.358,39402.484,2,2026-06-23 12:00:00
671,2026-06-14 21:46:38,prometheus,cloudwatch,container_memory_working_set_bytes,coredns-e513a45-fb7bf,kube-system,prod-use2-eks,49547.759,46177.667,9,2026-06-23 12:00:00
672,2026-06-07 04:37:38,sysdig,cloudwatch,kube_pod_container_status_restarts_total,image-resizer-6542c92-1100b,platform,prod-usw2-eks,43105.286,42282.456,2,2026-06-23 12:00:00
673,2026-06-20 07:20:56,sysdig,cloudwatch,container_network_receive_bytes_total,recommendation-c460126-52814,search,prod-use2-eks,69034.038,62284.021,16,2026-06-23 12:00:00
674,2026-06-09 04:28:07,prometheus,cloudwatch,container_network_receive_bytes_total,checkout-web-f628153-c1833,checkout,prod-usw2-eks,75735.082,72940.599,16,2026-06-23 12:00:00
675,2026-06-23 04:16:26,sysdig,prometheus,container_network_receive_bytes_total,search-api-eff0684-a368a,search,prod-use2-eks,42700.344,39219.597,15,2026-06-23 12:00:00
676,2026-06-03 09:18:32,prometheus,prometheus,container_memory_working_set_bytes,orders-api-21c5d48-15186,orders,prod-usw2-eks,54099.728,50157.482,18,2026-06-23 12:00:00
677,2026-06-21 19:55:39,sysdig,prometheus,container_fs_usage_bytes,inventory-svc-bf8f159-02345,inventory,prod-usw2-eks,41849.999,43818.776,16,2026-06-23 12:00:00
678,2026-05-24 23:58:09,prometheus,cloudwatch,container_cpu_usage_seconds_total,orders-worker-f884840-8265c,orders,dr-use1-eks,72472.43,72102.063,12,2026-06-23 12:00:00
679,2026-06-11 01:23:01,prometheus,prometheus,process_open_fds,session-store-a097c68-649a1,identity,staging-use2-eks,9557.442,9009.18,1,2026-06-23 12:00:00
680,2026-06-06 06:28:32,sysdig,cloudwatch,container_fs_usage_bytes,coredns-4a8b365-1d9fc,kube-system,prod-usw2-eks,65570.451,62709.399,13,2026-06-23 12:00:00
681,2026-05-30 09:36:07,prometheus,cloudwatch,http_request_duration_ms,orders-worker-9681c18-374c7,orders,prod-use2-eks,40840.353,42680.197,9,2026-06-23 12:00:00
682,2026-06-12 08:50:32,prometheus,cloudwatch,http_request_duration_ms,orders-api-21c5d48-15186,orders,prod-usw2-eks,97041.75,99309.306,2,2026-06-23 12:00:00
683,2026-05-28 18:28:49,prometheus,cloudwatch,container_cpu_usage_seconds_total,payments-api-dde4d16-a3d09,payments,staging-use2-eks,54029.761,49180.258,11,2026-06-23 12:00:00
684,2026-05-27 02:31:04,sysdig,cloudwatch,http_requests_total,checkout-web-ec64e26-f37ce,checkout,prod-usw2-eks,47727.621,49488.932,7,2026-06-23 12:00:00
685,2026-05-27 05:25:51,sysdig,cloudwatch,process_open_fds,indexer-6c1eb29-ca471,search,prod-usw2-eks,62815.349,58415.771,19,2026-06-23 12:00:00
686,2026-06-19 15:14:41,sysdig,prometheus,http_request_duration_ms,notifications-c882a21-88bb7,notifications,prod-use2-eks,77213.766,83584.773,10,2026-06-23 12:00:00
687,2026-05-31 12:01:10,sysdig,cloudwatch,go_gc_duration_seconds,payments-api-7fa4649-debd8,payments,prod-use2-eks,3078.573,3377.461,3,2026-06-23 12:00:00
688,2026-06-23 07:09:13,prometheus,cloudwatch,http_request_duration_ms,notifications-abd2926-3451e,notifications,prod-usw2-eks,64374.971,59637.174,3,2026-06-23 12:00:00
689,2026-06-03 22:46:31,sysdig,prometheus,http_request_duration_ms,indexer-6c1eb29-ca471,search,prod-usw2-eks,82015.826,78840.802,11,2026-06-23 12:00:00
690,2026-06-07 21:20:51,prometheus,prometheus,http_request_duration_ms,indexer-6c1eb29-ca471,search,prod-usw2-eks,82634.146,88899.372,4,2026-06-23 12:00:00
691,2026-05-29 06:53:54,sysdig,prometheus,process_open_fds,orders-worker-b907131-2627d,orders,prod-usw2-eks,68213.46,63024.619,6,2026-06-23 12:00:00
692,2026-05-25 16:35:35,prometheus,prometheus,container_cpu_usage_seconds_total,ledger-svc-204e643-7d23b,ledger,prod-use2-eks,43891.518,40046.587,16,2026-06-23 12:00:00
693,2026-06-04 22:19:19,prometheus,cloudwatch,process_open_fds,notifications-1938743-28dca,notifications,prod-use2-eks,63924.346,68339.916,9,2026-06-23 12:00:00
694,2026-06-11 19:26:55,prometheus,cloudwatch,container_fs_usage_bytes,search-api-8ca0b98-505ff,search,staging-use2-eks,51962.131,56999.9,19,2026-06-23 12:00:00
695,2026-06-13 13:46:20,prometheus,prometheus,container_fs_usage_bytes,config-svc-027a395-39a4d,platform,prod-use2-eks,64873.532,65310.782,4,2026-06-23 12:00:00
696,2026-06-21 01:53:50,prometheus,prometheus,kube_pod_container_status_restarts_total,search-api-d416b43-7cb20,search,dr-use1-eks,61583.963,60285.159,12,2026-06-23 12:00:00
697,2026-06-15 04:34:04,prometheus,cloudwatch,process_open_fds,payments-api-b9a1287-dbbfe,payments,prod-usw2-eks,85028.085,79021.386,12,2026-06-23 12:00:00
698,2026-05-30 20:38:54,sysdig,cloudwatch,kube_pod_container_status_restarts_total,orders-worker-b907131-2627d,orders,prod-usw2-eks,59123.248,57509.099,3,2026-06-23 12:00:00
699,2026-06-17 15:49:00,sysdig,prometheus,container_memory_working_set_bytes,search-api-be84964-d972c,search,dr-use1-eks,77240.86,70245.016,10,2026-06-23 12:00:00
700,2026-06-07 11:59:04,sysdig,cloudwatch,container_memory_working_set_bytes,session-store-d825e25-14f9f,identity,prod-usw2-eks,15071.675,14617.823,10,2026-06-23 12:00:00
701,2026-06-01 17:48:24,prometheus,prometheus,kube_pod_container_status_restarts_total,checkout-web-6e9e217-a5c79,checkout,dr-use1-eks,883.354,922.412,17,2026-06-23 12:00:00
702,2026-06-07 17:36:25,prometheus,prometheus,tcp_established,auth-gateway-fb1c283-81cc8,identity,prod-usw2-eks,16901.927,18065.096,11,2026-06-23 12:00:00
703,2026-05-28 13:01:13,sysdig,prometheus,http_request_duration_ms,indexer-6c1eb29-ca471,search,prod-usw2-eks,38920.481,36320.427,11,2026-06-23 12:00:00
704,2026-05-31 07:51:48,prometheus,prometheus,http_request_duration_ms,payments-api-423b015-b80bd,payments,prod-usw2-eks,29183.125,30079.641,20,2026-06-23 12:00:00
705,2026-06-06 00:55:40,prometheus,cloudwatch,http_requests_total,coredns-47d4438-c55d7,kube-system,prod-use2-eks,68016.149,73304.132,14,2026-06-23 12:00:00
706,2026-06-09 12:18:44,sysdig,prometheus,http_request_duration_ms,recommendation-87e3198-026ea,search,prod-usw2-eks,59950.025,64060.091,11,2026-06-23 12:00:00
707,2026-06-07 13:41:06,sysdig,prometheus,kube_pod_container_status_restarts_total,session-store-1ac5266-1ca26,identity,prod-use2-eks,21346.885,22672.463,10,2026-06-23 12:00:00
708,2026-05-26 22:08:41,sysdig,cloudwatch,container_network_receive_bytes_total,image-resizer-9683178-b7560,platform,prod-usw2-eks,36320.848,33202.525,8,2026-06-23 12:00:00
709,2026-05-26 14:52:49,prometheus,cloudwatch,container_network_receive_bytes_total,auth-gateway-fb1c283-81cc8,identity,prod-usw2-eks,58376.566,63662.224,18,2026-06-23 12:00:00
710,2026-06-01 13:24:15,prometheus,cloudwatch,container_memory_working_set_bytes,notifications-b2aff41-e1772,notifications,prod-usw2-eks,50647.5,53386.624,9,2026-06-23 12:00:00
711,2026-06-03 12:05:52,prometheus,cloudwatch,kube_pod_container_status_restarts_total,payments-api-7fa4649-debd8,payments,prod-use2-eks,53984.368,58795.061,2,2026-06-23 12:00:00
712,2026-05-26 22:17:11,prometheus,cloudwatch,go_gc_duration_seconds,orders-api-21c5d48-15186,orders,prod-usw2-eks,57640.122,55224.845,3,2026-06-23 12:00:00
713,2026-06-02 16:56:19,sysdig,cloudwatch,kube_pod_container_status_restarts_total,metrics-server-e2e6924-29c37,kube-system,prod-use2-eks,29899.771,29851.705,16,2026-06-23 12:00:00
714,2026-06-16 21:37:09,prometheus,prometheus,container_memory_rss,payments-api-423b015-b80bd,payments,prod-usw2-eks,82563.469,88432.848,10,2026-06-23 12:00:00
715,2026-06-01 20:12:00,sysdig,cloudwatch,go_gc_duration_seconds,orders-worker-b907131-2627d,orders,prod-usw2-eks,89902.746,94517.448,16,2026-06-23 12:00:00
716,2026-06-03 08:33:42,sysdig,prometheus,kube_pod_container_status_restarts_total,payments-api-c9c2b74-00142,payments,prod-use2-eks,87257.227,89853.218,14,2026-06-23 12:00:00
717,2026-06-08 00:58:19,sysdig,cloudwatch,container_memory_rss,cart-svc-527eb80-045c0,checkout,prod-use2-eks,18819.099,17367.583,2,2026-06-23 12:00:00
718,2026-06-18 03:14:34,prometheus,prometheus,container_cpu_usage_seconds_total,orders-worker-6ee3345-b0d20,orders,prod-use2-eks,49281.627,47278.551,8,2026-06-23 12:00:00
719,2026-06-11 21:56:58,prometheus,prometheus,http_request_duration_ms,cart-svc-0a94879-c1bba,checkout,prod-usw2-eks,22156.909,20845.033,3,2026-06-23 12:00:00
720,2026-06-23 04:42:18,sysdig,prometheus,container_fs_usage_bytes,auth-gateway-c975434-e6ef9,identity,staging-use2-eks,96231.03,100696.565,19,2026-06-23 12:00:00
721,2026-06-11 11:18:30,sysdig,prometheus,go_gc_duration_seconds,checkout-web-6e9e217-a5c79,checkout,dr-use1-eks,59540.826,60422.723,16,2026-06-23 12:00:00
722,2026-05-28 11:54:58,prometheus,cloudwatch,kube_pod_container_status_restarts_total,checkout-web-f628153-c1833,checkout,prod-usw2-eks,78907.364,81591.62,1,2026-06-23 12:00:00
723,2026-06-10 01:07:15,sysdig,cloudwatch,container_memory_rss,orders-worker-9681c18-374c7,orders,prod-use2-eks,47512.834,51137.808,12,2026-06-23 12:00:00
724,2026-06-17 08:52:14,sysdig,prometheus,container_fs_usage_bytes,payments-api-6c2b997-3e07d,payments,prod-usw2-eks,67134.105,73789.447,15,2026-06-23 12:00:00
725,2026-06-09 10:26:01,sysdig,prometheus,process_open_fds,recommendation-1e52697-e4756,search,prod-usw2-eks,53783.088,57226.34,20,2026-06-23 12:00:00
726,2026-06-13 18:43:30,prometheus,prometheus,container_memory_working_set_bytes,cart-svc-0a94879-c1bba,checkout,prod-usw2-eks,76881.155,81712.169,9,2026-06-23 12:00:00
727,2026-05-28 18:27:23,prometheus,cloudwatch,container_cpu_usage_seconds_total,orders-worker-9681c18-374c7,orders,prod-use2-eks,72271.837,79335.303,17,2026-06-23 12:00:00
728,2026-06-10 22:14:43,prometheus,cloudwatch,http_request_duration_ms,payments-api-dde4d16-a3d09,payments,staging-use2-eks,10273.102,9532.905,12,2026-06-23 12:00:00
729,2026-06-01 20:13:58,prometheus,prometheus,process_open_fds,payments-worker-7a57672-86691,payments,prod-use2-eks,99284.001,104110.854,12,2026-06-23 12:00:00
730,2026-05-28 18:51:26,sysdig,prometheus,container_cpu_usage_seconds_total,config-svc-929cd33-16be4,platform,staging-use2-eks,27728.03,27080.342,12,2026-06-23 12:00:00
731,2026-06-01 22:32:33,sysdig,cloudwatch,container_network_receive_bytes_total,cart-svc-882ca58-64a75,checkout,prod-usw2-eks,60930.15,60566.127,13,2026-06-23 12:00:00
732,2026-06-21 11:53:48,prometheus,cloudwatch,http_requests_total,search-api-1271443-2f040,search,prod-use2-eks,4938.827,5264.987,5,2026-06-23 12:00:00
733,2026-06-01 19:07:31,prometheus,prometheus,process_open_fds,config-svc-0f5b883-4b9e2,platform,dr-use1-eks,4385.407,4142.09,20,2026-06-23 12:00:00
734,2026-06-18 01:01:27,prometheus,prometheus,container_network_receive_bytes_total,payments-worker-bbc0947-0aa1a,payments,prod-usw2-eks,87910.601,84522.973,14,2026-06-23 12:00:00
735,2026-06-15 05:42:59,prometheus,cloudwatch,http_request_duration_ms,payments-api-58c5e74-26d34,payments,prod-use2-eks,80146.012,83389.87,16,2026-06-23 12:00:00
736,2026-06-15 03:42:29,sysdig,prometheus,kube_pod_container_status_restarts_total,payments-api-6c2b997-3e07d,payments,prod-usw2-eks,30539.736,31374.745,8,2026-06-23 12:00:00
737,2026-06-02 09:56:56,sysdig,cloudwatch,container_memory_rss,auth-gateway-fb1c283-81cc8,identity,prod-usw2-eks,57806.262,59570.857,1,2026-06-23 12:00:00
738,2026-06-11 17:47:58,prometheus,cloudwatch,kube_pod_container_status_restarts_total,orders-api-7f89525-97cdd,orders,prod-use2-eks,63468.147,62441.73,13,2026-06-23 12:00:00
739,2026-06-09 22:02:56,prometheus,prometheus,process_open_fds,search-api-eff0684-a368a,search,prod-use2-eks,34622.43,32089.007,3,2026-06-23 12:00:00
740,2026-05-29 01:29:16,sysdig,cloudwatch,go_gc_duration_seconds,payments-api-1ce3577-591ac,payments,prod-use2-eks,32487.045,29576.746,4,2026-06-23 12:00:00
741,2026-05-26 17:22:09,prometheus,prometheus,container_network_receive_bytes_total,coredns-37f1521-4cd3d,kube-system,prod-usw2-eks,97839.606,107277.31,1,2026-06-23 12:00:00
