node_id,dag_id,node_type,task_name,agent_name,agent_layer,status,created_at,started_at,completed_at,duration_ms,input_data,output_data,error_message,retry_count,max_retries,cpu_usage_ms,memory_usage_mb,metadata,updated_at
node-6aabf659-f04,dag-70ca86d0-7aa,action,execute_action,worker-prod-use2-eks-02,worker,FAILED,2026-05-25 12:58:17,2026-05-25 12:58:17,2026-05-25 12:58:22,4380,"{""k"":0}","{""ok"":false}",exception,2,3,1339,283,"{""layer"":""worker""}",2026-06-23 12:00:00
node-1dcebb77-6e5,dag-70ca86d0-7aa,task,collect_metrics,strategist-prod-usw2-eks-00,strategist,FAILED,2026-05-25 12:58:20,2026-05-25 12:58:20,2026-05-25 12:58:27,6487,"{""k"":1}","{""ok"":false}",exception,2,3,492,454,"{""layer"":""strategist""}",2026-06-23 12:00:00
node-a3501a8a-e40,dag-70ca86d0-7aa,task,notify,worker-staging-use2-eks-01,worker,RUNNING,2026-05-25 12:58:23,2026-05-25 12:58:23,,,"{""k"":2}","{""ok"":false}",,0,3,500,383,"{""layer"":""worker""}",2026-06-23 12:00:00
node-18ebf7cf-315,dag-70ca86d0-7aa,action,collect_metrics,worker-staging-use2-eks-01,worker,FAILED,2026-05-25 12:58:26,2026-05-25 12:58:26,2026-05-25 12:58:30,4077,"{""k"":3}","{""ok"":false}",timeout,3,3,2494,166,"{""layer"":""worker""}",2026-06-23 12:00:00
node-2f8b3303-0ee,dag-70ca86d0-7aa,decision,notify,cluster_manager-prod-use2-eks-00,manager,COMPLETED,2026-05-25 12:58:29,2026-05-25 12:58:29,2026-05-25 12:58:35,5753,"{""k"":4}","{""ok"":true}",,0,3,113,508,"{""layer"":""manager""}",2026-06-23 12:00:00
node-6dcd301a-fa4,dag-70ca86d0-7aa,io,decide_action,cluster_manager-dr-use1-eks-01,manager,PENDING,2026-05-25 12:58:32,2026-05-25 12:58:32,,,"{""k"":5}","{""ok"":false}",,0,3,2966,397,"{""layer"":""manager""}",2026-06-23 12:00:00
node-d551bf6c-edc,dag-70ca86d0-7aa,io,verify_outcome,cluster_manager-prod-use2-eks-01,manager,RUNNING,2026-05-25 12:58:35,2026-05-25 12:58:35,,,"{""k"":6}","{""ok"":false}",,0,3,1703,273,"{""layer"":""manager""}",2026-06-23 12:00:00
node-c6f38117-35f,dag-70ca86d0-7aa,decision,verify_outcome,strategist-prod-usw2-eks-00,strategist,RUNNING,2026-05-25 12:58:38,2026-05-25 12:58:38,,,"{""k"":7}","{""ok"":false}",,0,3,2808,478,"{""layer"":""strategist""}",2026-06-23 12:00:00
node-aef08a05-823,dag-d672e6e8-e73,decision,collect_metrics,worker-staging-use2-eks-01,worker,RUNNING,2026-06-13 12:13:12,2026-06-13 12:13:12,,,"{""k"":0}","{""ok"":false}",,0,3,3270,68,"{""layer"":""worker""}",2026-06-23 12:00:00
node-3f8efb32-190,dag-d672e6e8-e73,decision,evaluate_risk,strategist-dr-use1-eks-00,strategist,FAILED,2026-06-13 12:13:15,2026-06-13 12:13:15,2026-06-13 12:13:17,1985,"{""k"":1}","{""ok"":false}",timeout,3,3,68,67,"{""layer"":""strategist""}",2026-06-23 12:00:00
node-e9da364e-f38,dag-d672e6e8-e73,task,execute_action,cluster_manager-dr-use1-eks-01,manager,RUNNING,2026-06-13 12:13:18,2026-06-13 12:13:18,,,"{""k"":2}","{""ok"":false}",,0,3,2590,138,"{""layer"":""manager""}",2026-06-23 12:00:00
node-24410312-165,dag-d672e6e8-e73,io,collect_metrics,worker-dr-use1-eks-02,worker,PENDING,2026-06-13 12:13:21,2026-06-13 12:13:21,,,"{""k"":3}","{""ok"":false}",,0,3,1492,481,"{""layer"":""worker""}",2026-06-23 12:00:00
node-3057db67-e97,dag-d672e6e8-e73,action,verify_outcome,worker-staging-use2-eks-04,worker,COMPLETED,2026-06-13 12:13:24,2026-06-13 12:13:24,2026-06-13 12:13:26,1807,"{""k"":4}","{""ok"":true}",,0,3,3705,348,"{""layer"":""worker""}",2026-06-23 12:00:00
node-2efc44c2-b6f,dag-d672e6e8-e73,io,run_prediction,cluster_manager-dr-use1-eks-01,manager,FAILED,2026-06-13 12:13:27,2026-06-13 12:13:27,2026-06-13 12:13:34,6887,"{""k"":5}","{""ok"":false}",timeout,1,3,151,376,"{""layer"":""manager""}",2026-06-23 12:00:00
node-5ff77acf-a59,dag-d672e6e8-e73,io,collect_metrics,cluster_manager-dr-use1-eks-01,manager,COMPLETED,2026-06-13 12:13:30,2026-06-13 12:13:30,2026-06-13 12:13:31,312,"{""k"":6}","{""ok"":true}",,0,3,3992,88,"{""layer"":""manager""}",2026-06-23 12:00:00
node-e66a5fca-851,dag-d672e6e8-e73,decision,collect_metrics,cluster_manager-prod-usw2-eks-00,manager,PENDING,2026-06-13 12:13:33,2026-06-13 12:13:33,,,"{""k"":7}","{""ok"":false}",,0,3,292,243,"{""layer"":""manager""}",2026-06-23 12:00:00
node-844cdaf7-5b5,dag-d672e6e8-e73,decision,match_sop,worker-prod-use2-eks-04,worker,COMPLETED,2026-06-13 12:13:36,2026-06-13 12:13:36,2026-06-13 12:13:43,6117,"{""k"":8}","{""ok"":true}",,0,3,1386,109,"{""layer"":""worker""}",2026-06-23 12:00:00
node-1f4844d2-b09,dag-23afb8a9-4f1,task,notify,strategist-prod-use2-eks-00,strategist,RUNNING,2026-06-15 06:25:05,2026-06-15 06:25:06,,,"{""k"":0}","{""ok"":false}",,0,3,1730,303,"{""layer"":""strategist""}",2026-06-23 12:00:00
node-055e6518-d2f,dag-23afb8a9-4f1,io,execute_action,worker-prod-use2-eks-01,worker,COMPLETED,2026-06-15 06:25:08,2026-06-15 06:25:09,2026-06-15 06:25:11,2267,"{""k"":1}","{""ok"":true}",,0,3,324,336,"{""layer"":""worker""}",2026-06-23 12:00:00
node-edf032b1-57b,dag-23afb8a9-4f1,task,run_prediction,worker-dr-use1-eks-00,worker,PENDING,2026-06-15 06:25:11,2026-06-15 06:25:12,,,"{""k"":2}","{""ok"":false}",,0,3,1588,397,"{""layer"":""worker""}",2026-06-23 12:00:00
node-28af9429-2cb,dag-23afb8a9-4f1,action,decide_action,strategist-dr-use1-eks-00,strategist,FAILED,2026-06-15 06:25:14,2026-06-15 06:25:15,2026-06-15 06:25:18,3829,"{""k"":3}","{""ok"":false}",exception,3,3,3923,355,"{""layer"":""strategist""}",2026-06-23 12:00:00
node-d1276a7f-b3a,dag-23afb8a9-4f1,task,verify_outcome,strategist-dr-use1-eks-00,strategist,FAILED,2026-06-15 06:25:17,2026-06-15 06:25:18,2026-06-15 06:25:23,5805,"{""k"":4}","{""ok"":false}",timeout,1,3,1662,26,"{""layer"":""strategist""}",2026-06-23 12:00:00
node-915460cf-8d8,dag-23afb8a9-4f1,task,match_sop,worker-prod-usw2-eks-03,worker,RUNNING,2026-06-15 06:25:20,2026-06-15 06:25:21,,,"{""k"":5}","{""ok"":false}",,0,3,3454,128,"{""layer"":""worker""}",2026-06-23 12:00:00
node-f89956f5-9b3,dag-23afb8a9-4f1,action,evaluate_risk,cluster_manager-prod-use2-eks-00,manager,RUNNING,2026-06-15 06:25:23,2026-06-15 06:25:24,,,"{""k"":6}","{""ok"":false}",,0,3,1426,124,"{""layer"":""manager""}",2026-06-23 12:00:00
node-1443fe13-269,dag-23afb8a9-4f1,decision,run_prediction,strategist-prod-usw2-eks-00,strategist,RUNNING,2026-06-15 06:25:26,2026-06-15 06:25:27,,,"{""k"":7}","{""ok"":false}",,0,3,2770,426,"{""layer"":""strategist""}",2026-06-23 12:00:00
node-d6bfe05e-dcf,dag-23afb8a9-4f1,decision,decide_action,worker-prod-usw2-eks-05,worker,RUNNING,2026-06-15 06:25:29,2026-06-15 06:25:30,,,"{""k"":8}","{""ok"":false}",,0,3,2599,441,"{""layer"":""worker""}",2026-06-23 12:00:00
node-0a59c369-6b8,dag-7b174ade-9fc,task,execute_action,cluster_manager-prod-usw2-eks-01,manager,COMPLETED,2026-06-20 18:07:31,2026-06-20 18:07:31,2026-06-20 18:07:36,4191,"{""k"":0}","{""ok"":true}",,0,3,1706,129,"{""layer"":""manager""}",2026-06-23 12:00:00
node-5537883d-d5c,dag-7b174ade-9fc,io,execute_action,worker-dr-use1-eks-01,worker,COMPLETED,2026-06-20 18:07:34,2026-06-20 18:07:34,2026-06-20 18:07:35,279,"{""k"":1}","{""ok"":true}",,0,3,3911,436,"{""layer"":""worker""}",2026-06-23 12:00:00
node-177b4440-dcd,dag-7b174ade-9fc,task,notify,cluster_manager-prod-use2-eks-00,manager,COMPLETED,2026-06-20 18:07:37,2026-06-20 18:07:37,2026-06-20 18:07:39,1526,"{""k"":2}","{""ok"":true}",,0,3,507,424,"{""layer"":""manager""}",2026-06-23 12:00:00
node-aef6e2bc-264,dag-28b4f3e7-143,task,collect_metrics,worker-staging-use2-eks-05,worker,COMPLETED,2026-05-27 15:39:01,2026-05-27 15:39:01,2026-05-27 15:39:05,3345,"{""k"":0}","{""ok"":true}",,0,3,784,393,"{""layer"":""worker""}",2026-06-23 12:00:00
node-54558d56-643,dag-28b4f3e7-143,decision,collect_metrics,worker-prod-usw2-eks-04,worker,COMPLETED,2026-05-27 15:39:04,2026-05-27 15:39:04,2026-05-27 15:39:06,1258,"{""k"":1}","{""ok"":true}",,0,3,2044,82,"{""layer"":""worker""}",2026-06-23 12:00:00
node-3c227afc-cba,dag-28b4f3e7-143,io,notify,worker-prod-use2-eks-01,worker,COMPLETED,2026-05-27 15:39:07,2026-05-27 15:39:07,2026-05-27 15:39:11,3068,"{""k"":2}","{""ok"":true}",,0,3,832,62,"{""layer"":""worker""}",2026-06-23 12:00:00
node-3f3ee25d-05f,dag-28b4f3e7-143,decision,decide_action,worker-prod-use2-eks-02,worker,COMPLETED,2026-05-27 15:39:10,2026-05-27 15:39:10,2026-05-27 15:39:15,4492,"{""k"":3}","{""ok"":true}",,0,3,2714,203,"{""layer"":""worker""}",2026-06-23 12:00:00
node-704a2e35-8ad,dag-28b4f3e7-143,action,match_sop,cluster_manager-prod-usw2-eks-01,manager,COMPLETED,2026-05-27 15:39:13,2026-05-27 15:39:13,2026-05-27 15:39:16,2073,"{""k"":4}","{""ok"":true}",,0,3,3952,110,"{""layer"":""manager""}",2026-06-23 12:00:00
node-a6708865-c0f,dag-28b4f3e7-143,decision,evaluate_risk,cluster_manager-prod-usw2-eks-01,manager,COMPLETED,2026-05-27 15:39:16,2026-05-27 15:39:16,2026-05-27 15:39:20,3560,"{""k"":5}","{""ok"":true}",,0,3,3188,87,"{""layer"":""manager""}",2026-06-23 12:00:00
node-5d0e59f0-99f,dag-28b4f3e7-143,task,match_sop,worker-dr-use1-eks-03,worker,COMPLETED,2026-05-27 15:39:19,2026-05-27 15:39:19,2026-05-27 15:39:25,5240,"{""k"":6}","{""ok"":true}",,0,3,516,90,"{""layer"":""worker""}",2026-06-23 12:00:00
node-2bc9dedb-1e4,dag-20dca121-bc3,decision,collect_metrics,cluster_manager-prod-use2-eks-00,manager,FAILED,2026-06-16 12:27:57,2026-06-16 12:27:57,2026-06-16 12:27:59,2122,"{""k"":0}","{""ok"":false}",invalid input,1,3,1262,21,"{""layer"":""manager""}",2026-06-23 12:00:00
node-2c95f288-4c7,dag-20dca121-bc3,io,notify,worker-prod-use2-eks-03,worker,PENDING,2026-06-16 12:28:00,2026-06-16 12:28:00,,,"{""k"":1}","{""ok"":false}",,0,3,1775,107,"{""layer"":""worker""}",2026-06-23 12:00:00
node-06241703-df9,dag-20dca121-bc3,io,run_prediction,worker-prod-usw2-eks-05,worker,PENDING,2026-06-16 12:28:03,2026-06-16 12:28:03,,,"{""k"":2}","{""ok"":false}",,0,3,3931,39,"{""layer"":""worker""}",2026-06-23 12:00:00
node-b36c2890-166,dag-20dca121-bc3,io,match_sop,strategist-prod-use2-eks-00,strategist,COMPLETED,2026-06-16 12:28:06,2026-06-16 12:28:06,2026-06-16 12:28:09,3332,"{""k"":3}","{""ok"":true}",,0,3,2628,446,"{""layer"":""strategist""}",2026-06-23 12:00:00
node-be0086d4-2d8,dag-20dca121-bc3,task,match_sop,worker-dr-use1-eks-01,worker,FAILED,2026-06-16 12:28:09,2026-06-16 12:28:09,2026-06-16 12:28:12,3170,"{""k"":4}","{""ok"":false}",invalid input,1,3,724,27,"{""layer"":""worker""}",2026-06-23 12:00:00
node-2aa4f97c-a0b,dag-20dca121-bc3,io,evaluate_risk,worker-prod-use2-eks-03,worker,RUNNING,2026-06-16 12:28:12,2026-06-16 12:28:12,,,"{""k"":5}","{""ok"":false}",,0,3,1219,76,"{""layer"":""worker""}",2026-06-23 12:00:00
node-f702923d-dc8,dag-49cad950-4f0,action,execute_action,worker-staging-use2-eks-05,worker,COMPLETED,2026-06-04 23:11:46,2026-06-04 23:11:46,2026-06-04 23:11:48,1784,"{""k"":0}","{""ok"":true}",,0,3,1207,127,"{""layer"":""worker""}",2026-06-23 12:00:00
node-624a7c71-db8,dag-49cad950-4f0,decision,collect_metrics,cluster_manager-staging-use2-eks-00,manager,COMPLETED,2026-06-04 23:11:49,2026-06-04 23:11:49,2026-06-04 23:11:51,1498,"{""k"":1}","{""ok"":true}",,0,3,1035,225,"{""layer"":""manager""}",2026-06-23 12:00:00
node-2dc289f3-390,dag-49cad950-4f0,task,evaluate_risk,cluster_manager-dr-use1-eks-00,manager,COMPLETED,2026-06-04 23:11:52,2026-06-04 23:11:52,2026-06-04 23:11:59,6764,"{""k"":2}","{""ok"":true}",,0,3,559,492,"{""layer"":""manager""}",2026-06-23 12:00:00
node-4c692dea-535,dag-49cad950-4f0,action,execute_action,cluster_manager-staging-use2-eks-00,manager,COMPLETED,2026-06-04 23:11:55,2026-06-04 23:11:55,2026-06-04 23:11:56,775,"{""k"":3}","{""ok"":true}",,0,3,3524,166,"{""layer"":""manager""}",2026-06-23 12:00:00
node-c7503052-66d,dag-49cad950-4f0,task,evaluate_risk,cluster_manager-prod-use2-eks-01,manager,COMPLETED,2026-06-04 23:11:58,2026-06-04 23:11:58,2026-06-04 23:12:03,4618,"{""k"":4}","{""ok"":true}",,0,3,1567,430,"{""layer"":""manager""}",2026-06-23 12:00:00
node-f4e03306-5b4,dag-49cad950-4f0,decision,execute_action,worker-staging-use2-eks-04,worker,COMPLETED,2026-06-04 23:12:01,2026-06-04 23:12:01,2026-06-04 23:12:08,7119,"{""k"":5}","{""ok"":true}",,0,3,122,335,"{""layer"":""worker""}",2026-06-23 12:00:00
node-6545c620-e75,dag-49cad950-4f0,task,verify_outcome,worker-prod-use2-eks-01,worker,COMPLETED,2026-06-04 23:12:04,2026-06-04 23:12:04,2026-06-04 23:12:05,1331,"{""k"":6}","{""ok"":true}",,0,3,2353,119,"{""layer"":""worker""}",2026-06-23 12:00:00
node-e30d6a73-380,dag-49cad950-4f0,action,match_sop,worker-staging-use2-eks-02,worker,COMPLETED,2026-06-04 23:12:07,2026-06-04 23:12:07,2026-06-04 23:12:13,5596,"{""k"":7}","{""ok"":true}",,0,3,2503,262,"{""layer"":""worker""}",2026-06-23 12:00:00
node-ab218423-b34,dag-f51a5802-0d5,decision,match_sop,worker-staging-use2-eks-04,worker,COMPLETED,2026-06-18 05:13:22,2026-06-18 05:13:22,2026-06-18 05:13:26,3778,"{""k"":0}","{""ok"":true}",,0,3,3708,495,"{""layer"":""worker""}",2026-06-23 12:00:00
node-4bff066a-c7f,dag-f51a5802-0d5,action,verify_outcome,worker-prod-use2-eks-01,worker,COMPLETED,2026-06-18 05:13:25,2026-06-18 05:13:25,2026-06-18 05:13:32,6733,"{""k"":1}","{""ok"":true}",,0,3,122,309,"{""layer"":""worker""}",2026-06-23 12:00:00
node-1aa0f228-9a0,dag-f51a5802-0d5,decision,collect_metrics,worker-dr-use1-eks-05,worker,COMPLETED,2026-06-18 05:13:28,2026-06-18 05:13:28,2026-06-18 05:13:33,5116,"{""k"":2}","{""ok"":true}",,0,3,1292,374,"{""layer"":""worker""}",2026-06-23 12:00:00
node-94a8f02b-44f,dag-f51a5802-0d5,action,verify_outcome,cluster_manager-staging-use2-eks-00,manager,COMPLETED,2026-06-18 05:13:31,2026-06-18 05:13:31,2026-06-18 05:13:37,5602,"{""k"":3}","{""ok"":true}",,0,3,1152,195,"{""layer"":""manager""}",2026-06-23 12:00:00
node-9fc4960a-4fd,dag-eea07c9f-2df,decision,match_sop,strategist-prod-usw2-eks-00,strategist,COMPLETED,2026-06-02 13:58:03,2026-06-02 13:58:03,2026-06-02 13:58:06,2723,"{""k"":0}","{""ok"":true}",,0,3,1881,214,"{""layer"":""strategist""}",2026-06-23 12:00:00
node-3bffefa7-c86,dag-eea07c9f-2df,io,collect_metrics,worker-staging-use2-eks-04,worker,COMPLETED,2026-06-02 13:58:06,2026-06-02 13:58:06,2026-06-02 13:58:07,913,"{""k"":1}","{""ok"":true}",,0,3,1696,283,"{""layer"":""worker""}",2026-06-23 12:00:00
node-f32fe6e4-712,dag-eea07c9f-2df,action,verify_outcome,worker-staging-use2-eks-03,worker,COMPLETED,2026-06-02 13:58:09,2026-06-02 13:58:09,2026-06-02 13:58:14,4822,"{""k"":2}","{""ok"":true}",,0,3,850,451,"{""layer"":""worker""}",2026-06-23 12:00:00
node-a682eed7-6c1,dag-eea07c9f-2df,io,decide_action,strategist-prod-use2-eks-00,strategist,COMPLETED,2026-06-02 13:58:12,2026-06-02 13:58:12,2026-06-02 13:58:20,7858,"{""k"":3}","{""ok"":true}",,0,3,2720,263,"{""layer"":""strategist""}",2026-06-23 12:00:00
node-e170b438-7f0,dag-eea07c9f-2df,io,evaluate_risk,worker-staging-use2-eks-03,worker,COMPLETED,2026-06-02 13:58:15,2026-06-02 13:58:15,2026-06-02 13:58:20,5570,"{""k"":4}","{""ok"":true}",,0,3,376,495,"{""layer"":""worker""}",2026-06-23 12:00:00
node-f749d5b5-1e5,dag-eea07c9f-2df,action,verify_outcome,worker-prod-use2-eks-01,worker,COMPLETED,2026-06-02 13:58:18,2026-06-02 13:58:18,2026-06-02 13:58:26,7682,"{""k"":5}","{""ok"":true}",,0,3,2326,183,"{""layer"":""worker""}",2026-06-23 12:00:00
node-d13a8ee7-917,dag-eea07c9f-2df,task,execute_action,cluster_manager-prod-use2-eks-01,manager,COMPLETED,2026-06-02 13:58:21,2026-06-02 13:58:21,2026-06-02 13:58:24,2817,"{""k"":6}","{""ok"":true}",,0,3,3488,216,"{""layer"":""manager""}",2026-06-23 12:00:00
node-2f15e1a6-72e,dag-eea07c9f-2df,decision,run_prediction,worker-dr-use1-eks-01,worker,COMPLETED,2026-06-02 13:58:24,2026-06-02 13:58:24,2026-06-02 13:58:28,4110,"{""k"":7}","{""ok"":true}",,0,3,3119,65,"{""layer"":""worker""}",2026-06-23 12:00:00
node-a1b37b59-af9,dag-58b8bb6d-a2a,action,decide_action,worker-prod-use2-eks-05,worker,PENDING,2026-06-19 03:39:07,2026-06-19 03:39:07,,,"{""k"":0}","{""ok"":false}",,0,3,2667,483,"{""layer"":""worker""}",2026-06-23 12:00:00
node-3db7f7bc-e39,dag-58b8bb6d-a2a,task,evaluate_risk,cluster_manager-dr-use1-eks-01,manager,COMPLETED,2026-06-19 03:39:10,2026-06-19 03:39:10,2026-06-19 03:39:17,6737,"{""k"":1}","{""ok"":true}",,0,3,2962,82,"{""layer"":""manager""}",2026-06-23 12:00:00
node-606f0c80-898,dag-58b8bb6d-a2a,action,notify,worker-staging-use2-eks-04,worker,FAILED,2026-06-19 03:39:13,2026-06-19 03:39:13,2026-06-19 03:39:20,6875,"{""k"":2}","{""ok"":false}",timeout,1,3,2414,26,"{""layer"":""worker""}",2026-06-23 12:00:00
node-1568b301-00e,dag-58b8bb6d-a2a,decision,execute_action,worker-staging-use2-eks-02,worker,COMPLETED,2026-06-19 03:39:16,2026-06-19 03:39:16,2026-06-19 03:39:21,5034,"{""k"":3}","{""ok"":true}",,0,3,3593,35,"{""layer"":""worker""}",2026-06-23 12:00:00
node-ff9a16d0-5f4,dag-9bffd143-58f,action,match_sop,worker-prod-usw2-eks-03,worker,COMPLETED,2026-06-07 19:24:32,2026-06-07 19:24:32,2026-06-07 19:24:33,136,"{""k"":0}","{""ok"":true}",,0,3,3297,285,"{""layer"":""worker""}",2026-06-23 12:00:00
node-6d18630b-ee4,dag-9bffd143-58f,action,run_prediction,worker-staging-use2-eks-01,worker,COMPLETED,2026-06-07 19:24:35,2026-06-07 19:24:35,2026-06-07 19:24:39,3723,"{""k"":1}","{""ok"":true}",,0,3,251,412,"{""layer"":""worker""}",2026-06-23 12:00:00
node-1773487b-9ce,dag-9bffd143-58f,decision,execute_action,worker-dr-use1-eks-04,worker,COMPLETED,2026-06-07 19:24:38,2026-06-07 19:24:38,2026-06-07 19:24:43,5019,"{""k"":2}","{""ok"":true}",,0,3,295,64,"{""layer"":""worker""}",2026-06-23 12:00:00
node-f2857aee-a0f,dag-9bffd143-58f,task,decide_action,worker-dr-use1-eks-05,worker,COMPLETED,2026-06-07 19:24:41,2026-06-07 19:24:41,2026-06-07 19:24:43,1380,"{""k"":3}","{""ok"":true}",,0,3,2693,168,"{""layer"":""worker""}",2026-06-23 12:00:00
node-a155e82d-d48,dag-44dcc7ec-eaa,task,notify,cluster_manager-staging-use2-eks-01,manager,FAILED,2026-06-06 08:17:09,2026-06-06 08:17:09,2026-06-06 08:17:16,7413,"{""k"":0}","{""ok"":false}",exception,1,3,1623,298,"{""layer"":""manager""}",2026-06-23 12:00:00
node-96e34abd-baf,dag-44dcc7ec-eaa,task,notify,strategist-dr-use1-eks-00,strategist,RUNNING,2026-06-06 08:17:12,2026-06-06 08:17:12,,,"{""k"":1}","{""ok"":false}",,0,3,1022,263,"{""layer"":""strategist""}",2026-06-23 12:00:00
node-43aec4cc-11b,dag-44dcc7ec-eaa,action,notify,worker-staging-use2-eks-00,worker,PENDING,2026-06-06 08:17:15,2026-06-06 08:17:15,,,"{""k"":2}","{""ok"":false}",,0,3,1442,310,"{""layer"":""worker""}",2026-06-23 12:00:00
node-67f37512-c7a,dag-44dcc7ec-eaa,decision,notify,worker-staging-use2-eks-01,worker,RUNNING,2026-06-06 08:17:18,2026-06-06 08:17:18,,,"{""k"":3}","{""ok"":false}",,0,3,1463,345,"{""layer"":""worker""}",2026-06-23 12:00:00
node-2c683c2a-18d,dag-31232c8c-5ed,action,execute_action,worker-prod-usw2-eks-04,worker,COMPLETED,2026-06-20 02:12:47,2026-06-20 02:12:47,2026-06-20 02:12:48,1052,"{""k"":0}","{""ok"":true}",,0,3,2379,262,"{""layer"":""worker""}",2026-06-23 12:00:00
node-2fd84c67-d9a,dag-31232c8c-5ed,io,evaluate_risk,cluster_manager-staging-use2-eks-01,manager,COMPLETED,2026-06-20 02:12:50,2026-06-20 02:12:50,2026-06-20 02:12:52,1500,"{""k"":1}","{""ok"":true}",,0,3,1554,497,"{""layer"":""manager""}",2026-06-23 12:00:00
node-4cdf1f99-b37,dag-31232c8c-5ed,io,verify_outcome,worker-prod-usw2-eks-04,worker,COMPLETED,2026-06-20 02:12:53,2026-06-20 02:12:53,2026-06-20 02:12:59,5296,"{""k"":2}","{""ok"":true}",,0,3,858,232,"{""layer"":""worker""}",2026-06-23 12:00:00
node-88059519-510,dag-31232c8c-5ed,action,notify,worker-staging-use2-eks-02,worker,COMPLETED,2026-06-20 02:12:56,2026-06-20 02:12:56,2026-06-20 02:12:59,2485,"{""k"":3}","{""ok"":true}",,0,3,2183,468,"{""layer"":""worker""}",2026-06-23 12:00:00
node-81561cde-580,dag-31232c8c-5ed,decision,collect_metrics,cluster_manager-staging-use2-eks-00,manager,COMPLETED,2026-06-20 02:12:59,2026-06-20 02:12:59,2026-06-20 02:13:00,563,"{""k"":4}","{""ok"":true}",,0,3,3871,42,"{""layer"":""manager""}",2026-06-23 12:00:00
node-95897609-7bb,dag-31232c8c-5ed,action,verify_outcome,worker-dr-use1-eks-04,worker,COMPLETED,2026-06-20 02:13:02,2026-06-20 02:13:02,2026-06-20 02:13:03,1061,"{""k"":5}","{""ok"":true}",,0,3,931,392,"{""layer"":""worker""}",2026-06-23 12:00:00
node-fc18e828-cf9,dag-31232c8c-5ed,io,run_prediction,worker-prod-usw2-eks-02,worker,COMPLETED,2026-06-20 02:13:05,2026-06-20 02:13:05,2026-06-20 02:13:10,4729,"{""k"":6}","{""ok"":true}",,0,3,538,216,"{""layer"":""worker""}",2026-06-23 12:00:00
node-678a2a23-928,dag-31232c8c-5ed,io,evaluate_risk,cluster_manager-prod-usw2-eks-01,manager,COMPLETED,2026-06-20 02:13:08,2026-06-20 02:13:08,2026-06-20 02:13:15,6734,"{""k"":7}","{""ok"":true}",,0,3,1518,217,"{""layer"":""manager""}",2026-06-23 12:00:00
node-f74fd14a-f40,dag-31232c8c-5ed,io,verify_outcome,worker-prod-use2-eks-00,worker,COMPLETED,2026-06-20 02:13:11,2026-06-20 02:13:11,2026-06-20 02:13:16,5197,"{""k"":8}","{""ok"":true}",,0,3,209,431,"{""layer"":""worker""}",2026-06-23 12:00:00
node-64a0261b-c88,dag-518b0778-a1e,decision,verify_outcome,worker-dr-use1-eks-00,worker,COMPLETED,2026-06-15 23:03:51,2026-06-15 23:03:51,2026-06-15 23:03:56,4808,"{""k"":0}","{""ok"":true}",,0,3,3893,434,"{""layer"":""worker""}",2026-06-23 12:00:00
node-1ad07015-d65,dag-518b0778-a1e,decision,collect_metrics,strategist-dr-use1-eks-00,strategist,COMPLETED,2026-06-15 23:03:54,2026-06-15 23:03:54,2026-06-15 23:03:55,685,"{""k"":1}","{""ok"":true}",,0,3,1575,299,"{""layer"":""strategist""}",2026-06-23 12:00:00
node-405c2489-909,dag-518b0778-a1e,io,run_prediction,worker-prod-usw2-eks-05,worker,COMPLETED,2026-06-15 23:03:57,2026-06-15 23:03:57,2026-06-15 23:04:04,7328,"{""k"":2}","{""ok"":true}",,0,3,2309,27,"{""layer"":""worker""}",2026-06-23 12:00:00
node-00ec0384-766,dag-518b0778-a1e,decision,execute_action,cluster_manager-staging-use2-eks-01,manager,COMPLETED,2026-06-15 23:04:00,2026-06-15 23:04:00,2026-06-15 23:04:00,160,"{""k"":3}","{""ok"":true}",,0,3,964,395,"{""layer"":""manager""}",2026-06-23 12:00:00
node-c1b50fce-d0f,dag-518b0778-a1e,action,evaluate_risk,strategist-staging-use2-eks-00,strategist,COMPLETED,2026-06-15 23:04:03,2026-06-15 23:04:03,2026-06-15 23:04:04,1216,"{""k"":4}","{""ok"":true}",,0,3,410,224,"{""layer"":""strategist""}",2026-06-23 12:00:00
node-bed453a7-305,dag-518b0778-a1e,action,verify_outcome,cluster_manager-prod-usw2-eks-00,manager,COMPLETED,2026-06-15 23:04:06,2026-06-15 23:04:06,2026-06-15 23:04:07,1393,"{""k"":5}","{""ok"":true}",,0,3,3993,396,"{""layer"":""manager""}",2026-06-23 12:00:00
node-26027c9e-4cb,dag-518b0778-a1e,action,execute_action,worker-prod-use2-eks-01,worker,COMPLETED,2026-06-15 23:04:09,2026-06-15 23:04:09,2026-06-15 23:04:12,3494,"{""k"":6}","{""ok"":true}",,0,3,1343,406,"{""layer"":""worker""}",2026-06-23 12:00:00
node-bf967a5f-306,dag-518b0778-a1e,task,run_prediction,worker-staging-use2-eks-00,worker,COMPLETED,2026-06-15 23:04:12,2026-06-15 23:04:12,2026-06-15 23:04:12,658,"{""k"":7}","{""ok"":true}",,0,3,1178,445,"{""layer"":""worker""}",2026-06-23 12:00:00
node-82db5b9b-5ba,dag-c6c8ad7e-b52,decision,verify_outcome,worker-prod-usw2-eks-03,worker,COMPLETED,2026-06-13 05:36:54,2026-06-13 05:36:54,2026-06-13 05:36:56,1997,"{""k"":0}","{""ok"":true}",,0,3,1178,376,"{""layer"":""worker""}",2026-06-23 12:00:00
