id,pod_name,namespace,cluster_name,node_name,environment,jvm_heap_used,jvm_heap_max,jvm_metaspace_used,container_memory_usage,container_memory_limit,container_memory_rss,container_memory_working_set,memory_pressure,swap_usage,cpu_usage_percent,cpu_throttled_periods,gc_duration_seconds,gc_count,thread_count,thread_blocked_count,response_time_ms,network_latency_ms,packet_drops,tcp_connections,dns_resolution_time_ms,http_request_count,http_error_rate,fs_usage_bytes,fs_limit_bytes,io_wait_time_ms,disk_read_bytes,disk_write_bytes,pod_ready,restart_count,oom_events,health_check_failures,startup_time_seconds,security_violations,unauthorized_access_attempts,policy_violations,node_ready,node_memory_available,node_cpu_available,cluster_capacity_percent,collection_timestamp,created_at
1750,auth-gateway-bf1d422-2018d,identity,prod-use2-eks,ip-10-40-57-12.use2.compute.internal,prod,199181081,644245094,83886080,284544402,805306368,241862741,270317181,0.3533,0,26.44,0,0.008925,19,72,0,104.8,41.92,0,148,15.3,68433,0.0051,14003728,62914560,8.06,3749258,5347992,true,0,0,0,26.24,0,0,0,true,9663676416,15.86,59.58,2026-05-31 11:59:48,2026-05-31 11:59:48
1751,auth-gateway-7b28269-a7447,identity,prod-use2-eks,ip-10-37-142-3.use2.compute.internal,prod,289989866,557842432,83886080,414271238,697303040,352130552,393557676,0.5941,0,26.29,0,0.001365,45,31,0,52.44,20.98,0,364,2.86,42822,0.0012,3740349,62914560,9.43,393472,6579527,true,0,0,0,24.99,0,0,0,true,7516192768,63.72,74.61,2026-05-31 11:59:48,2026-05-31 11:59:48
1752,auth-gateway-9bddb17-f3d59,identity,prod-use2-eks,ip-10-40-57-12.use2.compute.internal,prod,339617100,858993459,83886080,485167286,1073741824,412392193,460908921,0.4518,0,39.29,0,0.011719,48,116,0,79.86,31.94,0,109,2.44,48096,0.0049,14564739,62914560,10.55,4068499,4295186,true,0,0,0,6.29,0,0,0,true,15032385536,47.73,45.36,2026-05-31 11:59:48,2026-05-31 11:59:48
1753,auth-gateway-ec6b034-0575b,identity,prod-use2-eks,ip-10-6-44-216.use2.compute.internal,prod,428686292,858993459,83886080,612408989,1073741824,520547640,581788539,0.5704,0,42.76,0,0.006617,77,23,0,68.42,27.37,0,148,6.71,76294,0.0057,3056180,62914560,17.74,2702709,5051370,true,0,0,0,22.13,0,0,0,true,26843545600,67.35,71.66,2026-05-31 11:59:48,2026-05-31 11:59:48
1754,session-store-1ac5266-1ca26,identity,prod-use2-eks,ip-10-40-57-12.use2.compute.internal,prod,732535193,1674366156,83886080,1046478848,2092957696,889507020,994154905,0.5,0,39.66,0,0.004616,18,155,0,80.14,32.06,0,247,18.48,2749,0.0039,18973115,62914560,9.7,4649919,212791,true,0,0,0,2.38,0,0,0,true,3221225472,16.47,41.68,2026-05-31 11:59:48,2026-05-31 11:59:48
1755,session-store-4732511-0dba8,identity,prod-use2-eks,ip-10-17-79-110.use2.compute.internal,prod,732535193,1674366156,83886080,1046478848,2092957696,889507020,994154905,0.5,0,31.21,0,0.016532,19,125,0,74.56,29.82,0,120,7.95,21621,0.0046,26641719,62914560,17.49,2350950,5053428,true,0,0,0,29.16,0,0,0,true,2147483648,38.79,91.13,2026-05-31 11:59:48,2026-05-31 11:59:48
1756,search-api-61d1d17-0014f,search,prod-use2-eks,ip-10-37-142-3.use2.compute.internal,prod,962012807,2576980377,83886080,1374304011,3221225472,1168158409,1305588810,0.4266,0,35.84,0,0.039859,35,179,0,111.64,44.66,0,294,16.4,65373,0.0058,39659946,62914560,16.35,985956,5157560,true,0,0,0,5.73,0,0,0,true,19327352832,6.58,78.67,2026-05-31 11:59:48,2026-05-31 11:59:48
1757,search-api-1271443-2f040,search,prod-use2-eks,ip-10-37-142-3.use2.compute.internal,prod,870960209,2576980377,83886080,1244228870,3221225472,1057594539,1182017426,0.3863,0,23.43,0,0.023982,32,125,0,40.1,16.04,0,26,1.13,40580,0.0019,14218595,62914560,19.89,2029775,2967475,true,0,0,0,8.84,0,0,0,true,5368709120,61.89,46.95,2026-05-31 11:59:48,2026-05-31 11:59:48
1758,search-api-4350294-dbefb,search,prod-use2-eks,ip-10-17-79-110.use2.compute.internal,prod,1299507502,2576980377,83886080,1856439289,3221225472,1577973395,1763617324,0.5763,0,27.92,0,0.017073,70,94,0,48.05,19.22,0,118,1.2,64367,0.0059,3942758,62914560,14.93,4283310,5096857,true,0,0,0,13.49,0,0,0,true,2147483648,23.28,57.18,2026-05-31 11:59:48,2026-05-31 11:59:48
1759,search-api-eff0684-a368a,search,prod-use2-eks,ip-10-40-57-12.use2.compute.internal,prod,1540181794,3435973836,83886080,2200259707,4294967296,1870220750,2090246721,0.5123,0,37.92,0,0.005761,77,69,0,92.33,36.93,0,215,17.61,47626,0.0022,29578170,62914560,6.19,1243663,884732,true,0,0,0,21.03,0,0,0,true,4294967296,32.09,74.96,2026-05-31 11:59:48,2026-05-31 11:59:48
1760,indexer-4680271-0a829,search,prod-use2-eks,ip-10-17-79-110.use2.compute.internal,prod,2387490458,5153960755,83886080,3410700655,6442450944,2899095556,3240165622,0.5294,0,34.69,0,0.025639,59,111,0,117.43,46.97,0,292,4.65,31707,0.0068,39773786,62914560,18.8,809970,6318377,true,0,0,0,26.15,0,0,0,true,8589934592,7.58,81.09,2026-05-31 11:59:48,2026-05-31 11:59:48
1761,indexer-b07f520-eaf04,search,prod-use2-eks,ip-10-17-79-110.use2.compute.internal,prod,1183479807,3349571174,83886080,1690685439,4186963968,1437082623,1606151167,0.4038,0,33.14,0,0.011348,41,21,0,86.46,34.58,0,394,8.54,65628,0.0076,15678205,62914560,4.84,610244,5580881,true,0,0,0,25.48,0,0,0,true,22548578304,44.01,91.91,2026-05-31 11:59:48,2026-05-31 11:59:48
1762,inventory-svc-bfded25-1e6d2,inventory,prod-use2-eks,ip-10-37-142-3.use2.compute.internal,prod,189950576,557842432,83886080,271357966,697303040,230654271,257790067,0.3892,0,38.27,0,0.004281,69,180,0,86.27,34.51,0,23,13.93,9928,0.007,34118780,62914560,11.85,4727664,1417319,true,0,0,0,15.11,0,0,0,true,4294967296,48.15,75.77,2026-05-31 11:59:48,2026-05-31 11:59:48
1763,inventory-svc-3e28589-98330,inventory,prod-use2-eks,ip-10-40-57-12.use2.compute.internal,prod,223642385,644245094,83886080,319489122,805306368,271565753,303514665,0.3967,0,34.62,0,0.017466,68,152,0,91.71,36.68,0,188,22.33,74529,0.0079,18945009,62914560,10.22,3328181,7329122,true,0,0,0,5.44,0,0,0,true,17179869184,41.69,78.28,2026-05-31 11:59:48,2026-05-31 11:59:48
1764,inventory-svc-df6d343-0a45b,inventory,prod-use2-eks,ip-10-32-13-101.use2.compute.internal,prod,316218030,858993459,83886080,451740044,1073741824,383979037,429153041,0.4207,0,41.82,0,0.023037,32,143,0,64.85,25.94,0,191,17.88,79644,0.0035,22637449,62914560,8.8,2457808,8941032,true,0,0,0,4.09,0,0,0,true,20401094656,64.13,46.06,2026-05-31 11:59:48,2026-05-31 11:59:48
1765,checkout-web-0101b48-2b2af,checkout,prod-use2-eks,ip-10-24-49-183.use2.compute.internal,prod,471715625,644245094,83886080,673879465,805306368,572797545,640185491,0.8368,0,43.51,0,0.037272,40,101,0,116.84,46.74,0,249,26.41,43563,0.0062,7837866,62914560,8.59,2211324,585600,true,7,3,0,24.46,0,0,0,true,26843545600,76.74,84.23,2026-05-31 11:59:48,2026-05-31 11:59:48
1766,checkout-web-47df111-4e24c,checkout,prod-use2-eks,ip-10-40-57-12.use2.compute.internal,prod,437468751,858993459,83886080,624955359,1073741824,531212055,593707591,0.582,0,22.51,0,0.027969,68,99,0,48.61,19.44,0,48,14.34,35379,0.0026,15599924,62914560,18.61,2108423,5384956,true,0,0,0,9.84,0,0,0,true,23622320128,18.34,42.92,2026-05-31 11:59:48,2026-05-31 11:59:48
1767,checkout-web-c2eb578-2d181,checkout,prod-use2-eks,ip-10-40-57-12.use2.compute.internal,prod,628954167,858993459,83886080,898505953,1073741824,763730060,853580655,0.8368,0,25.29,0,0.033624,78,169,0,65.53,26.21,0,87,7.93,30372,0.0015,9026384,62914560,12.56,272979,562018,true,7,3,0,18.77,0,0,0,true,8589934592,67.01,71.54,2026-05-31 11:59:48,2026-05-31 11:59:48
1768,checkout-web-c343d41-6a8d2,checkout,prod-use2-eks,ip-10-40-57-12.use2.compute.internal,prod,471715625,644245094,83886080,673879465,805306368,572797545,640185491,0.8368,0,44.62,0,0.032853,60,45,0,94.33,37.73,0,199,13.65,20827,0.0018,15244862,62914560,4.62,707850,1460873,true,7,3,0,27.48,0,0,0,true,31138512896,40.55,55.39,2026-05-31 11:59:48,2026-05-31 11:59:48
1769,cart-svc-26a7d77-aafdc,checkout,prod-use2-eks,ip-10-24-49-183.use2.compute.internal,prod,281857228,644245094,83886080,402653184,805306368,342255206,382520524,0.5,0,27.16,0,0.047334,32,63,0,84.83,33.93,0,339,11.12,65344,0.0051,2121986,62914560,19.59,2443985,483184,true,0,0,0,19.44,0,0,0,true,26843545600,76.6,67.84,2026-05-31 11:59:48,2026-05-31 11:59:48
1770,cart-svc-51c2594-4d271,checkout,prod-use2-eks,ip-10-32-13-101.use2.compute.internal,prod,183133798,418591539,83886080,261619712,523239424,222376755,248538726,0.5,0,36.04,0,0.038954,39,153,0,64.68,25.87,0,393,2.8,61895,0.0095,8799865,62914560,4.61,4016556,5273104,true,0,0,0,5.78,0,0,0,true,11811160064,17.17,88.07,2026-05-31 11:59:48,2026-05-31 11:59:48
1771,cart-svc-527eb80-045c0,checkout,prod-use2-eks,ip-10-24-49-183.use2.compute.internal,prod,211392921,483183820,83886080,301989888,603979776,256691404,286890393,0.5,0,45.84,0,0.020737,67,196,0,71.22,28.49,0,360,15.01,71762,0.0032,34315647,62914560,12.63,3345362,2494008,true,0,0,0,14.61,0,0,0,true,7516192768,54.31,42.6,2026-05-31 11:59:48,2026-05-31 11:59:48
1772,notifications-1938743-28dca,notifications,prod-use2-eks,ip-10-24-49-183.use2.compute.internal,prod,216018265,483183820,83886080,308597522,603979776,262307893,293167645,0.5109,0,60.0,0,0.006199,17,145,0,171.98,68.79,0,37,12.52,38972,0.0039,30138976,62914560,2.75,4164302,7876380,true,0,0,0,8.44,0,0,0,true,3221225472,33.02,46.14,2026-05-31 11:59:48,2026-05-31 11:59:48
1773,notifications-c882a21-88bb7,notifications,prod-use2-eks,ip-10-40-57-12.use2.compute.internal,prod,220581349,483183820,83886080,315116214,603979776,267848781,299360403,0.5217,0,41.85,0,0.042636,12,180,0,50.27,20.11,0,60,6.85,30817,0.005,40549888,62914560,6.36,3547892,2175790,true,0,0,0,18.21,0,0,0,true,4294967296,73.91,83.19,2026-05-31 11:59:48,2026-05-31 11:59:48
1774,ledger-svc-204e643-7d23b,ledger,prod-use2-eks,ip-10-24-49-183.use2.compute.internal,prod,695797691,1717986918,83886080,993996702,2147483648,844897196,944296866,0.4629,0,60.0,0,0.004249,56,118,0,575.27,230.11,0,46,49.23,72847,0.0092,14882460,62914560,9.82,4608929,8783925,true,0,0,0,17.15,0,0,0,true,23622320128,65.09,53.82,2026-05-31 11:59:48,2026-05-31 11:59:48
1775,ledger-svc-f4a6d64-16dde,ledger,prod-use2-eks,ip-10-24-49-183.use2.compute.internal,prod,375193934,1116523724,83886080,535991335,1395654656,455592634,509191768,0.384,0,60.0,0,0.018348,69,128,0,259.88,103.95,0,306,56.36,39392,0.0073,13978356,62914560,15.44,1444000,6994002,true,0,0,0,11.24,0,0,0,true,32212254720,36.16,89.29,2026-05-31 11:59:48,2026-05-31 11:59:48
1776,ledger-svc-1232e29-49ea1,ledger,prod-use2-eks,ip-10-24-49-183.use2.compute.internal,prod,450528251,1116523724,83886080,643611788,1395654656,547070019,611431198,0.4612,0,49.16,0,0.04206,16,197,0,115.86,46.34,0,258,23.55,28893,0.0034,38251034,62914560,5.1,743415,1319432,true,0,0,0,6.24,0,0,0,true,5368709120,46.46,66.91,2026-05-31 11:59:48,2026-05-31 11:59:48
1777,recommendation-c460126-52814,search,prod-use2-eks,ip-10-37-142-3.use2.compute.internal,prod,1003330628,3221225472,83886080,1433329470,4026531840,1218330049,1361662996,0.356,0,49.77,0,0.034101,58,196,0,57.17,22.87,0,322,8.59,64547,0.0033,3640641,62914560,19.29,2423756,6161782,true,0,0,0,20.28,0,0,0,true,30064771072,61.17,68.84,2026-05-31 11:59:48,2026-05-31 11:59:48
1778,recommendation-e5d5555-c6e9b,search,prod-use2-eks,ip-10-40-57-12.use2.compute.internal,prod,1723372210,4294967296,83886080,2461960301,5368709120,2092666255,2338862285,0.4586,0,40.96,0,0.018619,28,155,0,64.22,25.69,0,286,11.76,2516,0.0082,38305797,62914560,5.29,2784199,2276975,true,0,0,0,11.78,0,0,0,true,15032385536,18.65,87.88,2026-05-31 11:59:48,2026-05-31 11:59:48
1779,image-resizer-7bb3c89-50e74,platform,prod-use2-eks,ip-10-37-142-3.use2.compute.internal,prod,274952684,557842432,83886080,392789549,697303040,333871116,373150071,0.5633,0,29.82,0,0.001511,75,89,0,268.97,107.59,0,392,29.98,34906,0.0539,7385445,62914560,11.12,953480,5821077,true,0,0,0,19.7,0,0,0,true,5368709120,65.13,43.57,2026-05-31 11:59:48,2026-05-31 11:59:48
1780,image-resizer-9994630-7c707,platform,prod-use2-eks,ip-10-6-44-216.use2.compute.internal,prod,300078766,644245094,83886080,428683952,805306368,364381359,407249754,0.5323,0,48.17,0,0.002621,58,44,0,831.62,332.65,0,77,148.38,89579,0.0229,26093443,62914560,5.45,1872004,7293590,true,0,0,0,17.5,0,0,0,true,6442450944,51.02,74.72,2026-05-31 11:59:48,2026-05-31 11:59:48
1781,config-svc-027a395-39a4d,platform,prod-use2-eks,ip-10-37-142-3.use2.compute.internal,prod,113899833,278501785,83886080,162714048,348127232,138306940,154578345,0.4674,0,60.0,0,0.042157,25,81,0,230.88,92.35,0,183,44.36,83573,0.0054,11428534,62914560,5.04,3134501,7267445,true,0,0,0,8.6,0,0,0,true,24696061952,54.14,56.02,2026-05-31 11:59:48,2026-05-31 11:59:48
1782,config-svc-ddd1723-06ca5,platform,prod-use2-eks,ip-10-24-49-183.use2.compute.internal,prod,89088833,278501785,83886080,127269762,348127232,108179297,120906273,0.3656,0,28.65,0,0.026589,20,101,0,117.67,47.07,0,187,9.9,14359,0.0039,8962038,62914560,19.45,3594255,861797,true,0,0,0,24.24,0,0,0,true,23622320128,29.25,79.76,2026-05-31 11:59:48,2026-05-31 11:59:48
1783,coredns-47d4438-c55d7,kube-system,prod-use2-eks,ip-10-6-44-216.use2.compute.internal,prod,140635714,285212672,83886080,200908164,356515840,170771939,190862755,0.5635,0,20.2,0,0.020276,71,171,0,54.77,21.91,0,317,4.13,33013,0.0079,33440798,62914560,129.04,2842222,8000422,true,0,0,0,4.59,0,0,0,true,20401094656,63.71,58.73,2026-05-31 11:59:48,2026-05-31 11:59:48
1784,coredns-e513a45-fb7bf,kube-system,prod-use2-eks,ip-10-32-13-101.use2.compute.internal,prod,89270618,213909504,83886080,127529455,267386880,108400036,121152982,0.4769,0,46.32,0,0.043247,62,138,0,61.69,24.68,0,95,8.66,60352,0.0062,7351013,62914560,123.72,203715,2329644,true,0,0,0,15.93,0,0,0,true,4294967296,27.27,91.53,2026-05-31 11:59:48,2026-05-31 11:59:48
1785,metrics-server-e2e6924-29c37,kube-system,prod-use2-eks,ip-10-40-57-12.use2.compute.internal,prod,143064509,278501785,83886080,204377870,348127232,173721189,194158976,0.5871,0,40.51,0,0.047771,35,130,0,548.06,219.22,0,76,58.82,69812,0.0479,14833671,62914560,2.95,2881996,2497301,true,0,0,0,9.58,0,0,0,true,5368709120,34.29,86.76,2026-05-31 11:59:48,2026-05-31 11:59:48
1786,payments-api-1e23165-1e35b,payments,prod-usw2-eks,ip-10-15-83-236.usw2.compute.internal,prod,1488206167,1717986918,83886080,2126008811,2147483648,1807107489,2019708370,0.99,0,40.78,0,0.083509,46,84,0,117.43,46.97,0,342,16.45,86075,0.0011,14078876,62914560,11.31,702991,1371171,false,2,1,1,5.15,0,0,0,true,13958643712,48.24,56.18,2026-05-31 11:59:48,2026-05-31 11:59:48
1787,payments-api-b9a1287-dbbfe,payments,prod-usw2-eks,ip-10-22-107-136.usw2.compute.internal,prod,967188676,1116523724,83886080,1381698109,1395654656,1174443392,1312613203,0.99,0,25.65,0,0.097706,80,31,0,84.96,33.99,0,71,10.8,4407,0.0075,37323151,62914560,15.41,434874,5531133,true,3,1,0,28.24,0,0,0,true,17179869184,9.61,46.42,2026-05-31 11:59:48,2026-05-31 11:59:48
1788,payments-api-423b015-b80bd,payments,prod-usw2-eks,ip-10-6-194-142.usw2.compute.internal,prod,1116154625,1288490188,83886080,1594506608,1610612736,1355330616,1514781277,0.99,0,31.37,0,0.092089,38,183,0,88.26,35.3,0,130,9.83,57327,0.0074,8566781,62914560,11.41,3196330,932404,false,4,1,2,10.74,0,0,0,true,4294967296,49.18,80.68,2026-05-31 11:59:48,2026-05-31 11:59:48
1789,payments-api-6c2b997-3e07d,payments,prod-usw2-eks,ip-10-15-83-236.usw2.compute.internal,prod,588648750,1717986918,83886080,840926786,2147483648,714787768,798880446,0.3916,0,34.23,0,0.089479,6,95,0,54.94,21.98,0,273,7.22,8637,0.0032,21795154,62914560,16.1,2075747,453449,true,0,0,0,14.26,0,0,0,true,10737418240,36.52,40.8,2026-05-31 11:59:48,2026-05-31 11:59:48
1790,payments-worker-1d1bf52-dff66,payments,prod-usw2-eks,ip-10-14-16-161.usw2.compute.internal,prod,837115969,966367641,83886080,1195879956,1207959552,1016497962,1136085958,0.99,0,33.81,0,0.079308,60,152,0,60.34,24.14,0,199,13.18,36359,0.0063,11610679,62914560,18.53,4985101,2549789,false,14,7,2,24.24,0,0,0,false,9663676416,23.51,67.69,2026-05-31 11:59:48,2026-05-31 11:59:48
1791,payments-worker-b4be648-d2dcb,payments,prod-usw2-eks,ip-10-29-63-193.usw2.compute.internal,prod,402459986,966367641,83886080,574942838,1207959552,488701412,546195696,0.476,0,37.03,0,0.019357,6,190,0,64.67,25.87,0,333,8.51,36972,0.0055,17002855,62914560,2.09,1689125,1155249,true,0,0,0,21.83,0,0,0,true,24696061952,33.04,86.23,2026-05-31 11:59:48,2026-05-31 11:59:48
1792,payments-worker-bbc0947-0aa1a,payments,prod-usw2-eks,ip-10-14-16-161.usw2.compute.internal,prod,725209841,837183078,83886080,1036014059,1046478848,880611950,984213356,0.99,0,32.57,0,0.0828,34,96,0,94.92,37.97,0,357,3.81,21033,0.0063,23365793,62914560,6.76,2017859,4824180,false,14,7,1,19.83,0,0,0,true,9663676416,39.6,49.72,2026-05-31 11:59:48,2026-05-31 11:59:48
1793,orders-api-cbca488-26609,orders,prod-usw2-eks,ip-10-12-35-23.usw2.compute.internal,prod,591900180,966367641,83886080,845571686,1207959552,718735933,803293101,0.7,0,44.28,0,0.030258,53,184,0,81.01,32.41,0,331,3.1,82473,0.0048,11799216,62914560,6.11,4620740,3869842,true,2,1,0,8.58,0,0,0,true,15032385536,75.12,44.59,2026-05-31 11:59:48,2026-05-31 11:59:48
1794,orders-api-21c5d48-15186,orders,prod-usw2-eks,ip-10-29-63-193.usw2.compute.internal,prod,512774635,837183078,83886080,732535193,1046478848,622654914,695908433,0.7,0,38.68,0,0.008431,24,106,0,62.49,24.99,0,80,3.88,43595,0.001,20715285,62914560,4.17,4347669,1983877,true,2,1,0,26.11,0,0,0,true,7516192768,28.07,72.96,2026-05-31 11:59:48,2026-05-31 11:59:48
1795,orders-api-402bb51-ad48f,orders,prod-usw2-eks,ip-10-14-16-161.usw2.compute.internal,prod,591900180,966367641,83886080,845571686,1207959552,718735933,803293101,0.7,0,45.67,0,0.026801,49,89,0,88.43,35.37,0,108,1.76,52319,0.0011,1142694,62914560,11.44,2095982,6624007,true,2,1,0,3.49,0,0,0,true,20401094656,47.95,53.42,2026-05-31 11:59:48,2026-05-31 11:59:48
1796,orders-worker-b907131-2627d,orders,prod-usw2-eks,ip-10-14-16-161.usw2.compute.internal,prod,264497487,557842432,83886080,377853553,697303040,321175520,358960875,0.5419,0,26.44,0,0.009863,31,150,0,101.48,40.59,0,88,1.77,47063,0.0001,4008265,62914560,117.94,2010869,5032249,true,0,0,0,17.67,0,0,0,true,17179869184,49.33,76.74,2026-05-31 11:59:48,2026-05-31 11:59:48
1797,orders-worker-8482791-f2d9f,orders,prod-usw2-eks,ip-10-14-16-161.usw2.compute.internal,prod,275783857,644245094,83886080,393976939,805306368,334880398,374278092,0.4892,0,20.36,0,0.011895,25,163,0,54.91,21.96,0,62,5.78,83355,0.0014,38445821,62914560,55.85,2586038,3507070,true,0,0,0,28.29,0,0,0,true,23622320128,35.61,53.01,2026-05-31 11:59:48,2026-05-31 11:59:48
1798,orders-worker-0696c96-a62c8,orders,prod-usw2-eks,ip-10-12-35-23.usw2.compute.internal,prod,256237698,557842432,83886080,366053855,697303040,311145776,347751162,0.525,0,45.86,0,0.027889,41,37,0,63.09,25.24,0,79,10.7,70305,0.0098,20149436,62914560,6.39,1880772,7035884,true,0,0,0,27.05,0,0,0,true,16106127360,57.34,91.05,2026-05-31 11:59:48,2026-05-31 11:59:48
1799,auth-gateway-ebb2b70-575e4,identity,prod-usw2-eks,ip-10-12-35-23.usw2.compute.internal,prod,203098812,557842432,83886080,290141161,697303040,246619986,275634102,0.4161,0,31.13,0,0.002785,49,138,0,104.59,41.83,0,115,6.81,49974,0.0093,9474954,62914560,18.0,3793261,1914117,true,0,0,0,16.22,0,0,0,true,30064771072,14.25,65.28,2026-05-31 11:59:48,2026-05-31 11:59:48
1800,auth-gateway-fb1c283-81cc8,identity,prod-usw2-eks,ip-10-14-16-161.usw2.compute.internal,prod,341723219,858993459,83886080,488176028,1073741824,414949623,463767226,0.4546,0,24.11,0,0.045394,75,36,0,110.31,44.12,0,357,13.19,44681,0.0042,13633585,62914560,19.05,784040,4818203,true,0,0,0,10.25,0,0,0,true,25769803776,23.46,57.89,2026-05-31 11:59:48,2026-05-31 11:59:48
1801,auth-gateway-7d2aa28-56f78,identity,prod-usw2-eks,ip-10-12-35-23.usw2.compute.internal,prod,432154244,858993459,83886080,617363206,1073741824,524758725,586495045,0.575,0,24.67,0,0.033896,26,97,0,47.89,19.16,0,273,5.16,52959,0.0041,39886447,62914560,4.53,4420170,8053519,true,0,0,0,29.17,0,0,0,true,18253611008,11.42,58.21,2026-05-31 11:59:48,2026-05-31 11:59:48
1802,auth-gateway-d4d3364-aac01,identity,prod-usw2-eks,ip-10-29-63-193.usw2.compute.internal,prod,260738298,557842432,83886080,372483283,697303040,316610790,353859118,0.5342,0,26.9,0,0.037087,62,173,0,44.34,17.74,0,254,12.16,72061,0.007,41262899,62914560,14.79,135673,8291970,true,0,0,0,16.17,0,0,0,true,5368709120,39.35,91.28,2026-05-31 11:59:48,2026-05-31 11:59:48
1803,session-store-d825e25-14f9f,identity,prod-usw2-eks,ip-10-12-35-23.usw2.compute.internal,prod,877549975,1674366156,83886080,1253642822,2092957696,1065596398,1190960680,0.599,0,34.14,0,0.031492,80,189,0,91.96,36.78,0,188,19.14,25271,0.0022,2268264,62914560,149.0,430830,3455054,true,2,0,0,27.04,0,0,0,true,3221225472,27.67,90.01,2026-05-31 11:59:48,2026-05-31 11:59:48
1804,session-store-28ebc77-cf7c8,identity,prod-usw2-eks,ip-10-14-16-161.usw2.compute.internal,prod,843433840,2576980377,83886080,1204905487,3221225472,1024169663,1144660212,0.3741,0,44.93,0,0.080022,80,78,0,60.75,24.3,0,144,2.19,69628,0.0042,18653906,62914560,157.57,2424191,2276023,false,2,0,1,24.19,0,0,0,true,25769803776,62.54,78.7,2026-05-31 11:59:48,2026-05-31 11:59:48
1805,search-api-8352074-5b766,search,prod-usw2-eks,ip-10-14-16-161.usw2.compute.internal,prod,1508671770,3435973836,83886080,2155245387,4294967296,1831958578,2047483117,0.5018,0,34.63,0,0.010136,76,105,0,104.31,41.72,0,379,23.15,14788,0.0004,36796859,62914560,114.37,2097017,113562,true,0,0,0,28.24,0,0,0,true,4294967296,35.88,83.63,2026-05-31 11:59:48,2026-05-31 11:59:48
1806,search-api-db28570-d359e,search,prod-usw2-eks,ip-10-12-35-23.usw2.compute.internal,prod,1205793608,2576980377,83886080,1722562298,3221225472,1464177953,1636434183,0.5348,0,20.76,0,0.033215,21,49,0,118.83,47.53,0,76,15.67,73850,0.007,1878065,62914560,15.56,310277,4640028,true,0,0,0,8.85,0,0,0,true,21474836480,10.99,55.81,2026-05-31 11:59:48,2026-05-31 11:59:48
1807,search-api-15a6d76-12766,search,prod-usw2-eks,ip-10-6-194-142.usw2.compute.internal,prod,1437521485,3435973836,83886080,2053602122,4294967296,1745561803,1950922015,0.4781,0,22.1,0,0.040817,37,93,0,112.25,44.9,0,52,14.97,3736,0.0081,3877208,62914560,100.12,3495388,7039540,true,0,0,0,22.48,0,0,0,false,4294967296,30.5,90.65,2026-05-31 11:59:48,2026-05-31 11:59:48
1808,search-api-a47d446-4ffe2,search,prod-usw2-eks,ip-10-14-16-161.usw2.compute.internal,prod,1130385424,2576980377,83886080,1614836320,3221225472,1372610872,1534094504,0.5013,0,31.04,0,0.005247,34,84,0,79.56,31.82,0,133,2.53,30217,0.0082,35128225,62914560,124.3,1864007,1573593,true,0,0,0,9.26,0,0,0,true,6442450944,72.1,66.9,2026-05-31 11:59:48,2026-05-31 11:59:48
1809,indexer-6c1eb29-ca471,search,prod-usw2-eks,ip-10-12-35-23.usw2.compute.internal,prod,1314629201,3865470566,83886080,1878041717,4831838208,1596335459,1784139631,0.3887,0,24.69,0,0.014589,66,62,0,69.36,27.74,0,239,3.97,36405,0.0061,35279680,62914560,9.23,873718,3916478,true,0,0,0,18.01,0,0,0,true,32212254720,77.18,63.08,2026-05-31 11:59:48,2026-05-31 11:59:48
1810,indexer-b957537-8aa20,search,prod-usw2-eks,ip-10-14-16-161.usw2.compute.internal,prod,1940298179,3865470566,83886080,2771854542,4831838208,2356076360,2633261814,0.5737,0,49.31,0,0.024294,22,192,0,108.57,43.43,0,149,23.57,31639,0.0093,17242844,62914560,2.1,4404225,677385,true,0,0,0,2.35,0,0,0,true,24696061952,76.66,82.81,2026-05-31 11:59:48,2026-05-31 11:59:48
1811,inventory-svc-bf8f159-02345,inventory,prod-usw2-eks,ip-10-22-107-136.usw2.compute.internal,prod,744103083,858993459,83886080,1063004405,1073741824,903553744,1009854184,0.99,0,20.28,0,0.06362,53,191,0,96.76,38.7,0,252,10.87,9466,0.009,21168005,62914560,15.37,4061188,8375958,false,14,7,2,23.15,0,0,0,true,5368709120,78.97,50.57,2026-05-31 11:59:48,2026-05-31 11:59:48
1812,inventory-svc-0d33458-c137f,inventory,prod-usw2-eks,ip-10-15-83-236.usw2.compute.internal,prod,217629352,557842432,83886080,310899075,697303040,264264213,295354121,0.4459,0,42.07,0,0.021224,8,38,0,74.83,29.93,0,397,16.58,81859,0.0026,1095853,62914560,6.69,4699880,3060325,true,0,0,0,9.11,0,0,0,true,3221225472,48.82,47.18,2026-05-31 11:59:48,2026-05-31 11:59:48
1813,inventory-svc-4453f63-e15f3,inventory,prod-usw2-eks,ip-10-22-107-136.usw2.compute.internal,prod,389579025,858993459,83886080,556541465,1073741824,473060245,528714391,0.5183,0,26.72,0,0.038211,59,71,0,64.75,25.9,0,31,11.06,86199,0.0039,2867119,62914560,19.35,3576868,5248650,true,0,0,0,17.38,0,0,0,true,11811160064,63.0,54.08,2026-05-31 11:59:48,2026-05-31 11:59:48
