id,prediction_id,use_case_id,namespace,pod_name,cluster_name,gbm_prob,risk_level,delivered,channel,suppressed,suppress_reason,alerted_at
434,547,13,ledger,ledger-svc-204e643-7d23b,prod-use2-eks,0.9688,critical,true,pagerduty,false,,2026-06-20 19:02:57
435,548,10,payments,payments-api-7fa4649-debd8,prod-use2-eks,0.8972,critical,true,slack,false,,2026-06-23 06:12:10
436,549,1,orders,orders-api-e9b4a39-c3784,prod-use2-eks,0.8477,high,true,pagerduty,false,,2026-06-14 09:14:39
437,550,5,search,search-api-d416b43-7cb20,dr-use1-eks,0.6714,high,true,slack,false,,2026-06-19 03:06:02
438,552,2,checkout,checkout-web-4263246-52f3a,dr-use1-eks,0.6137,medium,true,teams,false,,2026-06-21 14:52:31
439,553,2,checkout,checkout-web-4263246-52f3a,dr-use1-eks,0.9219,critical,true,slack,false,,2026-06-20 21:50:35
440,554,7,kube-system,coredns-4a8b365-1d9fc,prod-usw2-eks,0.9048,critical,true,email,false,,2026-06-21 18:38:02
441,555,8,kube-system,metrics-server-e2e6924-29c37,prod-use2-eks,0.9351,critical,true,teams,false,,2026-06-07 21:08:44
442,558,8,kube-system,coredns-37f1521-4cd3d,prod-usw2-eks,0.664,high,false,slack,true,duplicate within suppression window,2026-06-20 07:24:47
443,559,8,search,search-api-1605640-8abaf,staging-use2-eks,0.607,medium,true,slack,false,,2026-06-22 05:58:27
444,560,5,checkout,cart-svc-0a94879-c1bba,prod-usw2-eks,0.6136,medium,true,email,false,,2026-06-21 02:32:35
445,561,7,kube-system,metrics-server-e2e6924-29c37,prod-use2-eks,0.7375,high,true,teams,false,,2026-06-14 21:59:30
446,562,2,payments,payments-api-7fa4649-debd8,prod-use2-eks,0.8979,critical,true,email,false,,2026-06-23 06:29:24
447,563,5,identity,session-store-d825e25-14f9f,prod-usw2-eks,0.8299,high,true,pagerduty,false,,2026-06-13 12:38:44
448,565,1,checkout,checkout-web-c343d41-6a8d2,prod-use2-eks,0.7635,high,true,slack,false,,2026-06-03 08:21:24
449,569,5,ledger,ledger-svc-842cd31-95bfa,prod-usw2-eks,0.8104,high,true,teams,false,,2026-06-19 15:14:25
450,570,5,ledger,ledger-svc-842cd31-95bfa,prod-usw2-eks,0.6925,high,true,email,false,,2026-06-22 14:07:35
451,571,14,checkout,checkout-web-2b77739-52fdd,staging-use2-eks,0.8074,high,true,teams,false,,2026-06-23 06:59:35
452,572,1,checkout,checkout-web-c343d41-6a8d2,prod-use2-eks,0.8624,critical,true,teams,false,,2026-06-17 18:33:42
453,573,1,payments,payments-api-58c5e74-26d34,prod-use2-eks,0.678,high,true,pagerduty,false,,2026-06-22 19:24:06
454,575,5,payments,payments-api-2729261-453da,staging-use2-eks,0.8213,high,true,teams,false,,2026-06-14 06:19:56
455,577,1,payments,payments-api-58c5e74-26d34,prod-use2-eks,0.8918,critical,true,slack,false,,2026-06-23 08:29:57
456,582,1,payments,payments-api-423b015-b80bd,prod-usw2-eks,0.8489,high,true,pagerduty,false,,2026-06-15 07:52:45
457,583,5,ledger,ledger-svc-2014124-29b88,prod-usw2-eks,0.655,high,true,email,false,,2026-06-19 07:03:14
458,584,7,kube-system,metrics-server-e2e6924-29c37,prod-use2-eks,0.6348,medium,true,pagerduty,false,,2026-06-21 11:20:23
459,586,5,search,search-api-a47d446-4ffe2,prod-usw2-eks,0.7324,high,true,email,false,,2026-06-23 10:29:43
460,587,1,payments,payments-worker-1d1bf52-dff66,prod-usw2-eks,0.7882,high,true,slack,false,,2026-06-15 20:42:22
461,588,5,search,search-api-8352074-5b766,prod-usw2-eks,0.8381,high,true,teams,false,,2026-06-12 22:09:46
462,590,2,checkout,checkout-web-c343d41-6a8d2,prod-use2-eks,0.8505,critical,true,email,false,,2026-06-19 00:30:39
463,591,7,identity,session-store-a097c68-649a1,staging-use2-eks,0.8197,high,true,teams,false,,2026-06-22 05:21:32
464,593,2,checkout,checkout-web-0101b48-2b2af,prod-use2-eks,0.9549,critical,true,teams,false,,2026-06-03 22:30:52
465,594,13,kube-system,coredns-37f1521-4cd3d,prod-usw2-eks,0.8029,high,true,teams,false,,2026-06-17 00:35:35
466,595,5,ledger,ledger-svc-0744083-43011,prod-usw2-eks,0.6199,medium,true,slack,false,,2026-06-21 18:34:46
467,596,2,orders,orders-api-e9b4a39-c3784,prod-use2-eks,0.8999,critical,true,pagerduty,false,,2026-06-22 17:39:49
468,597,2,payments,payments-api-58c5e74-26d34,prod-use2-eks,0.718,high,true,teams,false,,2026-06-22 18:01:44
469,599,10,identity,session-store-4732511-0dba8,prod-use2-eks,0.7248,high,true,teams,false,,2026-06-14 21:43:31
470,600,2,payments,payments-api-423b015-b80bd,prod-usw2-eks,0.8285,high,true,teams,false,,2026-06-07 12:58:48
471,601,13,kube-system,coredns-4a8b365-1d9fc,prod-usw2-eks,0.6168,medium,true,teams,false,,2026-06-21 03:25:42
472,602,5,search,search-api-be84964-d972c,dr-use1-eks,0.6511,high,true,teams,false,,2026-06-22 12:03:16
473,603,14,kube-system,metrics-server-6162d13-d4a14,prod-usw2-eks,0.704,high,true,pagerduty,false,,2026-06-19 20:43:31
474,604,10,checkout,checkout-web-4263246-52f3a,dr-use1-eks,0.6272,medium,true,teams,false,,2026-06-20 00:52:55
475,605,1,inventory,inventory-svc-bf8f159-02345,prod-usw2-eks,0.7386,high,true,email,false,,2026-06-04 03:43:52
476,606,13,ledger,ledger-svc-f4a6d64-16dde,prod-use2-eks,0.6198,medium,true,email,false,,2026-06-17 05:13:56
477,607,5,platform,config-svc-929cd33-16be4,staging-use2-eks,0.6116,medium,true,pagerduty,false,,2026-06-21 05:52:02
478,608,4,orders,orders-api-21c5d48-15186,prod-usw2-eks,0.7571,high,true,teams,false,,2026-06-22 19:48:15
479,609,5,search,search-api-8352074-5b766,prod-usw2-eks,0.8485,high,true,email,false,,2026-06-15 13:26:14
480,610,14,checkout,checkout-web-aca9086-f5fe6,staging-use2-eks,0.6413,medium,true,email,false,,2026-06-22 23:56:30
481,611,2,payments,payments-api-7fa4649-debd8,prod-use2-eks,0.752,high,true,slack,false,,2026-06-22 19:12:42
482,613,2,payments,payments-api-58c5e74-26d34,prod-use2-eks,0.7212,high,true,slack,false,,2026-06-23 04:35:06
483,614,5,kube-system,coredns-e513a45-fb7bf,prod-use2-eks,0.7236,high,true,pagerduty,false,,2026-06-15 06:12:14
484,615,2,inventory,inventory-svc-1d6f570-1b50d,staging-use2-eks,0.9445,critical,true,teams,false,,2026-06-14 07:38:08
485,616,1,checkout,checkout-web-4263246-52f3a,dr-use1-eks,0.8786,critical,true,email,false,,2026-06-19 23:28:34
486,617,5,search,search-api-be84964-d972c,dr-use1-eks,0.8961,critical,true,teams,false,,2026-06-02 11:54:01
487,618,2,payments,payments-worker-bbc0947-0aa1a,prod-usw2-eks,0.7115,high,false,email,true,duplicate within suppression window,2026-06-17 06:38:32
488,619,1,orders,orders-api-cbca488-26609,prod-usw2-eks,0.7494,high,true,email,false,,2026-06-15 04:15:01
489,620,5,platform,config-svc-929cd33-16be4,staging-use2-eks,0.7939,high,true,teams,false,,2026-06-18 20:51:03
490,621,8,kube-system,coredns-4a8b365-1d9fc,prod-usw2-eks,0.9395,critical,true,teams,false,,2026-06-19 09:23:25
491,622,6,kube-system,metrics-server-6162d13-d4a14,prod-usw2-eks,0.7804,high,true,pagerduty,false,,2026-06-14 04:54:15
492,623,7,orders,orders-api-8330e48-f22f4,dr-use1-eks,0.7602,high,true,teams,false,,2026-06-08 00:58:57
493,625,2,orders,orders-api-402bb51-ad48f,prod-usw2-eks,0.7282,high,false,teams,true,duplicate within suppression window,2026-06-22 22:06:40
494,626,6,kube-system,metrics-server-6162d13-d4a14,prod-usw2-eks,0.8462,high,true,teams,false,,2026-06-14 09:31:23
495,627,14,checkout,checkout-web-2b77739-52fdd,staging-use2-eks,0.7968,high,false,teams,true,duplicate within suppression window,2026-06-23 11:37:38
496,628,14,checkout,checkout-web-2b77739-52fdd,staging-use2-eks,0.8707,critical,true,slack,false,,2026-06-22 22:10:42
497,629,5,platform,config-svc-929cd33-16be4,staging-use2-eks,0.8759,critical,true,teams,false,,2026-06-16 17:25:49
498,630,10,payments,payments-api-58c5e74-26d34,prod-use2-eks,0.9464,critical,true,slack,false,,2026-06-22 11:22:12
499,631,2,payments,payments-api-c9c2b74-00142,prod-use2-eks,0.7077,high,true,email,false,,2026-06-22 16:57:00
500,632,7,kube-system,coredns-4a8b365-1d9fc,prod-usw2-eks,0.7569,high,false,pagerduty,true,duplicate within suppression window,2026-06-18 02:08:27
501,636,2,orders,orders-api-402bb51-ad48f,prod-usw2-eks,0.7941,high,true,pagerduty,false,,2026-06-19 06:51:31
502,637,5,checkout,cart-svc-ee38458-64d46,prod-usw2-eks,0.6065,medium,true,slack,false,,2026-06-11 14:47:52
503,638,2,checkout,checkout-web-0101b48-2b2af,prod-use2-eks,0.6251,medium,true,slack,false,,2026-06-19 07:12:05
504,640,1,checkout,checkout-web-c2eb578-2d181,prod-use2-eks,0.9508,critical,true,teams,false,,2026-06-16 17:39:44
505,641,5,search,search-api-15a6d76-12766,prod-usw2-eks,0.7931,high,true,email,false,,2026-06-14 19:35:26
506,642,1,orders,orders-api-7f89525-97cdd,prod-use2-eks,0.8445,high,true,email,false,,2026-06-13 06:26:35
507,643,10,orders,orders-api-7f89525-97cdd,prod-use2-eks,0.6638,high,true,teams,false,,2026-06-22 19:00:32
508,644,14,search,indexer-6af7422-f66fc,dr-use1-eks,0.9253,critical,true,pagerduty,false,,2026-06-21 20:33:42
509,645,5,kube-system,coredns-e513a45-fb7bf,prod-use2-eks,0.8788,critical,true,teams,false,,2026-06-17 23:47:02
510,646,13,kube-system,coredns-37f1521-4cd3d,prod-usw2-eks,0.6943,high,true,teams,false,,2026-06-21 08:31:30
511,647,10,checkout,cart-svc-527eb80-045c0,prod-use2-eks,0.9544,critical,true,slack,false,,2026-06-17 16:17:19
512,648,1,checkout,checkout-web-c2eb578-2d181,prod-use2-eks,0.7837,high,true,teams,false,,2026-06-14 12:22:00
513,650,14,kube-system,metrics-server-6162d13-d4a14,prod-usw2-eks,0.7564,high,true,email,false,,2026-06-21 01:55:39
514,651,13,platform,image-resizer-7bb3c89-50e74,prod-use2-eks,0.7985,high,true,teams,false,,2026-06-22 22:55:36
515,653,5,orders,orders-worker-8482791-f2d9f,prod-usw2-eks,0.6568,high,true,teams,false,,2026-06-20 17:21:36
516,654,6,checkout,checkout-web-aca9086-f5fe6,staging-use2-eks,0.8257,high,false,teams,true,duplicate within suppression window,2026-06-23 03:41:26
517,655,5,search,search-api-15a6d76-12766,prod-usw2-eks,0.7373,high,true,teams,false,,2026-06-20 01:44:54
518,656,1,orders,orders-api-bfb2f93-32ad3,prod-use2-eks,0.8453,high,true,pagerduty,false,,2026-06-07 13:07:56
519,657,7,identity,session-store-a097c68-649a1,staging-use2-eks,0.7894,high,true,slack,false,,2026-06-23 01:22:58
520,658,5,identity,session-store-28ebc77-cf7c8,prod-usw2-eks,0.7339,high,false,email,true,duplicate within suppression window,2026-06-16 02:05:09
521,659,4,payments,payments-worker-1d1bf52-dff66,prod-usw2-eks,0.8095,high,true,teams,false,,2026-06-06 17:55:09
522,662,2,payments,payments-worker-bbc0947-0aa1a,prod-usw2-eks,0.9075,critical,true,email,false,,2026-06-22 10:24:05
523,663,5,search,search-api-a47d446-4ffe2,prod-usw2-eks,0.8729,critical,true,slack,false,,2026-06-18 00:37:11
524,664,10,orders,orders-api-bfb2f93-32ad3,prod-use2-eks,0.7171,high,true,email,false,,2026-06-13 23:42:12
525,665,13,kube-system,coredns-4a8b365-1d9fc,prod-usw2-eks,0.7161,high,true,email,false,,2026-06-19 14:19:34
526,666,5,identity,session-store-28ebc77-cf7c8,prod-usw2-eks,0.8383,high,true,teams,false,,2026-06-03 23:36:40
527,667,2,notifications,notifications-b036879-82982,dr-use1-eks,0.9376,critical,true,slack,false,,2026-06-22 19:12:12
528,669,5,platform,config-svc-929cd33-16be4,staging-use2-eks,0.9587,critical,true,teams,false,,2026-06-10 23:14:09
529,670,5,ledger,ledger-svc-842cd31-95bfa,prod-usw2-eks,0.7732,high,true,teams,false,,2026-06-23 11:02:25
530,672,10,checkout,cart-svc-527eb80-045c0,prod-use2-eks,0.7056,high,true,teams,false,,2026-06-15 03:06:09
531,673,8,kube-system,metrics-server-e2e6924-29c37,prod-use2-eks,0.8766,critical,true,email,false,,2026-06-05 23:38:06
532,674,13,kube-system,coredns-4a8b365-1d9fc,prod-usw2-eks,0.8006,high,true,email,false,,2026-06-21 10:16:20
533,675,10,payments,payments-api-c9c2b74-00142,prod-use2-eks,0.6405,medium,true,email,false,,2026-06-23 09:20:37
534,676,13,notifications,notifications-1938743-28dca,prod-use2-eks,0.6333,medium,true,teams,false,,2026-06-17 12:53:31
535,678,6,search,indexer-6af7422-f66fc,dr-use1-eks,0.6074,medium,true,email,false,,2026-06-12 17:52:47
536,679,2,payments,payments-worker-bbc0947-0aa1a,prod-usw2-eks,0.8264,high,true,teams,false,,2026-05-31 07:25:39
537,680,5,search,search-api-d416b43-7cb20,dr-use1-eks,0.6413,medium,true,email,false,,2026-06-14 00:07:52
538,681,1,orders,orders-api-cbca488-26609,prod-usw2-eks,0.7557,high,true,pagerduty,false,,2026-06-21 03:08:43
539,682,1,payments,payments-api-423b015-b80bd,prod-usw2-eks,0.6079,medium,true,pagerduty,false,,2026-06-09 23:47:08
540,683,5,payments,payments-api-2729261-453da,staging-use2-eks,0.6435,medium,true,slack,false,,2026-06-05 07:59:31
541,684,10,orders,orders-api-bfb2f93-32ad3,prod-use2-eks,0.9531,critical,true,pagerduty,false,,2026-06-07 10:53:01
542,685,5,orders,orders-worker-b907131-2627d,prod-usw2-eks,0.78,high,true,teams,false,,2026-06-22 04:54:31
543,686,7,orders,orders-api-8330e48-f22f4,dr-use1-eks,0.6318,medium,true,pagerduty,false,,2026-06-10 07:49:41
544,687,3,notifications,notifications-1938743-28dca,prod-use2-eks,0.9632,critical,true,slack,false,,2026-06-10 04:39:14
545,688,5,kube-system,coredns-47d4438-c55d7,prod-use2-eks,0.9612,critical,true,slack,false,,2026-06-21 18:36:48
546,689,3,ledger,ledger-svc-204e643-7d23b,prod-use2-eks,0.8952,critical,true,teams,false,,2026-06-22 13:32:54
547,690,5,checkout,cart-svc-ee38458-64d46,prod-usw2-eks,0.8637,critical,true,pagerduty,false,,2026-06-21 20:38:34
548,691,1,orders,orders-api-7f89525-97cdd,prod-use2-eks,0.8884,critical,true,teams,false,,2026-06-22 04:24:53
549,692,10,payments,payments-api-58c5e74-26d34,prod-use2-eks,0.7283,high,true,pagerduty,false,,2026-06-22 18:13:21
550,694,1,checkout,checkout-web-c343d41-6a8d2,prod-use2-eks,0.9252,critical,true,pagerduty,false,,2026-06-01 11:08:24
551,695,8,identity,session-store-a097c68-649a1,staging-use2-eks,0.7193,high,true,teams,false,,2026-06-20 14:58:04
552,697,10,payments,payments-api-423b015-b80bd,prod-usw2-eks,0.7269,high,false,pagerduty,true,duplicate within suppression window,2026-06-06 13:46:51
553,698,2,payments,payments-api-1ce3577-591ac,prod-use2-eks,0.7607,high,true,teams,false,,2026-06-22 22:29:26
554,699,5,kube-system,coredns-47d4438-c55d7,prod-use2-eks,0.7927,high,true,teams,false,,2026-06-14 01:25:36
555,702,5,identity,session-store-28ebc77-cf7c8,prod-usw2-eks,0.9516,critical,true,teams,false,,2026-06-08 06:44:45
556,703,1,payments,payments-api-423b015-b80bd,prod-usw2-eks,0.7082,high,true,teams,false,,2026-06-10 18:27:50
557,704,4,checkout,checkout-web-c2eb578-2d181,prod-use2-eks,0.6534,high,true,teams,false,,2026-06-18 03:42:01
558,705,2,identity,session-store-1ac5266-1ca26,prod-use2-eks,0.8627,critical,true,slack,false,,2026-06-13 07:44:48
559,706,5,ledger,ledger-svc-842cd31-95bfa,prod-usw2-eks,0.7766,high,true,pagerduty,false,,2026-06-19 22:33:51
560,708,7,kube-system,coredns-37f1521-4cd3d,prod-usw2-eks,0.9694,critical,true,slack,false,,2026-06-20 21:44:56
561,709,2,payments,payments-worker-bbc0947-0aa1a,prod-usw2-eks,0.6068,medium,true,teams,false,,2026-06-12 13:54:21
562,710,14,checkout,checkout-web-2b77739-52fdd,staging-use2-eks,0.9284,critical,true,teams,false,,2026-06-22 16:57:34
563,711,1,orders,orders-api-e9b4a39-c3784,prod-use2-eks,0.7853,high,true,teams,false,,2026-06-21 10:54:13
564,712,14,checkout,checkout-web-2b77739-52fdd,staging-use2-eks,0.8834,critical,true,slack,false,,2026-06-23 05:10:55
565,713,1,payments,payments-api-58c5e74-26d34,prod-use2-eks,0.8088,high,false,email,true,duplicate within suppression window,2026-06-22 11:43:38
566,714,5,search,search-api-d416b43-7cb20,dr-use1-eks,0.6997,high,true,slack,false,,2026-06-22 11:17:38
567,717,14,search,indexer-6af7422-f66fc,dr-use1-eks,0.6389,medium,true,teams,false,,2026-06-22 03:49:43
568,719,10,checkout,cart-svc-527eb80-045c0,prod-use2-eks,0.6041,medium,true,email,false,,2026-06-15 15:27:03
569,720,5,orders,orders-worker-b907131-2627d,prod-usw2-eks,0.7025,high,true,slack,false,,2026-06-18 00:10:08
570,721,4,checkout,checkout-web-c343d41-6a8d2,prod-use2-eks,0.6964,high,true,email,false,,2026-05-31 23:04:36
571,722,10,checkout,checkout-web-6e9e217-a5c79,dr-use1-eks,0.9694,critical,true,slack,false,,2026-06-18 19:47:04
572,723,5,kube-system,coredns-47d4438-c55d7,prod-use2-eks,0.8088,high,true,slack,false,,2026-06-21 12:06:42
573,724,1,checkout,checkout-web-0101b48-2b2af,prod-use2-eks,0.6743,high,false,teams,true,duplicate within suppression window,2026-06-22 05:25:02
574,725,4,checkout,checkout-web-0101b48-2b2af,prod-use2-eks,0.8793,critical,true,slack,false,,2026-06-04 14:48:52
575,726,1,checkout,cart-svc-26a7d77-aafdc,prod-use2-eks,0.9535,critical,true,teams,false,,2026-06-17 00:57:12
576,727,13,platform,image-resizer-9994630-7c707,prod-use2-eks,0.7256,high,false,pagerduty,true,duplicate within suppression window,2026-06-22 03:29:16
577,728,5,checkout,cart-svc-ee38458-64d46,prod-usw2-eks,0.6513,high,true,slack,false,,2026-06-22 04:35:56
578,729,6,checkout,checkout-web-aca9086-f5fe6,staging-use2-eks,0.6766,high,true,slack,false,,2026-06-22 16:10:17
579,730,10,checkout,checkout-web-4263246-52f3a,dr-use1-eks,0.7731,high,false,pagerduty,true,duplicate within suppression window,2026-06-19 02:35:24
580,731,8,kube-system,metrics-server-e2e6924-29c37,prod-use2-eks,0.7221,high,true,pagerduty,false,,2026-06-12 10:03:26
581,733,1,payments,payments-api-1ce3577-591ac,prod-use2-eks,0.7251,high,true,pagerduty,false,,2026-06-23 10:27:47
582,734,13,ledger,ledger-svc-204e643-7d23b,prod-use2-eks,0.9503,critical,true,teams,false,,2026-06-21 20:20:57
583,735,5,checkout,cart-svc-ee38458-64d46,prod-usw2-eks,0.791,high,true,pagerduty,false,,2026-06-12 23:55:07
584,736,5,checkout,cart-svc-882ca58-64a75,prod-usw2-eks,0.6895,high,true,email,false,,2026-06-09 10:17:20
585,737,3,notifications,notifications-1938743-28dca,prod-use2-eks,0.8,high,true,email,false,,2026-06-09 14:00:07
586,739,13,ledger,ledger-svc-204e643-7d23b,prod-use2-eks,0.7461,high,false,email,true,duplicate within suppression window,2026-06-20 23:40:14
587,740,2,checkout,cart-svc-51c2594-4d271,prod-use2-eks,0.9287,critical,true,email,false,,2026-06-18 01:24:49
588,741,13,platform,config-svc-027a395-39a4d,prod-use2-eks,0.9611,critical,true,teams,false,,2026-06-22 14:29:21
589,742,5,orders,orders-worker-8482791-f2d9f,prod-usw2-eks,0.7424,high,true,teams,false,,2026-06-22 20:37:17
590,743,5,identity,session-store-28ebc77-cf7c8,prod-usw2-eks,0.6484,medium,true,teams,false,,2026-06-13 21:25:56
591,744,10,checkout,cart-svc-527eb80-045c0,prod-use2-eks,0.6823,high,true,teams,false,,2026-06-17 15:04:46
592,746,5,checkout,cart-svc-882ca58-64a75,prod-usw2-eks,0.7324,high,true,email,false,,2026-06-06 22:20:32
593,747,1,checkout,cart-svc-26a7d77-aafdc,prod-use2-eks,0.889,critical,true,slack,false,,2026-06-19 02:37:44
594,749,2,orders,orders-api-e9b4a39-c3784,prod-use2-eks,0.9219,critical,true,teams,false,,2026-06-10 12:37:00
595,750,2,identity,session-store-1ac5266-1ca26,prod-use2-eks,0.7177,high,true,slack,false,,2026-06-15 01:56:09
596,753,2,orders,orders-api-21c5d48-15186,prod-usw2-eks,0.8131,high,true,email,false,,2026-06-23 03:31:53
597,754,5,search,search-api-d416b43-7cb20,dr-use1-eks,0.9619,critical,true,teams,false,,2026-06-20 10:12:53
598,755,10,payments,payments-api-1e23165-1e35b,prod-usw2-eks,0.9466,critical,true,pagerduty,false,,2026-05-28 13:16:09
599,756,2,orders,orders-api-21c5d48-15186,prod-usw2-eks,0.7677,high,true,slack,false,,2026-06-19 00:52:52
600,757,5,checkout,cart-svc-882ca58-64a75,prod-usw2-eks,0.6262,medium,false,teams,true,duplicate within suppression window,2026-06-01 02:25:28
601,758,5,search,search-api-be84964-d972c,dr-use1-eks,0.6278,medium,true,pagerduty,false,,2026-06-05 09:47:44
602,759,2,checkout,checkout-web-6e9e217-a5c79,dr-use1-eks,0.6423,medium,true,slack,false,,2026-06-22 08:30:14
603,760,3,notifications,notifications-1938743-28dca,prod-use2-eks,0.7407,high,true,pagerduty,false,,2026-06-07 16:53:03
604,762,13,ledger,ledger-svc-f4a6d64-16dde,prod-use2-eks,0.6624,high,true,teams,false,,2026-06-19 12:46:07
605,763,1,notifications,notifications-b036879-82982,dr-use1-eks,0.8334,high,true,teams,false,,2026-06-22 02:55:57
606,765,1,checkout,checkout-web-c2eb578-2d181,prod-use2-eks,0.7825,high,true,slack,false,,2026-06-04 00:41:07
607,767,8,platform,image-resizer-7bb3c89-50e74,prod-use2-eks,0.6563,high,true,email,false,,2026-06-22 01:36:04
608,769,3,ledger,ledger-svc-f4a6d64-16dde,prod-use2-eks,0.7071,high,true,teams,false,,2026-06-22 06:08:05
609,771,2,checkout,checkout-web-c343d41-6a8d2,prod-use2-eks,0.667,high,true,slack,false,,2026-06-19 12:10:01
610,772,14,checkout,checkout-web-aca9086-f5fe6,staging-use2-eks,0.9425,critical,true,teams,false,,2026-06-23 03:43:59
611,773,1,orders,orders-api-402bb51-ad48f,prod-usw2-eks,0.759,high,true,teams,false,,2026-06-22 14:41:36
612,774,4,orders,orders-api-21c5d48-15186,prod-usw2-eks,0.6693,high,true,pagerduty,false,,2026-06-23 07:04:25
613,775,3,ledger,ledger-svc-204e643-7d23b,prod-use2-eks,0.8019,high,true,slack,false,,2026-06-18 21:29:44
614,776,13,search,search-api-1605640-8abaf,staging-use2-eks,0.6228,medium,true,teams,false,,2026-06-22 20:45:51
615,777,3,notifications,notifications-1938743-28dca,prod-use2-eks,0.8557,critical,true,pagerduty,false,,2026-06-03 05:45:21
616,778,4,orders,orders-api-402bb51-ad48f,prod-usw2-eks,0.7099,high,true,slack,false,,2026-06-16 03:54:06
617,780,5,orders,orders-worker-b907131-2627d,prod-usw2-eks,0.7151,high,true,teams,false,,2026-06-21 05:19:45
618,781,2,orders,orders-api-bfb2f93-32ad3,prod-use2-eks,0.6499,medium,true,slack,false,,2026-06-09 00:22:39
619,782,10,checkout,cart-svc-26a7d77-aafdc,prod-use2-eks,0.7691,high,true,email,false,,2026-06-22 03:13:30
620,784,5,identity,session-store-d825e25-14f9f,prod-usw2-eks,0.6955,high,true,slack,false,,2026-06-17 04:56:01
621,789,1,inventory,inventory-svc-1d6f570-1b50d,staging-use2-eks,0.7913,high,true,email,false,,2026-06-15 06:21:37
622,790,3,ledger,ledger-svc-f4a6d64-16dde,prod-use2-eks,0.7387,high,false,teams,true,duplicate within suppression window,2026-06-23 07:24:31
623,791,1,checkout,cart-svc-26a7d77-aafdc,prod-use2-eks,0.7955,high,true,slack,false,,2026-06-16 04:55:25
624,792,2,checkout,checkout-web-4263246-52f3a,dr-use1-eks,0.7586,high,true,pagerduty,false,,2026-06-23 08:57:33
625,793,2,identity,session-store-1ac5266-1ca26,prod-use2-eks,0.9634,critical,true,pagerduty,false,,2026-06-23 10:05:25
626,794,5,ledger,ledger-svc-2014124-29b88,prod-usw2-eks,0.8644,critical,true,slack,false,,2026-06-20 04:28:46
627,795,5,payments,payments-api-2729261-453da,staging-use2-eks,0.9354,critical,true,email,false,,2026-06-05 22:36:53
628,796,5,checkout,cart-svc-ee38458-64d46,prod-usw2-eks,0.9184,critical,true,email,false,,2026-06-17 07:07:42
629,797,2,checkout,checkout-web-6e9e217-a5c79,dr-use1-eks,0.7705,high,true,slack,false,,2026-06-21 17:03:50
630,798,10,inventory,inventory-svc-1d6f570-1b50d,staging-use2-eks,0.6434,medium,true,slack,false,,2026-06-20 10:40:17
631,800,4,orders,orders-api-402bb51-ad48f,prod-usw2-eks,0.6231,medium,false,pagerduty,true,duplicate within suppression window,2026-06-14 16:16:44
632,802,13,kube-system,coredns-37f1521-4cd3d,prod-usw2-eks,0.778,high,true,teams,false,,2026-06-19 02:17:29
633,803,10,checkout,cart-svc-51c2594-4d271,prod-use2-eks,0.7849,high,true,email,false,,2026-06-15 12:43:27
634,804,5,ledger,ledger-svc-0744083-43011,prod-usw2-eks,0.6637,high,true,email,false,,2026-06-16 22:53:33
635,805,1,payments,payments-api-1e23165-1e35b,prod-usw2-eks,0.804,high,false,email,true,duplicate within suppression window,2026-06-15 13:47:45
636,806,1,orders,orders-api-e9b4a39-c3784,prod-use2-eks,0.9089,critical,true,email,false,,2026-06-21 14:48:02
637,807,2,checkout,cart-svc-26a7d77-aafdc,prod-use2-eks,0.7034,high,true,teams,false,,2026-06-17 05:57:08
638,808,13,platform,config-svc-027a395-39a4d,prod-use2-eks,0.866,critical,false,teams,true,duplicate within suppression window,2026-06-17 10:51:13
639,809,1,checkout,checkout-web-c2eb578-2d181,prod-use2-eks,0.9542,critical,false,slack,true,duplicate within suppression window,2026-06-19 15:33:01
640,810,2,identity,session-store-1ac5266-1ca26,prod-use2-eks,0.882,critical,true,pagerduty,false,,2026-06-10 14:16:50
641,812,5,kube-system,coredns-e513a45-fb7bf,prod-use2-eks,0.9542,critical,true,pagerduty,false,,2026-06-22 03:32:28
642,813,2,checkout,checkout-web-c343d41-6a8d2,prod-use2-eks,0.7493,high,true,teams,false,,2026-06-20 22:08:31
643,814,1,checkout,cart-svc-26a7d77-aafdc,prod-use2-eks,0.8926,critical,true,teams,false,,2026-06-15 13:46:50
644,817,10,payments,payments-api-b9a1287-dbbfe,prod-usw2-eks,0.8403,high,true,email,false,,2026-06-03 19:54:44
645,818,5,payments,payments-api-2729261-453da,staging-use2-eks,0.9681,critical,false,email,true,duplicate within suppression window,2026-06-02 22:02:52
646,821,2,orders,orders-api-7f89525-97cdd,prod-use2-eks,0.8142,high,true,slack,false,,2026-06-09 03:16:40
647,822,2,orders,orders-api-cbca488-26609,prod-usw2-eks,0.8597,critical,true,teams,false,,2026-06-14 07:19:34
648,823,5,search,search-api-be84964-d972c,dr-use1-eks,0.7762,high,true,teams,false,,2026-05-31 14:24:53
649,825,5,orders,orders-worker-8482791-f2d9f,prod-usw2-eks,0.6395,medium,true,teams,false,,2026-06-18 14:52:31
650,826,1,checkout,cart-svc-51c2594-4d271,prod-use2-eks,0.6608,high,true,email,false,,2026-06-20 00:50:15
651,827,2,payments,payments-api-1ce3577-591ac,prod-use2-eks,0.9317,critical,true,teams,false,,2026-06-22 15:14:19
652,829,13,orders,orders-api-8330e48-f22f4,dr-use1-eks,0.8127,high,false,teams,true,duplicate within suppression window,2026-06-14 15:39:12
