id,correlation_id,source_agent_id,target_agent_id,message_type,message_data,priority,processing_time_ms,success,error_message,retry_count,sent_at,processed_at,environment
799,981f6fc7-b6b1-8fa8-1fb9-c1cb33d69aac,worker-prod-use2-eks-03,cluster_manager-staging-use2-eks-01,ack,"{""type"":""ack"",""pod"":""payments-worker-6e38c94-75bbf"",""prob"":0.412}",critical,508,true,,0,2026-06-22 01:32:03,2026-06-22 01:32:04,prod
800,3c65b4a9-3ccb-1e0e-2523-bf2822ed5011,strategist-staging-use2-eks-00,worker-dr-use1-eks-04,action_result,"{""type"":""action_result"",""pod"":""inventory-svc-bfded25-1e6d2"",""prob"":0.59}",critical,523,true,,0,2026-05-28 10:39:34,2026-05-28 10:39:34,staging
801,561da728-27da-d19d-3f9b-4005d4724d7f,worker-dr-use1-eks-02,worker-dr-use1-eks-05,heartbeat,"{""type"":""heartbeat"",""pod"":""auth-gateway-c975434-e6ef9"",""prob"":0.533}",normal,109,true,,0,2026-05-28 19:08:51,2026-05-28 19:08:51,dr
802,b0edff31-2e6d-e588-7676-f711d25dd825,strategist-prod-usw2-eks-00,strategist-prod-use2-eks-00,query,"{""type"":""query"",""pod"":""search-api-15a6d76-12766"",""prob"":0.451}",critical,407,true,,0,2026-05-30 04:34:04,2026-05-30 04:34:04,prod
803,cd2de621-fee9-8706-1483-41a9743941af,strategist-dr-use1-eks-00,worker-dr-use1-eks-03,heartbeat,"{""type"":""heartbeat"",""pod"":""coredns-37f1521-4cd3d"",""prob"":0.73}",normal,763,true,,0,2026-05-29 08:15:06,2026-05-29 08:15:06,dr
804,23831d78-c905-6936-6245-6cadc0096822,worker-prod-use2-eks-02,worker-prod-usw2-eks-02,escalation,"{""type"":""escalation"",""pod"":""payments-api-dde4d16-a3d09"",""prob"":0.284}",critical,64,false,target unavailable,3,2026-06-15 17:58:23,2026-06-15 17:58:24,prod
805,6442dd72-178d-15d8-1d57-d5b9b6ee5923,worker-prod-use2-eks-03,worker-prod-use2-eks-05,action_request,"{""type"":""action_request"",""pod"":""metrics-server-e2e6924-29c37"",""prob"":0.328}",normal,356,true,,0,2026-06-03 05:21:08,2026-06-03 05:21:08,prod
806,29a92d38-ee12-7b34-2c71-b3c27f7e20e2,worker-prod-usw2-eks-01,worker-staging-use2-eks-01,heartbeat,"{""type"":""heartbeat"",""pod"":""image-resizer-6542c92-1100b"",""prob"":0.465}",normal,182,true,,0,2026-06-15 20:02:08,2026-06-15 20:02:08,prod
807,bb64c78b-47ad-a781-f05a-e7013ebbe9a7,strategist-staging-use2-eks-00,cluster_manager-dr-use1-eks-01,heartbeat,"{""type"":""heartbeat"",""pod"":""payments-worker-bff7264-02c23"",""prob"":0.027}",low,480,true,,0,2026-06-18 23:39:37,2026-06-18 23:39:37,staging
808,b1acc7f6-012b-bade-944b-cba04dbb11d0,worker-prod-use2-eks-03,worker-staging-use2-eks-02,ack,"{""type"":""ack"",""pod"":""recommendation-87e3198-026ea"",""prob"":0.503}",critical,332,true,,0,2026-06-12 08:14:48,2026-06-12 08:14:49,prod
809,ab20526e-6229-9d4a-f4b6-5669ead8deea,cluster_manager-prod-usw2-eks-00,cluster_manager-prod-use2-eks-00,heartbeat,"{""type"":""heartbeat"",""pod"":""search-api-4350294-dbefb"",""prob"":0.379}",normal,224,true,,0,2026-05-27 05:54:10,2026-05-27 05:54:11,prod
810,b153aa5a-6c38-b9b3-2d72-6f85c6d874a7,cluster_manager-dr-use1-eks-01,worker-staging-use2-eks-03,query,"{""type"":""query"",""pod"":""search-api-be84964-d972c"",""prob"":0.228}",critical,577,false,schema mismatch,1,2026-06-15 08:52:41,2026-06-15 08:52:42,dr
811,47024de8-95ed-8b62-1fb5-b00fa837d0cb,worker-staging-use2-eks-01,worker-dr-use1-eks-01,ack,"{""type"":""ack"",""pod"":""inventory-svc-bf8f159-02345"",""prob"":0.432}",critical,162,true,,0,2026-05-24 16:38:26,2026-05-24 16:38:26,staging
812,105f3d02-bf19-5d8e-adb2-27b36e5b3359,cluster_manager-dr-use1-eks-01,strategist-staging-use2-eks-00,action_request,"{""type"":""action_request"",""pod"":""orders-worker-06e2683-7270e"",""prob"":0.923}",critical,54,true,,0,2026-06-16 20:41:31,2026-06-16 20:41:31,dr
813,8690d93e-0724-7840-d5f1-074d90bc05b5,worker-dr-use1-eks-05,worker-staging-use2-eks-03,action_result,"{""type"":""action_result"",""pod"":""indexer-b07f520-eaf04"",""prob"":0.58}",low,362,true,,0,2026-06-09 23:30:38,2026-06-09 23:30:38,dr
814,6cffb7de-531b-b2cd-6de7-4c180fc87fd5,worker-prod-usw2-eks-01,worker-staging-use2-eks-01,query,"{""type"":""query"",""pod"":""orders-api-bfb2f93-32ad3"",""prob"":0.949}",low,140,true,,0,2026-06-07 14:17:56,2026-06-07 14:17:56,prod
815,efb121b8-7bec-7f57-a63c-3d6f8865b297,cluster_manager-prod-use2-eks-01,worker-prod-use2-eks-03,action_request,"{""type"":""action_request"",""pod"":""config-svc-0f5b883-4b9e2"",""prob"":0.097}",normal,393,true,,0,2026-06-22 08:09:32,2026-06-22 08:09:33,prod
816,506177d2-a0e6-a938-30c4-07c3d7fbd743,worker-staging-use2-eks-01,worker-prod-use2-eks-01,escalation,"{""type"":""escalation"",""pod"":""indexer-4680271-0a829"",""prob"":0.719}",normal,688,true,,0,2026-05-29 17:40:35,2026-05-29 17:40:35,staging
817,d66bb70d-825f-9a1f-7060-a8d8943e2c86,cluster_manager-staging-use2-eks-00,worker-dr-use1-eks-00,heartbeat,"{""type"":""heartbeat"",""pod"":""auth-gateway-7d2aa28-56f78"",""prob"":0.361}",high,513,true,,0,2026-06-03 12:11:05,2026-06-03 12:11:05,staging
818,f51970a5-3865-2ee3-eecd-f406208f7e25,worker-prod-use2-eks-01,worker-staging-use2-eks-01,ack,"{""type"":""ack"",""pod"":""orders-api-8330e48-f22f4"",""prob"":0.435}",normal,18,true,,0,2026-06-05 08:07:24,2026-06-05 08:07:25,prod
819,77ac1305-f68e-2379-653b-fc7f38cbfbab,worker-dr-use1-eks-00,cluster_manager-dr-use1-eks-01,ack,"{""type"":""ack"",""pod"":""notifications-abd2926-3451e"",""prob"":0.652}",normal,158,true,,0,2026-06-08 12:16:19,2026-06-08 12:16:19,dr
820,aa3844ce-e3b7-8a5c-8939-5aaf50d6c061,strategist-prod-use2-eks-00,cluster_manager-prod-use2-eks-01,escalation,"{""type"":""escalation"",""pod"":""search-api-a47d446-4ffe2"",""prob"":0.363}",normal,755,true,,0,2026-06-11 19:06:10,2026-06-11 19:06:10,prod
821,3f2695eb-c085-2620-1e8e-fa41d09aa512,worker-staging-use2-eks-02,cluster_manager-prod-usw2-eks-01,heartbeat,"{""type"":""heartbeat"",""pod"":""auth-gateway-7b28269-a7447"",""prob"":0.59}",low,29,true,,0,2026-06-22 14:05:29,2026-06-22 14:05:29,staging
822,817c9c43-927d-fdff-f06e-5d1e2c14d6df,strategist-prod-usw2-eks-00,worker-dr-use1-eks-03,escalation,"{""type"":""escalation"",""pod"":""cart-svc-51c2594-4d271"",""prob"":0.986}",normal,346,true,,0,2026-06-06 06:54:49,2026-06-06 06:54:49,prod
823,e957ae9c-56ee-fd4c-3c1d-53baa5d65a6e,worker-staging-use2-eks-04,worker-prod-use2-eks-02,action_result,"{""type"":""action_result"",""pod"":""coredns-4a8b365-1d9fc"",""prob"":0.541}",normal,659,true,,0,2026-06-03 02:02:04,2026-06-03 02:02:04,staging
824,979c5a5a-4df4-8b4c-2e37-b6ac692aa5e2,worker-staging-use2-eks-05,worker-prod-use2-eks-01,action_result,"{""type"":""action_result"",""pod"":""auth-gateway-ebb2b70-575e4"",""prob"":0.617}",high,718,true,,0,2026-06-22 17:41:13,2026-06-22 17:41:13,staging
825,0a9f3d6d-6c03-f76e-8464-7ec37cc28238,worker-prod-use2-eks-02,strategist-staging-use2-eks-00,prediction,"{""type"":""prediction"",""pod"":""ledger-svc-842cd31-95bfa"",""prob"":0.021}",normal,255,true,,0,2026-06-09 00:48:54,2026-06-09 00:48:54,prod
826,1d06a28b-ae3a-3217-ec04-af4e5aab47b4,worker-prod-usw2-eks-03,worker-prod-usw2-eks-01,heartbeat,"{""type"":""heartbeat"",""pod"":""auth-gateway-c975434-e6ef9"",""prob"":0.126}",normal,179,true,,0,2026-06-17 06:44:58,2026-06-17 06:44:58,prod
827,8d9ef752-ce4d-1f15-7b3e-d3d890721c84,cluster_manager-dr-use1-eks-01,worker-prod-usw2-eks-03,ack,"{""type"":""ack"",""pod"":""search-api-1605640-8abaf"",""prob"":0.206}",normal,338,true,,0,2026-05-29 16:48:30,2026-05-29 16:48:30,dr
828,31bb0f3f-7e49-0b50-0bdc-4310b148118e,strategist-prod-usw2-eks-00,cluster_manager-staging-use2-eks-00,query,"{""type"":""query"",""pod"":""session-store-4732511-0dba8"",""prob"":0.781}",high,727,true,,0,2026-06-04 11:18:38,2026-06-04 11:18:39,prod
829,5c30520e-88dc-c46b-bbaf-f428890adb09,worker-prod-use2-eks-03,worker-prod-usw2-eks-01,ack,"{""type"":""ack"",""pod"":""cart-svc-51c2594-4d271"",""prob"":0.431}",high,2,true,,0,2026-06-20 06:57:21,2026-06-20 06:57:22,prod
830,bcf735bc-c74d-e694-e05d-8663dc7528a9,worker-staging-use2-eks-05,strategist-staging-use2-eks-00,heartbeat,"{""type"":""heartbeat"",""pod"":""search-api-8352074-5b766"",""prob"":0.24}",high,338,true,,0,2026-06-05 09:07:46,2026-06-05 09:07:46,staging
831,249021a4-998f-cfa1-16fa-d1345fa04b1d,worker-prod-use2-eks-03,worker-prod-usw2-eks-05,query,"{""type"":""query"",""pod"":""payments-worker-b4be648-d2dcb"",""prob"":0.469}",high,239,true,,0,2026-06-02 19:47:47,2026-06-02 19:47:47,prod
832,b2f13c40-4322-aac5-ed13-4b48c0169a1f,worker-staging-use2-eks-00,worker-prod-use2-eks-05,heartbeat,"{""type"":""heartbeat"",""pod"":""indexer-b07f520-eaf04"",""prob"":0.102}",normal,214,true,,0,2026-05-30 05:53:27,2026-05-30 05:53:28,staging
833,6c384500-a061-e00b-e7e6-e50d8f243fad,cluster_manager-prod-usw2-eks-01,worker-staging-use2-eks-03,action_result,"{""type"":""action_result"",""pod"":""inventory-svc-0d33458-c137f"",""prob"":0.997}",high,154,true,,0,2026-05-27 07:57:25,2026-05-27 07:57:25,prod
834,1587bd17-f28f-d5ea-7ff0-ebb79177422e,cluster_manager-prod-use2-eks-01,worker-prod-usw2-eks-02,action_request,"{""type"":""action_request"",""pod"":""indexer-b07f520-eaf04"",""prob"":0.468}",normal,728,true,,0,2026-06-08 19:26:11,2026-06-08 19:26:11,prod
835,f58ad0be-22ed-3281-73a2-e02d4a71dff3,cluster_manager-dr-use1-eks-00,strategist-prod-usw2-eks-00,action_request,"{""type"":""action_request"",""pod"":""payments-api-dde4d16-a3d09"",""prob"":0.63}",critical,659,true,,0,2026-06-04 08:54:36,2026-06-04 08:54:37,dr
836,2283ca87-8a6c-6bef-1201-c2d5a89ab908,worker-prod-usw2-eks-03,worker-prod-use2-eks-05,action_request,"{""type"":""action_request"",""pod"":""auth-gateway-7b28269-a7447"",""prob"":0.264}",high,71,true,,0,2026-05-29 07:13:51,2026-05-29 07:13:51,prod
837,55f0d2ae-171c-c5eb-cccf-b5a42033e0d1,cluster_manager-staging-use2-eks-00,worker-staging-use2-eks-03,prediction,"{""type"":""prediction"",""pod"":""payments-api-c9c2b74-00142"",""prob"":0.372}",low,654,true,,0,2026-06-21 23:43:39,2026-06-21 23:43:39,staging
838,ac235dd4-e639-fbff-5c09-8ca7dd06b11f,worker-dr-use1-eks-04,worker-dr-use1-eks-02,prediction,"{""type"":""prediction"",""pod"":""payments-api-1ce3577-591ac"",""prob"":0.325}",normal,313,true,,0,2026-06-02 09:03:22,2026-06-02 09:03:22,dr
839,d8465878-d781-d5cc-b826-fd8483d7f1fa,worker-prod-usw2-eks-04,worker-prod-usw2-eks-05,escalation,"{""type"":""escalation"",""pod"":""inventory-svc-3e28589-98330"",""prob"":0.086}",low,675,true,,0,2026-06-06 12:27:40,2026-06-06 12:27:40,prod
840,396d3bd6-ddc6-32fe-9679-092e29f7852d,worker-dr-use1-eks-04,strategist-prod-use2-eks-00,action_request,"{""type"":""action_request"",""pod"":""orders-api-402bb51-ad48f"",""prob"":0.212}",normal,626,true,,0,2026-06-14 10:49:48,2026-06-14 10:49:48,dr
841,607c4051-c299-97fd-a08d-b1a20d0f90cc,cluster_manager-dr-use1-eks-01,worker-staging-use2-eks-02,prediction,"{""type"":""prediction"",""pod"":""config-svc-d193d56-68bd9"",""prob"":0.66}",normal,542,true,,0,2026-06-20 03:22:15,2026-06-20 03:22:15,dr
842,630afc0e-4efb-4531-77e0-3c6d9bec49a3,worker-staging-use2-eks-05,worker-dr-use1-eks-01,action_request,"{""type"":""action_request"",""pod"":""search-api-db28570-d359e"",""prob"":0.444}",normal,423,true,,0,2026-06-14 00:53:14,2026-06-14 00:53:15,staging
843,1add56db-1b4d-49d8-2c1f-2fd5400339a2,worker-staging-use2-eks-05,cluster_manager-prod-usw2-eks-00,heartbeat,"{""type"":""heartbeat"",""pod"":""inventory-svc-df6d343-0a45b"",""prob"":0.144}",normal,759,true,,0,2026-05-28 09:38:33,2026-05-28 09:38:33,staging
844,1d15beeb-9393-d5f3-9181-c6565f1a2d27,worker-prod-usw2-eks-04,worker-prod-usw2-eks-02,escalation,"{""type"":""escalation"",""pod"":""checkout-web-4263246-52f3a"",""prob"":0.242}",high,343,true,,0,2026-06-21 14:21:19,2026-06-21 14:21:19,prod
845,ddf4f06b-0d4f-a494-2c06-96c832eee7dc,worker-prod-usw2-eks-03,worker-staging-use2-eks-05,query,"{""type"":""query"",""pod"":""auth-gateway-fb1c283-81cc8"",""prob"":0.793}",normal,514,true,,0,2026-06-05 12:10:41,2026-06-05 12:10:41,prod
846,c03facb8-b0b0-ffad-4d82-98eed474025f,worker-dr-use1-eks-03,worker-prod-use2-eks-01,action_request,"{""type"":""action_request"",""pod"":""ledger-svc-2014124-29b88"",""prob"":0.717}",low,748,false,target unavailable,2,2026-06-09 21:23:12,2026-06-09 21:23:13,dr
847,de1c63ab-5ee8-99ea-c3ed-56bd7825e01d,cluster_manager-prod-usw2-eks-01,worker-prod-use2-eks-03,query,"{""type"":""query"",""pod"":""payments-worker-bbc0947-0aa1a"",""prob"":0.271}",low,237,true,,0,2026-06-08 21:10:02,2026-06-08 21:10:02,prod
848,b160edc6-6b39-f655-30d0-b36bed97d94a,cluster_manager-dr-use1-eks-01,worker-prod-use2-eks-04,query,"{""type"":""query"",""pod"":""payments-api-6c2b997-3e07d"",""prob"":0.721}",normal,248,true,,0,2026-06-17 15:06:21,2026-06-17 15:06:21,dr
849,035b1dbe-5cbf-e80e-592c-71848c8bfe21,worker-dr-use1-eks-02,worker-staging-use2-eks-05,heartbeat,"{""type"":""heartbeat"",""pod"":""config-svc-370d832-a686a"",""prob"":0.753}",high,65,true,,0,2026-06-17 20:53:10,2026-06-17 20:53:10,dr
850,0bbd18b4-c6fe-73a6-2bcb-53951c252bc0,worker-prod-use2-eks-02,worker-dr-use1-eks-05,query,"{""type"":""query"",""pod"":""ledger-svc-0744083-43011"",""prob"":0.705}",high,409,true,,0,2026-06-21 03:06:59,2026-06-21 03:07:00,prod
851,03da91cc-99b9-3450-b788-a0917c584b25,worker-prod-use2-eks-02,worker-prod-usw2-eks-03,heartbeat,"{""type"":""heartbeat"",""pod"":""search-api-8ca0b98-505ff"",""prob"":0.068}",critical,64,true,,0,2026-05-28 08:04:27,2026-05-28 08:04:27,prod
852,28dd1843-7d95-22a3-2efe-d4830a46c6f6,worker-prod-use2-eks-02,strategist-dr-use1-eks-00,heartbeat,"{""type"":""heartbeat"",""pod"":""search-api-1271443-2f040"",""prob"":0.608}",high,327,true,,0,2026-06-04 08:44:26,2026-06-04 08:44:26,prod
853,23ba2fef-49b6-ef87-cb9d-e5f9fa3e39dd,cluster_manager-staging-use2-eks-00,worker-dr-use1-eks-05,query,"{""type"":""query"",""pod"":""image-resizer-7bb3c89-50e74"",""prob"":0.82}",critical,692,true,,0,2026-06-19 22:56:10,2026-06-19 22:56:11,staging
854,18b10afc-d2fc-d0ac-aa43-58d992ece48f,worker-prod-usw2-eks-04,strategist-staging-use2-eks-00,heartbeat,"{""type"":""heartbeat"",""pod"":""cart-svc-26a7d77-aafdc"",""prob"":0.889}",critical,117,true,,0,2026-06-09 16:26:50,2026-06-09 16:26:51,prod
855,209035c2-a899-8e51-75ff-5f15fd881007,worker-prod-usw2-eks-05,worker-staging-use2-eks-03,escalation,"{""type"":""escalation"",""pod"":""ledger-svc-842cd31-95bfa"",""prob"":0.036}",normal,510,true,,0,2026-06-12 13:41:31,2026-06-12 13:41:31,prod
856,b75a613a-707b-6ef8-b9fa-66dc3663aaaf,worker-prod-usw2-eks-02,worker-dr-use1-eks-04,escalation,"{""type"":""escalation"",""pod"":""payments-worker-1d1bf52-dff66"",""prob"":0.499}",critical,587,true,,0,2026-06-11 09:00:34,2026-06-11 09:00:35,prod
857,75dde83f-46d3-23ad-6a38-24008951a3d2,worker-staging-use2-eks-00,worker-staging-use2-eks-05,action_request,"{""type"":""action_request"",""pod"":""orders-worker-b907131-2627d"",""prob"":0.181}",normal,602,true,,0,2026-06-05 04:12:58,2026-06-05 04:12:59,staging
858,5c89db6e-d088-1850-cdbe-525f9935cf61,cluster_manager-prod-use2-eks-01,cluster_manager-staging-use2-eks-00,prediction,"{""type"":""prediction"",""pod"":""payments-worker-b4be648-d2dcb"",""prob"":0.583}",low,71,true,,0,2026-06-06 10:15:38,2026-06-06 10:15:38,prod
859,b087676c-fd20-1d0f-92f2-b47d1450bade,cluster_manager-dr-use1-eks-01,worker-prod-usw2-eks-00,action_request,"{""type"":""action_request"",""pod"":""session-store-1ac5266-1ca26"",""prob"":0.17}",critical,321,true,,0,2026-05-24 14:43:05,2026-05-24 14:43:05,dr
860,acb09c8f-4267-880d-60db-aa69ba682b94,worker-prod-use2-eks-00,worker-prod-usw2-eks-00,query,"{""type"":""query"",""pod"":""checkout-web-c343d41-6a8d2"",""prob"":0.718}",normal,251,true,,0,2026-06-10 04:10:56,2026-06-10 04:10:56,prod
861,c11af708-8b72-8e81-984e-8c78edddcdca,worker-staging-use2-eks-05,cluster_manager-staging-use2-eks-01,action_request,"{""type"":""action_request"",""pod"":""image-resizer-6542c92-1100b"",""prob"":0.911}",high,593,true,,0,2026-06-21 05:28:09,2026-06-21 05:28:10,staging
862,bffa4af7-1ac7-8b71-9508-75dc988e8249,worker-prod-usw2-eks-04,worker-prod-use2-eks-03,action_request,"{""type"":""action_request"",""pod"":""metrics-server-e2e6924-29c37"",""prob"":0.584}",normal,599,true,,0,2026-06-05 10:31:05,2026-06-05 10:31:05,prod
863,de4fed33-e97c-9c7f-9519-e4a7ecf8d642,worker-prod-use2-eks-01,worker-prod-use2-eks-02,query,"{""type"":""query"",""pod"":""session-store-a097c68-649a1"",""prob"":0.206}",low,402,true,,0,2026-06-17 20:08:19,2026-06-17 20:08:20,prod
864,453e9866-965a-b05f-bb06-6dfcf0dd1f24,strategist-staging-use2-eks-00,worker-staging-use2-eks-05,heartbeat,"{""type"":""heartbeat"",""pod"":""config-svc-027a395-39a4d"",""prob"":0.112}",low,269,true,,0,2026-05-27 18:39:47,2026-05-27 18:39:48,staging
865,67d95fa4-6feb-1ab0-c248-6d5ca10239f4,worker-prod-use2-eks-03,worker-dr-use1-eks-03,ack,"{""type"":""ack"",""pod"":""cart-svc-da3cf51-00806"",""prob"":0.608}",low,512,true,,0,2026-06-04 12:04:58,2026-06-04 12:04:58,prod
866,e66d2ccd-9cc3-760b-6f17-2de90b97aca4,strategist-prod-use2-eks-00,worker-staging-use2-eks-01,prediction,"{""type"":""prediction"",""pod"":""inventory-svc-3e28589-98330"",""prob"":0.571}",normal,174,true,,0,2026-05-27 14:37:58,2026-05-27 14:37:58,prod
867,36e8756d-a9dc-23c8-51ff-b80741ba2239,strategist-prod-usw2-eks-00,cluster_manager-dr-use1-eks-00,prediction,"{""type"":""prediction"",""pod"":""search-api-be84964-d972c"",""prob"":0.977}",critical,37,true,,0,2026-05-26 19:31:21,2026-05-26 19:31:22,prod
868,19d2e831-8ef8-0146-8a6f-c03aa3a8404b,cluster_manager-prod-use2-eks-01,strategist-prod-use2-eks-00,heartbeat,"{""type"":""heartbeat"",""pod"":""cart-svc-ee38458-64d46"",""prob"":0.353}",normal,790,true,,0,2026-05-29 20:30:03,2026-05-29 20:30:03,prod
869,75aaabf1-e40f-a50c-3f58-3b0cd6322a6e,cluster_manager-dr-use1-eks-00,worker-prod-usw2-eks-03,prediction,"{""type"":""prediction"",""pod"":""image-resizer-6542c92-1100b"",""prob"":0.053}",normal,178,true,,0,2026-06-08 05:58:57,2026-06-08 05:58:57,dr
870,21669132-7066-c197-2e32-add23d1d9ffd,cluster_manager-prod-usw2-eks-01,worker-prod-usw2-eks-03,action_result,"{""type"":""action_result"",""pod"":""config-svc-370d832-a686a"",""prob"":0.985}",low,202,true,,0,2026-05-30 20:34:14,2026-05-30 20:34:15,prod
871,27e4a5d9-42aa-1afb-f543-a1d6ff650a89,worker-staging-use2-eks-04,worker-prod-use2-eks-02,action_request,"{""type"":""action_request"",""pod"":""search-api-4350294-dbefb"",""prob"":0.597}",low,230,true,,0,2026-05-26 12:09:14,2026-05-26 12:09:15,staging
872,0418dda4-f9d6-2ae8-0825-978ba3f67953,strategist-dr-use1-eks-00,worker-prod-usw2-eks-00,action_request,"{""type"":""action_request"",""pod"":""payments-api-1e23165-1e35b"",""prob"":0.773}",low,241,true,,0,2026-06-23 06:36:43,2026-06-23 06:36:43,dr
873,0871ffad-6d0c-53d5-cd70-6f9daafe61e7,cluster_manager-dr-use1-eks-01,cluster_manager-prod-usw2-eks-01,action_request,"{""type"":""action_request"",""pod"":""notifications-b2aff41-e1772"",""prob"":0.029}",normal,442,true,,0,2026-05-26 20:57:32,2026-05-26 20:57:33,dr
874,94f2581c-abd9-696a-4fa1-e8bbcf2f865b,strategist-prod-usw2-eks-00,worker-staging-use2-eks-03,escalation,"{""type"":""escalation"",""pod"":""checkout-web-ec64e26-f37ce"",""prob"":0.47}",normal,327,true,,0,2026-06-06 08:36:07,2026-06-06 08:36:08,prod
875,d197cf3e-6a67-5d08-abda-f1a53eb219d6,worker-staging-use2-eks-05,worker-staging-use2-eks-03,ack,"{""type"":""ack"",""pod"":""orders-worker-6ee3345-b0d20"",""prob"":0.248}",normal,271,true,,0,2026-06-14 06:21:59,2026-06-14 06:21:59,staging
876,b31e8ba8-e7c2-ed43-eb34-b52f9e34f885,cluster_manager-dr-use1-eks-00,cluster_manager-prod-use2-eks-01,action_request,"{""type"":""action_request"",""pod"":""auth-gateway-fb1c283-81cc8"",""prob"":0.451}",normal,192,true,,0,2026-06-21 05:33:43,2026-06-21 05:33:44,dr
877,78f44724-ec87-3eab-8496-2a1e33e1f6e4,worker-dr-use1-eks-00,worker-staging-use2-eks-03,action_request,"{""type"":""action_request"",""pod"":""search-api-8352074-5b766"",""prob"":0.8}",low,3,true,,0,2026-06-13 05:07:10,2026-06-13 05:07:10,dr
878,800edeac-7ef9-0704-8860-d8ab05183770,worker-dr-use1-eks-02,worker-staging-use2-eks-00,heartbeat,"{""type"":""heartbeat"",""pod"":""config-svc-ddd1723-06ca5"",""prob"":0.428}",low,171,true,,0,2026-06-10 02:46:45,2026-06-10 02:46:45,dr
879,5f8f31c4-1e7d-2b45-cf84-59cb7aa04207,worker-prod-usw2-eks-05,worker-dr-use1-eks-00,escalation,"{""type"":""escalation"",""pod"":""checkout-web-6e9e217-a5c79"",""prob"":0.016}",critical,442,true,,0,2026-05-30 00:59:41,2026-05-30 00:59:42,prod
880,457236c2-7fba-cff9-7772-d44ef01b0038,cluster_manager-prod-usw2-eks-01,worker-staging-use2-eks-03,action_result,"{""type"":""action_result"",""pod"":""payments-api-1e23165-1e35b"",""prob"":0.328}",low,502,true,,0,2026-06-15 03:17:38,2026-06-15 03:17:38,prod
881,1e80216d-c4be-5db5-7952-3344bf6f2210,worker-prod-use2-eks-00,cluster_manager-staging-use2-eks-00,query,"{""type"":""query"",""pod"":""metrics-server-6162d13-d4a14"",""prob"":0.582}",normal,448,true,,0,2026-05-27 22:59:46,2026-05-27 22:59:46,prod
882,54873708-40bd-13d3-564e-d4ef07cdf512,worker-staging-use2-eks-01,strategist-prod-use2-eks-00,escalation,"{""type"":""escalation"",""pod"":""auth-gateway-ebb2b70-575e4"",""prob"":0.857}",high,296,false,timeout,2,2026-06-13 12:01:20,2026-06-13 12:01:20,staging
883,b1644814-e8d6-a207-b9e0-7ce754cfcca0,worker-staging-use2-eks-02,strategist-staging-use2-eks-00,action_request,"{""type"":""action_request"",""pod"":""inventory-svc-1d6f570-1b50d"",""prob"":0.873}",critical,493,false,target unavailable,2,2026-06-06 12:04:05,2026-06-06 12:04:06,staging
884,466f4a0f-6163-0577-73ca-be098a936a30,cluster_manager-prod-usw2-eks-01,worker-prod-use2-eks-00,prediction,"{""type"":""prediction"",""pod"":""image-resizer-6542c92-1100b"",""prob"":0.191}",high,379,true,,0,2026-06-16 18:53:12,2026-06-16 18:53:12,prod
885,a2319afc-5357-303b-172f-1c604629b7cf,worker-prod-usw2-eks-00,worker-prod-usw2-eks-03,heartbeat,"{""type"":""heartbeat"",""pod"":""config-svc-370d832-a686a"",""prob"":0.744}",low,166,true,,0,2026-06-07 00:15:32,2026-06-07 00:15:32,prod
886,1bae0cec-3d1a-bb7a-0b96-847d9deafd3a,worker-dr-use1-eks-05,worker-dr-use1-eks-04,prediction,"{""type"":""prediction"",""pod"":""auth-gateway-fb1c283-81cc8"",""prob"":0.789}",low,530,true,,0,2026-06-16 22:32:47,2026-06-16 22:32:47,dr
887,b08ba29a-c738-50b4-a4ea-b67889978e63,worker-prod-usw2-eks-01,strategist-prod-usw2-eks-00,ack,"{""type"":""ack"",""pod"":""inventory-svc-4ccbe67-9cbde"",""prob"":0.071}",critical,525,true,,0,2026-05-25 09:41:56,2026-05-25 09:41:56,prod
888,c142b521-0be8-db42-fe84-281a2956f0a1,cluster_manager-dr-use1-eks-01,worker-staging-use2-eks-00,action_result,"{""type"":""action_result"",""pod"":""auth-gateway-bf1d422-2018d"",""prob"":0.855}",normal,457,true,,0,2026-06-13 19:03:12,2026-06-13 19:03:12,dr
889,181de71b-8edb-34f0-4282-3d97a09489ca,worker-dr-use1-eks-00,worker-prod-use2-eks-02,query,"{""type"":""query"",""pod"":""config-svc-0f5b883-4b9e2"",""prob"":0.488}",critical,41,true,,0,2026-06-07 19:37:39,2026-06-07 19:37:40,dr
890,56dfafed-ef0b-9fe1-eab7-a2e4e89dd57f,cluster_manager-staging-use2-eks-00,worker-prod-usw2-eks-02,escalation,"{""type"":""escalation"",""pod"":""config-svc-929cd33-16be4"",""prob"":0.198}",critical,453,true,,0,2026-06-06 08:59:10,2026-06-06 08:59:10,staging
891,74d7fb61-9087-df5c-52b5-928c2d9415ee,strategist-prod-use2-eks-00,worker-prod-usw2-eks-03,escalation,"{""type"":""escalation"",""pod"":""image-resizer-9994630-7c707"",""prob"":0.171}",low,638,true,,0,2026-06-18 23:30:43,2026-06-18 23:30:44,prod
892,50a18fd3-721e-1520-59e4-5a92ae413573,worker-dr-use1-eks-02,cluster_manager-staging-use2-eks-01,heartbeat,"{""type"":""heartbeat"",""pod"":""session-store-1ac5266-1ca26"",""prob"":0.11}",low,9,true,,0,2026-06-04 02:57:50,2026-06-04 02:57:50,dr
