id,feedback_id,prediction_id,pod_name,environment,expert_username,expert_role,accuracy_rating,usefulness_rating,timing_rating,remediation_quality,actual_leak_occurred,actual_time_to_leak_seconds,action_taken,action_effective,prevented_outage,expert_comments,suggested_improvements,false_positive_reason,false_negative_reason,model_should_learn,confidence_adjustment,feedback_timestamp,created_at,feedback_notes
557,675aab20-cec2-ed9f-cc59-3ef42f8e4d60,a14dca92-d9c2-e7af-eebb-9e6bc20f1963,cart-svc-26a7d77-aafdc,prod,achen,sre-oncall,3,2,2,5,false,,drained node,true,false,Alert fired but pod self-recovered.,tune threshold for staging,"metric spike was a deploy, not a leak",,false,0.01,2026-06-15 14:46:43,2026-06-23 12:00:00,follow-up in retro
558,cd4a5380-e03f-b7df-bd98-134308b38a7a,48aaccbb-7df2-b029-8c7e-a32617f09a9e,payments-api-7fa4649-debd8,prod,lwong,sre-oncall,4,4,5,3,true,1383,monitored,true,true,Useful but timing was a bit late.,tune threshold for staging,,,true,-0.01,2026-06-23 05:58:25,2026-06-23 12:00:00,follow-up in retro
559,ce9dc1fa-3d96-ee59-76f5-008b08faaead,37fd3f2d-11bb-6dde-9787-264cddb49d5a,ledger-svc-e00a046-6e2d6,dr,rsingh,sre-lead,4,3,2,3,false,,monitored,false,false,Accurate call on payments-api.,add node-pressure feature,,,true,-0.09,2026-06-12 03:26:46,2026-06-23 12:00:00,
560,066e5e92-0b1c-1802-4e97-df96eb8f10b0,c5a0971b-c00c-9960-f182-2e3ffcb8310c,indexer-6af7422-f66fc,dr,tgarcia,platform-eng,3,5,3,4,false,,drained node,true,false,Useful but timing was a bit late.,,,,true,0.09,2026-06-21 11:23:33,2026-06-23 12:00:00,linked to INC-4219
561,7fe604ac-3392-737e-a2c0-3a32df1bba58,a9df2442-0287-cda6-d8c8-e46d35aaff5b,payments-api-58c5e74-26d34,prod,mpatel,sre-lead,5,4,2,5,true,2501,scaled deployment,false,true,Accurate call on payments-api.,longer lookback window,,,true,-0.1,2026-06-24 00:01:14,2026-06-23 12:00:00,
562,2bef6948-9da6-0a0d-ecc5-a574a66c03ee,5f6e52e6-5225-da38-5549-8ea37ef1243d,orders-api-cbca488-26609,prod,achen,sre-oncall,1,5,3,5,false,,raised memory limit,true,false,Alert fired but pod self-recovered.,,,,true,0.17,2026-06-19 09:16:33,2026-06-23 12:00:00,linked to INC-4850
563,7890a795-89ca-fc8d-ac5b-8299444e7ad6,2595e71e-3f4b-d64d-2b57-25a91a9abaca,payments-api-b9a1287-dbbfe,prod,lwong,sre-oncall,4,5,5,4,true,3297,monitored,true,false,Useful but timing was a bit late.,longer lookback window,,,true,-0.03,2026-05-30 11:11:04,2026-06-23 12:00:00,follow-up in retro
564,772b0549-10cf-6ced-fc5e-997b91d0cae5,17ea821d-7ad0-f96b-481e-f6b71a787447,checkout-web-c343d41-6a8d2,prod,lwong,sre-oncall,4,2,2,5,true,6325,monitored,true,true,"Spot-on, prevented an outage.",longer lookback window,,,true,-0.1,2026-06-22 14:38:53,2026-06-23 12:00:00,follow-up in retro
565,b2c2f145-92dd-7751-7d02-06fe435de6c5,a1e88d88-d107-f3b0-a502-e9b0ff4970dc,payments-api-7fa4649-debd8,prod,mpatel,sre-lead,1,2,2,5,false,,restarted pod,true,false,"Spot-on, prevented an outage.",longer lookback window,"metric spike was a deploy, not a leak",,false,-0.01,2026-06-25 04:11:23,2026-06-23 12:00:00,
566,24600da1-4b69-0300-7082-0814263210ea,50fc629f-6cb2-9a28-fc90-ec1dfc1ca6bc,cart-svc-26a7d77-aafdc,prod,jkim,platform-eng,3,2,2,4,false,,drained node,true,false,Accurate call on payments-api.,,"metric spike was a deploy, not a leak",,true,-0.05,2026-06-17 05:57:45,2026-06-23 12:00:00,follow-up in retro
567,111ede4e-aac7-f1e1-1571-845348b2edbb,a5163bf7-f281-7615-50f3-7dd29d2ab556,orders-api-cbca488-26609,prod,achen,sre-oncall,5,5,2,2,true,4128,restarted pod,true,true,Useful but timing was a bit late.,tune threshold for staging,,,true,-0.19,2026-06-23 11:58:49,2026-06-23 12:00:00,follow-up in retro
568,93210ccd-16b7-208f-b341-c3c584a3ae66,8da0732d-da8e-4c92-2f3b-40601db2ed66,session-store-a097c68-649a1,staging,mpatel,sre-lead,4,2,5,4,true,4338,drained node,true,true,Useful but timing was a bit late.,longer lookback window,,,true,-0.17,2026-06-09 01:05:38,2026-06-23 12:00:00,
569,0fa93cfb-a86e-e1ff-ae53-0faaea7ac1f6,e9708cc0-b092-4ba5-dc72-66f04770865a,checkout-web-4263246-52f3a,dr,tgarcia,platform-eng,4,3,5,4,true,5648,drained node,false,true,"Spot-on, prevented an outage.",add node-pressure feature,,,true,-0.05,2026-06-19 12:16:48,2026-06-23 12:00:00,follow-up in retro
570,e1d7ee99-b096-df23-ea4a-bf779220947a,b9e3165a-504f-16fa-e3be-73d73e0704ac,orders-api-7f89525-97cdd,prod,lwong,sre-oncall,4,4,2,3,true,3696,raised memory limit,true,true,Accurate call on payments-api.,longer lookback window,,,true,0.06,2026-06-11 03:48:37,2026-06-23 12:00:00,linked to INC-4331
571,f6b04ec7-518f-e1d3-a5b2-bc2ebe79cfbb,bccea2c3-ace8-708f-f356-dfc44f9eb6a8,notifications-b036879-82982,dr,tgarcia,platform-eng,2,4,5,4,false,,scaled deployment,true,false,Useful but timing was a bit late.,add node-pressure feature,,,true,-0.02,2026-06-23 16:33:55,2026-06-23 12:00:00,follow-up in retro
572,fb5a9243-2200-08ea-e5c2-5eccacee5a1e,f33f9dd0-2251-29f7-d95b-52d7737cbfcb,orders-api-bfb2f93-32ad3,prod,tgarcia,platform-eng,1,4,3,5,false,,drained node,true,false,Accurate call on payments-api.,longer lookback window,"metric spike was a deploy, not a leak",,false,0.19,2026-06-20 05:26:37,2026-06-23 12:00:00,linked to INC-4288
573,a68266dd-7096-6e13-b644-e5b087c90bce,a18b6413-9f2a-6168-f68e-e8cb48b7fa4e,config-svc-027a395-39a4d,prod,rsingh,sre-lead,3,4,4,4,false,,monitored,true,false,Useful but timing was a bit late.,,,,true,-0.19,2026-06-21 11:05:49,2026-06-23 12:00:00,linked to INC-4876
574,7062e112-e01e-074e-6d51-2527c566dc8a,1ca216a2-5029-7f23-6a6f-1f526a673fcf,checkout-web-c2b3638-fa6d0,prod,jkim,platform-eng,4,4,4,5,false,,restarted pod,true,false,"Caught the leak ~20m early, gave us time to scale.",tune threshold for staging,,,true,-0.13,2026-06-15 10:25:58,2026-06-23 12:00:00,
575,29045ed3-e004-f6e6-8e83-48bb0e7d52d7,a20b29f4-d6b8-bf7e-cc32-14d8a27e145c,cart-svc-882ca58-64a75,prod,achen,sre-oncall,4,4,2,5,true,3265,monitored,true,true,"Spot-on, prevented an outage.",add node-pressure feature,,,true,0.17,2026-06-15 18:09:24,2026-06-23 12:00:00,follow-up in retro
576,455a8211-eb0a-144e-9336-7427cff250e8,1511a4fa-577f-fb86-9939-08b2b4d29ad8,checkout-web-2b77739-52fdd,staging,lwong,sre-oncall,5,2,3,4,true,1786,drained node,false,true,Alert fired but pod self-recovered.,tune threshold for staging,,,true,0.07,2026-06-24 09:27:33,2026-06-23 12:00:00,follow-up in retro
577,013fbbd6-f36a-af92-bd26-9b51e2f84a7e,db2bdc7e-6e09-ce62-9d72-dc9be0ee24ef,cart-svc-51c2594-4d271,prod,jkim,platform-eng,5,3,3,4,true,5505,restarted pod,false,false,Useful but timing was a bit late.,longer lookback window,,,true,-0.2,2026-06-15 11:03:47,2026-06-23 12:00:00,
578,e5e25e9d-8aeb-795c-1be7-d5acf2e35033,ea206c0c-da73-9dba-d0c8-225717442957,orders-api-7f89525-97cdd,prod,lwong,sre-oncall,5,3,4,2,true,3900,scaled deployment,true,true,Accurate call on payments-api.,tune threshold for staging,,,true,-0.08,2026-06-18 18:09:02,2026-06-23 12:00:00,
579,0d011729-dcd7-6ebb-9805-dc8a93daed29,e48aadae-0e50-5513-0793-e406952e6414,ledger-svc-0744083-43011,prod,achen,sre-oncall,5,5,3,2,true,6231,scaled deployment,true,true,"Spot-on, prevented an outage.",add node-pressure feature,,,true,-0.14,2026-06-19 16:41:27,2026-06-23 12:00:00,linked to INC-4737
580,89a294bb-e9b5-1c2c-b218-5f5eb8d2e35b,54e36eac-60ce-388e-ab87-ffc030b4b5ba,orders-api-7f89525-97cdd,prod,achen,sre-oncall,4,3,2,5,true,1656,raised memory limit,true,true,Useful but timing was a bit late.,,,,true,0.09,2026-06-21 16:53:00,2026-06-23 12:00:00,follow-up in retro
581,51fd421b-6bc8-85f8-ac26-4fb41d1227d8,60a7de35-d9e7-399f-244f-dbe952f3dac8,ledger-svc-0744083-43011,prod,rsingh,sre-lead,4,2,4,5,true,2384,restarted pod,true,true,Alert fired but pod self-recovered.,,,,true,-0.01,2026-06-18 09:14:19,2026-06-23 12:00:00,linked to INC-4311
582,4eadfc7b-f78c-e34d-e1ed-73517f6c55a0,61d2e317-ea46-489b-a443-a099fba342ea,metrics-server-6162d13-d4a14,prod,achen,sre-oncall,2,3,4,3,false,,raised memory limit,true,false,Accurate call on payments-api.,add node-pressure feature,"metric spike was a deploy, not a leak",,true,0.0,2026-06-21 23:32:53,2026-06-23 12:00:00,linked to INC-4206
583,e4a3c89d-c867-3d3e-ab74-b29d625bc881,572c6c36-4c22-9004-f7af-bd97c93d9322,auth-gateway-ebb2b70-575e4,prod,rsingh,sre-lead,1,4,3,4,false,,drained node,true,false,Accurate call on payments-api.,longer lookback window,,,true,0.18,2026-06-03 09:35:16,2026-06-23 12:00:00,follow-up in retro
584,3c022ad1-310d-d676-6fbd-085a2e7471ba,6615d7d5-170b-0bca-1362-18ea3f275ab7,cart-svc-26a7d77-aafdc,prod,jkim,platform-eng,5,4,4,4,true,2749,raised memory limit,true,false,"Caught the leak ~20m early, gave us time to scale.",,,,true,0.1,2026-06-16 15:46:46,2026-06-23 12:00:00,
585,1fb0743e-811a-7d54-15da-e2aef9b65352,bcd0f0dc-1d27-21d4-d651-f2a1fa504e41,notifications-1938743-28dca,prod,achen,sre-oncall,4,4,2,4,true,5852,scaled deployment,true,false,"Spot-on, prevented an outage.",add node-pressure feature,,,true,0.06,2026-06-05 22:52:57,2026-06-23 12:00:00,linked to INC-4220
586,cfbd62b3-ffbe-0427-75bc-7b5b85189741,10e66002-d536-c812-8fa5-fe04461d0c32,orders-worker-8482791-f2d9f,prod,achen,sre-oncall,5,3,3,5,true,4899,raised memory limit,true,true,Accurate call on payments-api.,add node-pressure feature,,,true,0.17,2026-06-20 01:39:00,2026-06-23 12:00:00,
587,500da4d4-9118-80df-5f07-e92672e76c78,3f6a456f-d8b8-96f3-096b-aea22b6303a5,search-api-1605640-8abaf,staging,rsingh,sre-lead,5,4,2,5,true,6129,raised memory limit,true,false,"Caught the leak ~20m early, gave us time to scale.",add node-pressure feature,,,true,-0.2,2026-06-23 14:39:07,2026-06-23 12:00:00,linked to INC-4872
588,6e0e1b47-dc9d-6a77-54da-470a272b05d0,36058685-d357-1d5b-f96a-96530d2db297,inventory-svc-1d6f570-1b50d,staging,achen,sre-oncall,5,2,4,2,true,3980,drained node,true,false,Accurate call on payments-api.,longer lookback window,,,true,0.02,2026-06-20 17:39:20,2026-06-23 12:00:00,follow-up in retro
589,9c0c102b-bada-9ae8-6207-24226e45ea7e,109ec965-eba0-1b74-ef07-9818e07b0be9,orders-api-8330e48-f22f4,dr,mpatel,sre-lead,5,2,5,4,true,6644,monitored,false,true,Alert fired but pod self-recovered.,tune threshold for staging,,,true,-0.13,2026-06-17 22:15:43,2026-06-23 12:00:00,follow-up in retro
590,5a9fa7e2-09ab-487a-c0ca-f1c48e02b88c,406f2942-064f-73c6-7956-279e5f5e59bb,search-api-1605640-8abaf,staging,achen,sre-oncall,4,3,3,5,true,4445,raised memory limit,true,true,"Caught the leak ~20m early, gave us time to scale.",longer lookback window,,,true,0.05,2026-06-24 01:54:02,2026-06-23 12:00:00,
591,61543eca-9488-b394-2a74-66addf1bf92c,7c33bd62-c7ec-d52a-993f-22a2e7e1e3cc,config-svc-0f5b883-4b9e2,dr,lwong,sre-oncall,4,3,5,4,false,,restarted pod,true,false,"Caught the leak ~20m early, gave us time to scale.",add node-pressure feature,,,true,-0.12,2026-05-30 17:05:37,2026-06-23 12:00:00,follow-up in retro
592,61abb63b-9b11-d22b-d59d-bc92d6d8889a,ba51fdbf-a7a5-e5e4-6af6-a23b12d2785f,orders-api-402bb51-ad48f,prod,mpatel,sre-lead,5,5,3,5,true,5671,drained node,true,false,Useful but timing was a bit late.,,,,true,0.1,2026-06-24 06:25:23,2026-06-23 12:00:00,linked to INC-4649
593,27ad5689-3156-d8ab-b641-4abb727b8836,5edb2b60-5918-abd6-2f30-8a2b0b256181,session-store-a097c68-649a1,staging,tgarcia,platform-eng,2,4,5,4,false,,raised memory limit,true,false,Alert fired but pod self-recovered.,,"metric spike was a deploy, not a leak",,true,-0.08,2026-06-23 12:20:41,2026-06-23 12:00:00,linked to INC-4181
594,081dd20b-8037-167b-10bb-c0f030d23416,e35b6f39-3965-af6a-5abd-94783974aa43,session-store-d825e25-14f9f,prod,jkim,platform-eng,5,2,2,2,true,1373,raised memory limit,false,false,Accurate call on payments-api.,add node-pressure feature,,,true,-0.13,2026-06-11 06:59:06,2026-06-23 12:00:00,
595,a00d47de-71b5-8ae2-fa13-e18d0ecc6ac6,016e8a8b-e037-f4b9-7610-a66c4cb447a3,cart-svc-ee38458-64d46,prod,achen,sre-oncall,4,2,4,5,true,2032,monitored,true,false,Alert fired but pod self-recovered.,tune threshold for staging,,,true,0.1,2026-06-20 03:34:21,2026-06-23 12:00:00,follow-up in retro
596,dcdc021d-b66d-7c68-329a-e75dc5e80e87,8fc16283-38ce-da8d-d75e-65c0415ca82f,payments-api-c9c2b74-00142,prod,achen,sre-oncall,4,5,4,5,true,594,raised memory limit,false,true,Accurate call on payments-api.,tune threshold for staging,,,true,-0.17,2026-06-23 09:14:58,2026-06-23 12:00:00,
597,f296075f-9ef2-6736-ba31-ff59a3ac6705,579a5e90-3d86-f002-2123-fa915967453e,inventory-svc-3e28589-98330,prod,rsingh,sre-lead,4,2,4,4,false,,restarted pod,true,false,Accurate call on payments-api.,longer lookback window,,,true,-0.14,2026-06-19 01:05:41,2026-06-23 12:00:00,
598,a66b4a57-b611-d582-9c57-af68b8dfd6cd,b58a81f0-f107-2146-34fd-b0b5eb5d6961,payments-worker-bbc0947-0aa1a,prod,lwong,sre-oncall,5,3,2,5,true,6782,drained node,true,true,Useful but timing was a bit late.,add node-pressure feature,,,true,0.05,2026-06-13 00:53:51,2026-06-23 12:00:00,
599,36c27a9a-5c2f-f326-4987-5dd1624130f0,7398c065-e3b7-17c4-1540-b73da371834a,orders-worker-6ee3345-b0d20,prod,jkim,platform-eng,5,5,4,4,false,,drained node,false,false,Useful but timing was a bit late.,add node-pressure feature,,,true,-0.17,2026-05-30 17:23:48,2026-06-23 12:00:00,linked to INC-4382
600,bbeb9f9b-8091-8bd3-afb8-844eeb873d29,d2084d5c-4e7c-adc7-6e3a-97cf46850fed,payments-worker-bbc0947-0aa1a,prod,jkim,platform-eng,2,5,5,3,false,,drained node,false,false,"Spot-on, prevented an outage.",add node-pressure feature,,,true,-0.11,2026-06-04 04:35:37,2026-06-23 12:00:00,follow-up in retro
601,c0af1b99-ebf9-04e2-9326-093f847b4001,acbbb095-bcf5-d0cf-590b-75aa747db298,ledger-svc-204e643-7d23b,prod,achen,sre-oncall,2,5,5,4,false,,restarted pod,true,false,Alert fired but pod self-recovered.,tune threshold for staging,,,true,0.11,2026-06-22 07:22:54,2026-06-23 12:00:00,
602,b7ccdc54-ea24-2165-e951-ba9e2779a04d,0a04b131-416f-4030-526e-3e622b5e3acf,cart-svc-882ca58-64a75,prod,mpatel,sre-lead,4,4,2,4,true,1978,raised memory limit,false,false,Useful but timing was a bit late.,tune threshold for staging,,,true,-0.02,2026-06-08 16:20:10,2026-06-23 12:00:00,follow-up in retro
603,8ba29d89-e822-5012-b253-b8138d01434e,51fda91e-1968-e997-958f-86129f26b4a1,config-svc-370d832-a686a,prod,lwong,sre-oncall,4,4,4,3,false,,drained node,false,false,"Spot-on, prevented an outage.",add node-pressure feature,,,true,-0.17,2026-05-30 02:07:50,2026-06-23 12:00:00,follow-up in retro
604,7231c38e-edde-d8ae-5d97-a9f0f5cbe83b,5b27e40e-ae51-86f3-06ab-a89500dcfa46,orders-worker-06e2683-7270e,prod,jkim,platform-eng,5,5,3,3,false,,scaled deployment,true,false,Alert fired but pod self-recovered.,add node-pressure feature,,,true,0.19,2026-06-07 08:18:41,2026-06-23 12:00:00,
605,54c8bb4f-671f-6f86-2607-d2207323d854,bcc7d412-e2b0-3e9c-aebd-34002463c11b,inventory-svc-1d6f570-1b50d,staging,mpatel,sre-lead,3,3,4,4,false,,drained node,true,false,Alert fired but pod self-recovered.,tune threshold for staging,"metric spike was a deploy, not a leak",,false,0.01,2026-06-21 18:29:49,2026-06-23 12:00:00,follow-up in retro
606,8269cf4f-ee03-24ea-ceaa-a8fbefa3e3d9,546a61f7-06db-f9a7-94aa-abb784b57db9,cart-svc-0a94879-c1bba,prod,mpatel,sre-lead,4,5,2,2,true,5241,monitored,false,true,Accurate call on payments-api.,longer lookback window,,,true,0.15,2026-06-22 03:33:52,2026-06-23 12:00:00,
607,0f47f373-3a9f-a0cc-58ba-c2c0d9b6159d,5960986d-f819-44c1-0a79-9e75937afe91,coredns-4a8b365-1d9fc,prod,mpatel,sre-lead,4,4,4,3,true,4837,drained node,true,true,Alert fired but pod self-recovered.,longer lookback window,,,true,0.09,2026-06-22 13:51:29,2026-06-23 12:00:00,follow-up in retro
608,3385bbf4-4f28-5181-3849-209642e9868c,3dfc3733-b92e-6682-ae36-4249e799d69a,auth-gateway-fb1c283-81cc8,prod,rsingh,sre-lead,5,3,3,2,false,,scaled deployment,true,false,Alert fired but pod self-recovered.,longer lookback window,,,true,-0.18,2026-06-16 00:53:51,2026-06-23 12:00:00,follow-up in retro
609,712bc183-2c8b-84ee-8c3a-3020e3b1a0c7,36ed5d94-ce0e-13e4-96d1-208b1fa0ee8b,ledger-svc-2014124-29b88,prod,rsingh,sre-lead,5,4,5,5,true,2185,drained node,true,true,Accurate call on payments-api.,tune threshold for staging,,,true,-0.11,2026-06-19 01:08:54,2026-06-23 12:00:00,
610,2ed21c85-3116-f4a7-3470-95555337ed30,2905b560-1090-9c0b-d64f-2e0bd75d4648,ledger-svc-842cd31-95bfa,prod,rsingh,sre-lead,4,2,4,2,true,6724,monitored,true,false,Useful but timing was a bit late.,longer lookback window,,,true,-0.03,2026-06-24 04:06:34,2026-06-23 12:00:00,
611,ad2cf4be-d761-957a-5a43-01d55cf7b86e,7f7ef16a-7463-210e-6411-ab9daeaeeb76,session-store-a097c68-649a1,staging,rsingh,sre-lead,4,4,5,3,true,6989,scaled deployment,true,true,"Spot-on, prevented an outage.",,,,true,-0.11,2026-06-22 04:37:29,2026-06-23 12:00:00,linked to INC-4074
612,f3d92035-b864-12c2-dea8-6d39b85dbe84,c9017334-212d-b862-52b9-ad6f18486a5a,cart-svc-ee38458-64d46,prod,lwong,sre-oncall,1,2,3,2,false,,raised memory limit,false,false,Alert fired but pod self-recovered.,longer lookback window,"metric spike was a deploy, not a leak",,false,-0.13,2026-06-10 16:36:10,2026-06-23 12:00:00,linked to INC-4634
613,efb2a120-f689-455c-3675-3156bd83f6dc,fddbe7d2-ae5f-8b28-019c-3cbdcf2f8b8f,ledger-svc-1232e29-49ea1,prod,achen,sre-oncall,4,4,3,4,false,,monitored,true,false,Useful but timing was a bit late.,longer lookback window,,,true,-0.03,2026-06-23 13:46:03,2026-06-23 12:00:00,follow-up in retro
614,d6db2687-681b-85fa-ef3f-6dff072034d7,e97cd4a3-8c94-0750-99d8-d6e5048ab7ab,orders-api-402bb51-ad48f,prod,jkim,platform-eng,2,3,4,3,false,,raised memory limit,true,false,Alert fired but pod self-recovered.,longer lookback window,"metric spike was a deploy, not a leak",,true,-0.17,2026-06-19 20:50:10,2026-06-23 12:00:00,
615,a143a0d9-54bd-604c-ff8c-e57ece7e5b02,3b80046f-7d08-272b-aeff-b32182d64f89,config-svc-929cd33-16be4,staging,jkim,platform-eng,2,3,4,2,false,,monitored,true,false,"Spot-on, prevented an outage.",,,,true,0.09,2026-06-11 12:13:24,2026-06-23 12:00:00,linked to INC-4939
616,4b9a6611-8422-e293-0115-7e75cf8c491c,57fb22d8-e77b-0cae-83e2-97f16265be9e,payments-api-1ce3577-591ac,prod,jkim,platform-eng,2,2,3,4,false,,monitored,true,false,"Caught the leak ~20m early, gave us time to scale.",longer lookback window,,,true,-0.1,2026-06-22 23:21:52,2026-06-23 12:00:00,linked to INC-4437
617,028be652-5a46-8d72-38b6-3036da89da29,34b04b50-aa15-11ff-8c50-0c55e2d107dd,search-api-d416b43-7cb20,dr,mpatel,sre-lead,4,4,5,3,true,2155,scaled deployment,true,true,Alert fired but pod self-recovered.,,,,true,0.03,2026-06-19 22:05:29,2026-06-23 12:00:00,linked to INC-4583
618,d74c21a5-c2bb-7ae4-224b-b70b3aab4209,5947ca81-b7f0-3925-3903-cde9c0bd894b,auth-gateway-d4d3364-aac01,prod,tgarcia,platform-eng,4,5,4,5,false,,drained node,true,false,"Spot-on, prevented an outage.",add node-pressure feature,,,true,-0.14,2026-05-25 20:18:47,2026-06-23 12:00:00,follow-up in retro
619,bc70fbd5-5f4d-85be-cccb-c2edb3ab7343,47dcb23c-c524-9e6c-0737-85a2a8ba8e3c,auth-gateway-7b28269-a7447,prod,lwong,sre-oncall,5,4,4,2,false,,raised memory limit,true,false,"Spot-on, prevented an outage.",add node-pressure feature,,,true,0.07,2026-05-31 19:01:02,2026-06-23 12:00:00,
620,bf08f318-21b3-9a29-b78c-151f567399da,4f2a1cfc-d96d-056a-594e-87d80860c196,payments-api-423b015-b80bd,prod,achen,sre-oncall,5,2,5,2,true,2732,raised memory limit,true,false,Useful but timing was a bit late.,tune threshold for staging,,,true,-0.12,2026-05-29 08:44:22,2026-06-23 12:00:00,follow-up in retro
621,1e27f89d-f857-6412-f15a-a630517b4247,3750179a-033a-0d83-ef25-cdcb856cab7c,payments-api-1e23165-1e35b,prod,tgarcia,platform-eng,4,5,2,5,true,2724,restarted pod,false,true,Useful but timing was a bit late.,,,,true,-0.1,2026-06-21 18:38:54,2026-06-23 12:00:00,linked to INC-4343
622,c07f51c9-77cc-690f-11a9-ad6302336112,c653ff7a-1763-19c6-9c9a-5638cc19d40f,search-api-d416b43-7cb20,dr,rsingh,sre-lead,5,2,4,2,true,5133,drained node,true,true,Accurate call on payments-api.,tune threshold for staging,,,true,-0.07,2026-06-03 01:12:06,2026-06-23 12:00:00,
623,dbcb96a6-d855-12c3-4f76-8cd35393f664,f52fd94b-707a-b9f8-6c28-d3d4e0960102,config-svc-929cd33-16be4,staging,lwong,sre-oncall,1,5,4,5,false,,drained node,true,false,Alert fired but pod self-recovered.,longer lookback window,"metric spike was a deploy, not a leak",,true,0.14,2026-06-23 04:49:55,2026-06-23 12:00:00,linked to INC-4040
624,e003960e-fce2-9f74-2660-ad38d4347e95,38db4383-b2e5-057e-0a05-c0ac86c493a6,checkout-web-aca9086-f5fe6,staging,lwong,sre-oncall,5,4,2,2,true,5282,scaled deployment,true,true,Alert fired but pod self-recovered.,,,,true,-0.03,2026-06-22 18:08:49,2026-06-23 12:00:00,follow-up in retro
625,49ef9267-bcf4-2639-5ab2-277bd2c220d9,b29cb4c3-04d1-de16-ccde-b7c4ce2e709e,search-api-a47d446-4ffe2,prod,lwong,sre-oncall,4,2,5,3,true,5317,scaled deployment,true,true,Accurate call on payments-api.,add node-pressure feature,,,true,0.04,2026-06-25 01:28:27,2026-06-23 12:00:00,follow-up in retro
626,478ab1ce-1f80-0f68-d399-917d67fa8cf0,ab47a307-f143-36c0-4a41-151762f62ef5,cart-svc-527eb80-045c0,prod,tgarcia,platform-eng,5,2,4,4,true,2159,raised memory limit,false,true,Useful but timing was a bit late.,longer lookback window,,,true,-0.07,2026-06-19 14:16:30,2026-06-23 12:00:00,
627,38337a8c-b07c-4bc3-fd65-f5e7faaa394c,73cefe13-30a6-288f-da22-4db4cf3b2187,indexer-6c1eb29-ca471,prod,jkim,platform-eng,5,4,5,2,false,,drained node,true,false,Accurate call on payments-api.,longer lookback window,,,true,0.03,2026-06-01 19:23:20,2026-06-23 12:00:00,linked to INC-4573
628,f70b2a6c-4074-be3b-7c77-d0bb022dcae8,07359142-bf95-74f6-38df-5a2d0113084f,cart-svc-26a7d77-aafdc,prod,tgarcia,platform-eng,4,4,4,2,true,2920,drained node,true,false,"Spot-on, prevented an outage.",,,,true,-0.09,2026-06-18 20:28:59,2026-06-23 12:00:00,linked to INC-4900
629,05dcc870-3173-6724-edbe-c7ecf8042ff5,87ca71b3-5f0b-7b2d-04ff-dab88b8e5a22,config-svc-027a395-39a4d,prod,lwong,sre-oncall,4,5,4,4,true,564,monitored,true,true,Useful but timing was a bit late.,,,,true,0.09,2026-06-23 13:54:47,2026-06-23 12:00:00,linked to INC-4634
630,9170f072-67fd-8140-d2fb-583f20df2bb7,83e481a3-d77c-9a71-3906-f5a094016f48,cart-svc-ee38458-64d46,prod,tgarcia,platform-eng,1,3,2,2,false,,restarted pod,false,false,Accurate call on payments-api.,longer lookback window,,,true,-0.1,2026-06-20 21:24:10,2026-06-23 12:00:00,linked to INC-4553
631,93aef721-7320-9e66-d1ed-c0f85954a1ee,ebfa8fd7-4cc9-d2da-774d-1f1e2a711858,recommendation-87e3198-026ea,prod,tgarcia,platform-eng,5,4,5,3,false,,restarted pod,true,false,Accurate call on payments-api.,,,,true,-0.05,2026-06-08 09:34:31,2026-06-23 12:00:00,follow-up in retro
632,e935524c-21aa-8eb5-a22d-630a6820c373,cbc4e86f-f454-3e8d-4a1a-761edf529ceb,cart-svc-51c2594-4d271,prod,rsingh,sre-lead,1,3,2,5,false,,scaled deployment,true,false,"Caught the leak ~20m early, gave us time to scale.",add node-pressure feature,,,true,0.05,2026-06-16 12:23:37,2026-06-23 12:00:00,linked to INC-4460
633,a739b6db-b38f-1efb-1ba8-ed81f9d9905a,19865140-e415-d086-f254-59a1611ece35,payments-api-2729261-453da,staging,achen,sre-oncall,5,2,2,3,true,4599,drained node,true,true,"Spot-on, prevented an outage.",add node-pressure feature,,,true,-0.0,2026-06-20 14:46:36,2026-06-23 12:00:00,linked to INC-4187
634,64396cbb-b016-95cc-2bb7-07dc32443e8c,23cc7637-dfac-35c4-cd6b-2b39b09b20e7,ledger-svc-f4a6d64-16dde,prod,jkim,platform-eng,4,4,4,2,true,2670,drained node,true,false,Accurate call on payments-api.,tune threshold for staging,,,true,0.08,2026-06-23 17:46:46,2026-06-23 12:00:00,linked to INC-4108
635,9370bbab-7951-74f5-6880-1ca0ebe8dc88,d3fa4a05-bdfb-a638-b029-0915ed9094a7,payments-api-c9c2b74-00142,prod,tgarcia,platform-eng,5,2,4,3,true,6971,monitored,true,true,"Spot-on, prevented an outage.",add node-pressure feature,,,true,-0.0,2026-06-24 15:03:31,2026-06-23 12:00:00,
636,68fdfefe-0967-4680-67f0-57826288f558,e8521dd5-0bf8-1533-9fac-a891148d9ac6,payments-api-1e23165-1e35b,prod,jkim,platform-eng,4,5,2,3,true,1515,restarted pod,true,false,Accurate call on payments-api.,,,,true,0.08,2026-06-05 13:13:55,2026-06-23 12:00:00,follow-up in retro
637,b73fadf6-690f-fd9f-4838-4b509beb4955,abdddec1-25fd-c050-5999-b3f08968f9ae,coredns-37f1521-4cd3d,prod,lwong,sre-oncall,5,4,5,3,true,2248,monitored,true,true,Accurate call on payments-api.,add node-pressure feature,,,true,-0.06,2026-06-20 15:23:57,2026-06-23 12:00:00,linked to INC-4915
