id,correlation_id,source,target,message_type,payload,status,created_at,processed_at
682,0510efa6-5011-a4d7-cb1b-3cfae2f1212e,worker-staging-use2-eks-01,strategist-staging-use2-eks-00,action_result,"{""pod"":""cart-svc-527eb80-045c0"",""action"":""scale""}",processed,2026-06-02 20:33:47,2026-06-02 20:33:50
683,204d1d02-ca00-6510-d8f7-7554ab4d4ab9,strategist-dr-use1-eks-00,worker-prod-use2-eks-01,action_result,"{""pod"":""inventory-svc-4453f63-e15f3"",""action"":""notify""}",failed,2026-06-11 14:39:18,2026-06-11 14:39:34
684,3fc8ce7f-539c-f330-a7e4-5f18f7a5ff53,worker-prod-use2-eks-03,cluster_manager-dr-use1-eks-01,action_request,"{""pod"":""config-svc-ddd1723-06ca5"",""action"":""notify""}",processed,2026-06-22 23:28:24,2026-06-22 23:28:28
685,fdcf8712-d726-1bcd-89af-723aba8547d2,worker-prod-usw2-eks-05,cluster_manager-staging-use2-eks-01,query,"{""pod"":""indexer-b957537-8aa20"",""action"":""restart""}",processed,2026-06-01 08:15:39,2026-06-01 08:15:58
686,73c0d692-4ea1-45c9-7da3-b3dea6b6d13a,cluster_manager-dr-use1-eks-01,strategist-dr-use1-eks-00,query,"{""pod"":""auth-gateway-d4d3364-aac01"",""action"":""scale""}",failed,2026-06-16 18:01:13,2026-06-16 18:01:31
687,4fd0b10f-cd3b-d143-6838-3f97d3debf67,worker-prod-usw2-eks-05,worker-staging-use2-eks-04,action_request,"{""pod"":""auth-gateway-ebb2b70-575e4"",""action"":""scale""}",processed,2026-06-06 13:17:55,2026-06-06 13:18:11
688,1e10ec7c-a759-3889-3b37-9084abf1c31b,worker-prod-use2-eks-02,worker-staging-use2-eks-02,ack,"{""pod"":""session-store-1ac5266-1ca26"",""action"":""restart""}",processed,2026-06-17 07:09:06,2026-06-17 07:09:22
689,736a1118-09d1-e7ef-48de-0dd491eeb9a3,worker-prod-usw2-eks-00,worker-prod-usw2-eks-05,ack,"{""pod"":""orders-api-7f89525-97cdd"",""action"":""restart""}",processed,2026-06-21 13:52:19,2026-06-21 13:52:44
690,dba1ab50-d4b4-cc00-a993-481180564303,worker-prod-use2-eks-04,worker-dr-use1-eks-05,heartbeat,"{""pod"":""auth-gateway-d4d3364-aac01"",""action"":""scale""}",failed,2026-06-10 23:42:11,2026-06-10 23:42:16
691,da7494a2-ae65-6148-b5c9-a085a1972253,worker-prod-usw2-eks-04,cluster_manager-dr-use1-eks-01,action_result,"{""pod"":""cart-svc-882ca58-64a75"",""action"":""notify""}",processed,2026-05-31 04:51:26,2026-05-31 04:51:32
692,edc3c86a-4af2-ca4c-6ed0-734c6b33d77a,cluster_manager-dr-use1-eks-00,cluster_manager-staging-use2-eks-01,query,"{""pod"":""checkout-web-aca9086-f5fe6"",""action"":""restart""}",pending,2026-06-02 13:10:31,
693,274e23c8-5bea-fecf-a6a6-887e3a2002bb,cluster_manager-staging-use2-eks-00,worker-prod-use2-eks-04,ack,"{""pod"":""inventory-svc-0d33458-c137f"",""action"":""restart""}",processed,2026-05-27 03:31:26,2026-05-27 03:31:55
694,f485bd25-27e1-db8d-b8b7-dc026265c30d,worker-prod-usw2-eks-01,cluster_manager-dr-use1-eks-00,action_result,"{""pod"":""orders-worker-0696c96-a62c8"",""action"":""scale""}",failed,2026-06-03 18:30:58,2026-06-03 18:31:20
695,2488434b-bbd9-2894-cf40-8b4135204413,worker-dr-use1-eks-01,worker-prod-use2-eks-00,query,"{""pod"":""orders-api-bfb2f93-32ad3"",""action"":""notify""}",failed,2026-06-13 22:57:36,2026-06-13 22:58:01
696,4eb93f5d-da18-729b-9f97-528d1d619ed9,cluster_manager-dr-use1-eks-01,worker-staging-use2-eks-03,action_result,"{""pod"":""session-store-28ebc77-cf7c8"",""action"":""notify""}",processed,2026-06-13 11:30:58,2026-06-13 11:31:24
697,36cb653a-9634-e56b-534b-38e48e840251,cluster_manager-dr-use1-eks-01,worker-prod-use2-eks-00,action_result,"{""pod"":""payments-api-c9c2b74-00142"",""action"":""restart""}",pending,2026-06-12 20:46:02,
698,a45c8700-6176-d2aa-8dcf-33117f545e32,cluster_manager-prod-use2-eks-00,worker-dr-use1-eks-05,query,"{""pod"":""indexer-6c1eb29-ca471"",""action"":""restart""}",processed,2026-06-19 15:45:22,2026-06-19 15:45:31
699,efd05f3d-964a-6ace-0703-b1b7580ebca4,worker-staging-use2-eks-02,worker-prod-usw2-eks-02,ack,"{""pod"":""auth-gateway-7b28269-a7447"",""action"":""notify""}",failed,2026-06-18 06:20:31,2026-06-18 06:20:51
700,d4d8c541-e4c5-14e8-ca08-95440a8dd671,worker-staging-use2-eks-05,cluster_manager-prod-use2-eks-00,escalation,"{""pod"":""checkout-web-2b77739-52fdd"",""action"":""scale""}",processed,2026-06-11 06:24:40,2026-06-11 06:24:57
701,cf3a1afa-7188-ec9c-7e07-9bbd60de025f,worker-dr-use1-eks-04,worker-staging-use2-eks-05,ack,"{""pod"":""payments-worker-6e38c94-75bbf"",""action"":""notify""}",processed,2026-06-14 22:35:15,2026-06-14 22:35:31
702,5549e2e6-0599-90dd-5376-f323077c815c,cluster_manager-staging-use2-eks-01,strategist-staging-use2-eks-00,prediction,"{""pod"":""auth-gateway-7d2aa28-56f78"",""action"":""scale""}",failed,2026-06-22 19:34:07,2026-06-22 19:34:08
703,d6323e47-568d-a876-683c-546a2b95bd3e,worker-dr-use1-eks-05,cluster_manager-prod-use2-eks-01,ack,"{""pod"":""recommendation-c460126-52814"",""action"":""scale""}",pending,2026-06-13 00:01:59,
704,03c05de9-c0ed-e09c-1faf-13a9544013b6,worker-prod-use2-eks-05,worker-prod-use2-eks-03,prediction,"{""pod"":""checkout-web-2e5d994-d724e"",""action"":""scale""}",pending,2026-06-18 04:19:10,
705,0154b87d-4059-a8ae-bca7-41a6d624f5ae,worker-prod-usw2-eks-02,worker-staging-use2-eks-00,action_result,"{""pod"":""recommendation-c460126-52814"",""action"":""scale""}",processed,2026-06-12 02:40:29,2026-06-12 02:40:38
706,4ed34bc2-e40c-0238-df0a-694ca96c9661,strategist-dr-use1-eks-00,cluster_manager-prod-usw2-eks-00,escalation,"{""pod"":""checkout-web-c2b3638-fa6d0"",""action"":""scale""}",processed,2026-06-02 17:19:42,2026-06-02 17:19:54
707,640d12dc-4d97-69de-dd5d-8ad56f4dfc24,worker-dr-use1-eks-03,worker-prod-usw2-eks-01,action_request,"{""pod"":""checkout-web-ec64e26-f37ce"",""action"":""notify""}",processed,2026-05-27 07:20:50,2026-05-27 07:21:12
708,26d94569-4d53-75b1-b84f-2812fc9b7e15,worker-prod-use2-eks-03,worker-prod-use2-eks-04,heartbeat,"{""pod"":""search-api-15a6d76-12766"",""action"":""notify""}",processed,2026-06-03 01:12:57,2026-06-03 01:13:25
709,6e4c876c-42b7-c2ae-499a-a3bd7b81171a,worker-prod-usw2-eks-03,cluster_manager-prod-usw2-eks-00,heartbeat,"{""pod"":""orders-worker-8482791-f2d9f"",""action"":""notify""}",pending,2026-06-18 13:20:01,
710,1e16d040-e92a-f46f-23f7-b8b93e5ead2a,worker-prod-usw2-eks-02,cluster_manager-staging-use2-eks-00,query,"{""pod"":""search-api-8352074-5b766"",""action"":""restart""}",failed,2026-06-22 00:17:42,2026-06-22 00:18:04
711,bbc69c63-476a-4559-03b9-799f84ef070d,cluster_manager-prod-use2-eks-00,worker-staging-use2-eks-00,escalation,"{""pod"":""cart-svc-da3cf51-00806"",""action"":""restart""}",processed,2026-06-15 15:32:56,2026-06-15 15:33:16
712,50b12753-77a5-7aea-55da-ee357626fff9,worker-staging-use2-eks-02,cluster_manager-prod-usw2-eks-01,escalation,"{""pod"":""orders-worker-9681c18-374c7"",""action"":""scale""}",pending,2026-05-28 16:56:30,
713,8bb01b3c-d5f5-100d-dbca-8f96b6e5f743,worker-dr-use1-eks-03,strategist-dr-use1-eks-00,action_request,"{""pod"":""checkout-web-aca9086-f5fe6"",""action"":""scale""}",pending,2026-05-29 15:06:34,
714,5bdf4a50-7bef-b8af-4b5f-b12fe6cbe27e,worker-prod-use2-eks-03,worker-prod-usw2-eks-00,ack,"{""pod"":""ledger-svc-2014124-29b88"",""action"":""scale""}",processed,2026-06-18 01:54:34,2026-06-18 01:54:59
715,4b868437-6eb6-b8cf-b8ce-5ddcad4b6725,worker-dr-use1-eks-01,worker-dr-use1-eks-02,action_request,"{""pod"":""ledger-svc-0744083-43011"",""action"":""scale""}",pending,2026-06-20 13:13:00,
716,0a25684c-a076-1cba-4952-23d1ba8770f0,cluster_manager-prod-usw2-eks-01,strategist-dr-use1-eks-00,action_result,"{""pod"":""search-api-d416b43-7cb20"",""action"":""notify""}",processed,2026-05-25 15:24:46,2026-05-25 15:24:58
717,a42b36b7-fd52-839b-b0cc-ed45caa0fd91,worker-prod-use2-eks-01,worker-dr-use1-eks-04,heartbeat,"{""pod"":""coredns-37f1521-4cd3d"",""action"":""restart""}",processed,2026-06-12 10:01:23,2026-06-12 10:01:43
718,e411b834-070d-c7e9-7a64-f3bc3c2b5e15,worker-staging-use2-eks-01,cluster_manager-prod-usw2-eks-00,action_result,"{""pod"":""search-api-8ca0b98-505ff"",""action"":""notify""}",processed,2026-05-25 04:55:22,2026-05-25 04:55:34
719,a1220960-2f58-3195-6752-373c275e4f59,worker-prod-use2-eks-03,worker-prod-usw2-eks-01,query,"{""pod"":""auth-gateway-d4d3364-aac01"",""action"":""scale""}",pending,2026-06-16 18:17:01,
720,f456e700-5561-1e42-ad9c-1036d26a16a6,worker-dr-use1-eks-01,cluster_manager-prod-usw2-eks-00,escalation,"{""pod"":""metrics-server-e2e6924-29c37"",""action"":""notify""}",processed,2026-06-13 06:24:05,2026-06-13 06:24:33
721,673e3797-691e-9af1-a03c-58f3aa099c05,strategist-dr-use1-eks-00,strategist-staging-use2-eks-00,query,"{""pod"":""search-api-1271443-2f040"",""action"":""scale""}",failed,2026-06-11 21:48:05,2026-06-11 21:48:27
722,10123bb1-09f5-9346-138f-6f693a8bacc3,worker-prod-usw2-eks-01,worker-staging-use2-eks-00,escalation,"{""pod"":""notifications-1938743-28dca"",""action"":""notify""}",processed,2026-06-04 07:07:09,2026-06-04 07:07:16
723,69eb21c4-e94e-8560-5a0b-2d43d056ba76,strategist-prod-use2-eks-00,worker-dr-use1-eks-00,ack,"{""pod"":""image-resizer-7bb3c89-50e74"",""action"":""scale""}",pending,2026-06-13 17:18:34,
724,d2bea2d4-f66e-3bc8-6c9c-88a3a0c720b0,cluster_manager-staging-use2-eks-00,worker-staging-use2-eks-05,heartbeat,"{""pod"":""payments-api-58c5e74-26d34"",""action"":""scale""}",failed,2026-06-16 21:57:19,2026-06-16 21:57:49
725,f1f8154c-867e-1ed7-23e9-d517684755f6,worker-prod-usw2-eks-03,cluster_manager-staging-use2-eks-00,ack,"{""pod"":""config-svc-370d832-a686a"",""action"":""notify""}",pending,2026-06-02 22:23:06,
726,d9b1347b-09e9-61cd-f585-da1ecd4ca8c2,worker-staging-use2-eks-04,worker-staging-use2-eks-04,action_result,"{""pod"":""ledger-svc-0744083-43011"",""action"":""notify""}",failed,2026-06-17 15:35:53,2026-06-17 15:36:03
727,b33368c7-60cc-3dad-75ba-4e72a9fb3f78,strategist-staging-use2-eks-00,worker-prod-use2-eks-03,action_result,"{""pod"":""image-resizer-6542c92-1100b"",""action"":""notify""}",pending,2026-06-18 18:47:36,
728,8f888acd-87c5-62b3-e47e-23d86d7678d6,worker-prod-usw2-eks-05,worker-dr-use1-eks-01,action_result,"{""pod"":""auth-gateway-7d2aa28-56f78"",""action"":""restart""}",pending,2026-06-11 05:51:33,
729,a7b59ac6-b39a-360c-a7b1-461648a53603,worker-prod-usw2-eks-02,worker-staging-use2-eks-05,heartbeat,"{""pod"":""checkout-web-4263246-52f3a"",""action"":""scale""}",processed,2026-06-20 16:14:30,2026-06-20 16:14:59
730,a3a29344-1773-87cd-4794-f6882c6fd2af,worker-staging-use2-eks-03,cluster_manager-prod-usw2-eks-01,action_request,"{""pod"":""search-api-4350294-dbefb"",""action"":""notify""}",processed,2026-06-21 08:39:36,2026-06-21 08:39:45
731,e172a75f-a6e7-976c-2fb1-118f91b87405,worker-prod-usw2-eks-05,worker-staging-use2-eks-00,action_result,"{""pod"":""metrics-server-6162d13-d4a14"",""action"":""restart""}",processed,2026-06-15 11:41:26,2026-06-15 11:41:37
732,bfc1fad0-594e-2df1-70ed-18798628436a,strategist-staging-use2-eks-00,cluster_manager-prod-usw2-eks-00,ack,"{""pod"":""inventory-svc-bf8f159-02345"",""action"":""restart""}",processed,2026-06-20 23:47:43,2026-06-20 23:48:02
733,0b0d1434-74fc-3e4e-fa9b-528bb8c0a23e,worker-staging-use2-eks-01,cluster_manager-staging-use2-eks-01,escalation,"{""pod"":""orders-api-cbca488-26609"",""action"":""restart""}",processed,2026-05-25 13:53:13,2026-05-25 13:53:31
734,44626206-c320-4837-7671-621d226e03cf,worker-prod-usw2-eks-05,worker-staging-use2-eks-04,prediction,"{""pod"":""auth-gateway-7b28269-a7447"",""action"":""scale""}",processed,2026-06-08 05:14:57,2026-06-08 05:15:03
735,0e78d12f-9055-fa80-a796-8d4c0d0ba5eb,worker-staging-use2-eks-01,cluster_manager-prod-usw2-eks-00,action_result,"{""pod"":""auth-gateway-fb1c283-81cc8"",""action"":""restart""}",processed,2026-06-03 19:11:01,2026-06-03 19:11:04
736,33b4ef08-7e04-7b4c-c4a2-e1b24c1067d6,worker-dr-use1-eks-00,worker-prod-use2-eks-01,heartbeat,"{""pod"":""recommendation-2071c72-c0b22"",""action"":""notify""}",failed,2026-05-25 00:29:23,2026-05-25 00:29:41
737,a7304f73-c497-f465-3120-365f258748a7,cluster_manager-staging-use2-eks-01,cluster_manager-prod-usw2-eks-00,prediction,"{""pod"":""coredns-47d4438-c55d7"",""action"":""scale""}",processed,2026-05-28 18:23:19,2026-05-28 18:23:40
738,0a5eb0d6-ec64-49e2-d1c1-ab1faf28cb32,worker-staging-use2-eks-01,worker-dr-use1-eks-04,action_result,"{""pod"":""notifications-abd2926-3451e"",""action"":""notify""}",failed,2026-06-05 17:06:24,2026-06-05 17:06:51
739,8040df2f-9990-1f8d-272b-214abc04f50f,strategist-prod-use2-eks-00,cluster_manager-prod-use2-eks-00,prediction,"{""pod"":""notifications-26e9347-44fc8"",""action"":""notify""}",pending,2026-06-23 09:24:17,
740,a7d7ed62-c1a9-2992-eca4-8632f2d93167,cluster_manager-prod-use2-eks-00,strategist-prod-use2-eks-00,heartbeat,"{""pod"":""inventory-svc-df6d343-0a45b"",""action"":""scale""}",pending,2026-05-30 06:39:20,
741,8732d9ea-eb61-e86f-b534-36fe542ccc8f,worker-prod-usw2-eks-01,worker-prod-usw2-eks-05,ack,"{""pod"":""config-svc-929cd33-16be4"",""action"":""restart""}",processed,2026-06-14 20:56:58,2026-06-14 20:57:16
742,b9208ec3-eab7-4aea-d219-519e5054a6f3,worker-prod-usw2-eks-03,worker-prod-use2-eks-04,ack,"{""pod"":""orders-api-cbca488-26609"",""action"":""scale""}",processed,2026-06-14 23:26:11,2026-06-14 23:26:22
743,04684389-0059-9b75-e4c2-cfae04a3b897,cluster_manager-prod-use2-eks-00,cluster_manager-staging-use2-eks-00,heartbeat,"{""pod"":""checkout-web-c2b3638-fa6d0"",""action"":""scale""}",processed,2026-05-25 02:26:06,2026-05-25 02:26:11
744,ef9d4b22-298e-9bcb-8d23-d1fa06f1cf8b,worker-prod-usw2-eks-05,worker-staging-use2-eks-00,ack,"{""pod"":""checkout-web-ec64e26-f37ce"",""action"":""restart""}",failed,2026-05-27 07:40:38,2026-05-27 07:40:52
745,fee7f236-4c75-8aa7-b2de-6cef27365752,worker-staging-use2-eks-05,worker-dr-use1-eks-03,query,"{""pod"":""search-api-a47d446-4ffe2"",""action"":""restart""}",processed,2026-06-14 11:46:18,2026-06-14 11:46:30
746,73966917-f056-06de-38f7-b4b3315801d8,cluster_manager-prod-usw2-eks-00,cluster_manager-prod-use2-eks-00,prediction,"{""pod"":""payments-api-2729261-453da"",""action"":""notify""}",processed,2026-06-08 01:36:53,2026-06-08 01:36:58
747,893eab27-5679-43e9-c4b0-e8015f063abe,strategist-prod-use2-eks-00,strategist-prod-usw2-eks-00,query,"{""pod"":""checkout-web-c2eb578-2d181"",""action"":""scale""}",failed,2026-06-08 03:09:08,2026-06-08 03:09:11
748,4f8f9ca7-efb0-9a4d-c6d0-39641971b498,strategist-dr-use1-eks-00,cluster_manager-prod-use2-eks-01,action_request,"{""pod"":""search-api-1605640-8abaf"",""action"":""notify""}",failed,2026-06-02 02:35:52,2026-06-02 02:35:56
749,c90eb184-c065-372b-701f-f3e69a09bda9,cluster_manager-prod-use2-eks-00,worker-staging-use2-eks-00,query,"{""pod"":""payments-api-dde4d16-a3d09"",""action"":""notify""}",processed,2026-05-24 14:44:47,2026-05-24 14:45:00
750,d052d067-0864-64b0-5e78-72a4e3d4a35c,worker-prod-use2-eks-03,worker-prod-usw2-eks-02,ack,"{""pod"":""inventory-svc-3e28589-98330"",""action"":""restart""}",failed,2026-05-28 20:15:02,2026-05-28 20:15:11
751,d5fd95e3-f1cc-3fbe-1cd2-080055d98953,worker-staging-use2-eks-00,worker-prod-usw2-eks-02,action_result,"{""pod"":""indexer-b07f520-eaf04"",""action"":""restart""}",failed,2026-06-11 19:43:52,2026-06-11 19:44:05
752,3ce2f9a6-c74c-8b0e-98dc-8ba36e97b79c,worker-dr-use1-eks-04,worker-dr-use1-eks-02,heartbeat,"{""pod"":""orders-worker-06e2683-7270e"",""action"":""scale""}",processed,2026-06-12 19:16:01,2026-06-12 19:16:09
753,ff72b6aa-e5e8-7518-39e7-556db453f333,worker-prod-use2-eks-03,cluster_manager-prod-usw2-eks-01,heartbeat,"{""pod"":""search-api-d416b43-7cb20"",""action"":""scale""}",failed,2026-06-10 14:57:11,2026-06-10 14:57:30
754,f3f7ae9d-d71c-5b91-e879-79ce95dc7b41,worker-prod-use2-eks-05,strategist-staging-use2-eks-00,query,"{""pod"":""auth-gateway-7b28269-a7447"",""action"":""notify""}",processed,2026-06-07 17:07:36,2026-06-07 17:07:49
755,932dee0c-7b86-cd28-034a-4a991aafa7bf,cluster_manager-prod-usw2-eks-00,worker-dr-use1-eks-01,action_result,"{""pod"":""coredns-47d4438-c55d7"",""action"":""notify""}",processed,2026-06-02 11:29:23,2026-06-02 11:29:52
756,d7431856-6d3c-58e1-a884-76e4a97358c8,cluster_manager-staging-use2-eks-01,worker-prod-usw2-eks-04,action_result,"{""pod"":""orders-api-bfb2f93-32ad3"",""action"":""notify""}",pending,2026-06-22 10:23:38,
757,a9e7b624-99df-ec26-d161-199c5033b3ed,cluster_manager-staging-use2-eks-01,worker-prod-use2-eks-01,escalation,"{""pod"":""coredns-e513a45-fb7bf"",""action"":""scale""}",failed,2026-05-26 09:15:13,2026-05-26 09:15:17
758,8674b4a9-9957-5694-7b7e-3b20f8efab82,cluster_manager-prod-use2-eks-01,worker-staging-use2-eks-02,ack,"{""pod"":""payments-worker-bbc0947-0aa1a"",""action"":""notify""}",processed,2026-06-06 01:54:19,2026-06-06 01:54:39
759,d3cb451f-4a80-e99f-9d8e-d418a65e7bb4,cluster_manager-dr-use1-eks-01,worker-dr-use1-eks-01,prediction,"{""pod"":""auth-gateway-bf1d422-2018d"",""action"":""scale""}",processed,2026-05-30 19:52:55,2026-05-30 19:53:15
760,72ffc5c8-60ae-98c5-5a39-a0713007d5d3,worker-dr-use1-eks-02,cluster_manager-prod-usw2-eks-01,heartbeat,"{""pod"":""cart-svc-51c2594-4d271"",""action"":""scale""}",failed,2026-06-18 13:54:48,2026-06-18 13:55:01
761,6b60ae27-c08e-6300-70d8-6fefe8e52334,worker-staging-use2-eks-01,strategist-staging-use2-eks-00,heartbeat,"{""pod"":""payments-api-58c5e74-26d34"",""action"":""scale""}",processed,2026-06-10 19:50:50,2026-06-10 19:51:00
762,86c3b45d-1320-23dc-6ff0-411b9e34adb3,worker-staging-use2-eks-01,worker-prod-usw2-eks-04,ack,"{""pod"":""orders-api-cbca488-26609"",""action"":""notify""}",failed,2026-06-16 15:17:05,2026-06-16 15:17:10
763,4b882724-8be9-adf9-6bff-0c664431662d,worker-staging-use2-eks-01,cluster_manager-dr-use1-eks-00,prediction,"{""pod"":""checkout-web-aca9086-f5fe6"",""action"":""scale""}",processed,2026-05-28 12:42:53,2026-05-28 12:43:19
764,7bc87b25-225d-174c-f851-7b4d88775a69,worker-prod-use2-eks-05,worker-staging-use2-eks-05,prediction,"{""pod"":""cart-svc-882ca58-64a75"",""action"":""scale""}",processed,2026-06-17 02:42:01,2026-06-17 02:42:11
765,453fbd0f-48fa-f24b-443e-c87ab3606961,worker-dr-use1-eks-01,worker-prod-usw2-eks-00,action_request,"{""pod"":""metrics-server-6162d13-d4a14"",""action"":""scale""}",pending,2026-05-26 04:45:57,
766,2748e6ea-1a23-b2f3-d602-c48789d3ec1c,worker-prod-usw2-eks-05,worker-dr-use1-eks-03,escalation,"{""pod"":""checkout-web-4263246-52f3a"",""action"":""notify""}",processed,2026-06-18 11:07:34,2026-06-18 11:08:04
767,3cfcb30d-0c4e-9d0f-974b-1aaa7cf4c0f1,worker-prod-use2-eks-03,cluster_manager-prod-use2-eks-00,heartbeat,"{""pod"":""search-api-eff0684-a368a"",""action"":""notify""}",processed,2026-06-04 19:41:24,2026-06-04 19:41:27
768,fa522139-d307-1331-cd62-d605684741c1,worker-prod-use2-eks-00,worker-dr-use1-eks-02,heartbeat,"{""pod"":""checkout-web-6e9e217-a5c79"",""action"":""restart""}",processed,2026-06-22 19:04:13,2026-06-22 19:04:21
769,42f10c0e-23df-3820-5d3c-1fc805c19514,cluster_manager-prod-use2-eks-01,worker-prod-use2-eks-05,action_request,"{""pod"":""orders-worker-6ee3345-b0d20"",""action"":""scale""}",processed,2026-06-10 11:00:33,2026-06-10 11:00:41
770,379609b6-0726-edd1-5fa7-55aa2848965a,worker-dr-use1-eks-02,worker-staging-use2-eks-02,action_request,"{""pod"":""recommendation-1e52697-e4756"",""action"":""restart""}",pending,2026-06-14 04:05:40,
771,1b399326-7184-aa36-c742-ac9c6d487d99,worker-staging-use2-eks-02,worker-prod-use2-eks-00,escalation,"{""pod"":""ledger-svc-204e643-7d23b"",""action"":""scale""}",processed,2026-05-30 05:31:30,2026-05-30 05:31:56
772,76530739-739d-cd17-e36d-c375730d2194,worker-prod-use2-eks-03,cluster_manager-staging-use2-eks-01,ack,"{""pod"":""session-store-a097c68-649a1"",""action"":""notify""}",failed,2026-06-06 02:56:20,2026-06-06 02:56:49
773,57c1daf0-a747-9fb8-93f9-125ac0ee440c,worker-dr-use1-eks-03,worker-staging-use2-eks-02,action_request,"{""pod"":""search-api-be84964-d972c"",""action"":""restart""}",pending,2026-06-18 15:43:01,
774,645b9319-0751-81e3-146e-f82981602685,cluster_manager-prod-use2-eks-01,worker-prod-use2-eks-04,action_result,"{""pod"":""orders-api-21c5d48-15186"",""action"":""restart""}",pending,2026-06-10 23:16:26,
775,a63aef95-ff59-b03b-9ddf-47cf67eeb586,cluster_manager-prod-use2-eks-00,worker-staging-use2-eks-02,query,"{""pod"":""ledger-svc-1232e29-49ea1"",""action"":""scale""}",failed,2026-06-07 15:38:16,2026-06-07 15:38:38
776,681e64d7-1318-5a35-bcef-77b0053b674c,worker-dr-use1-eks-04,worker-dr-use1-eks-00,action_result,"{""pod"":""ledger-svc-1232e29-49ea1"",""action"":""scale""}",processed,2026-06-03 20:42:28,2026-06-03 20:42:57
777,a771d333-f492-015b-6dbe-32a701071f57,worker-staging-use2-eks-05,worker-prod-use2-eks-01,prediction,"{""pod"":""checkout-web-c343d41-6a8d2"",""action"":""restart""}",processed,2026-06-20 00:25:52,2026-06-20 00:25:55
778,32d2d742-4441-cfde-94d6-5005296346dd,cluster_manager-prod-usw2-eks-00,cluster_manager-prod-usw2-eks-00,escalation,"{""pod"":""orders-api-402bb51-ad48f"",""action"":""scale""}",processed,2026-06-01 03:39:18,2026-06-01 03:39:36
779,c9e73b34-e2c4-5d68-68d9-a4df34a78297,cluster_manager-prod-usw2-eks-01,worker-prod-usw2-eks-05,action_request,"{""pod"":""search-api-15a6d76-12766"",""action"":""restart""}",processed,2026-06-22 10:39:20,2026-06-22 10:39:39
780,aeea4ad9-f359-d75f-438a-a391471dccca,worker-prod-usw2-eks-01,cluster_manager-dr-use1-eks-00,query,"{""pod"":""ledger-svc-842cd31-95bfa"",""action"":""scale""}",pending,2026-06-03 15:52:03,
781,0e43078a-0cf9-b80d-5daa-92389b456292,worker-dr-use1-eks-00,strategist-prod-usw2-eks-00,action_request,"{""pod"":""coredns-37f1521-4cd3d"",""action"":""restart""}",processed,2026-06-15 21:49:07,2026-06-15 21:49:08
782,aee7c0fa-c137-492d-27b3-ab91e4e0a130,worker-staging-use2-eks-04,cluster_manager-prod-use2-eks-01,action_result,"{""pod"":""orders-worker-9681c18-374c7"",""action"":""notify""}",pending,2026-05-28 08:44:15,
783,89cc92f6-7721-7829-8fd3-ec6dd9c9104f,worker-prod-use2-eks-03,worker-staging-use2-eks-05,prediction,"{""pod"":""search-api-1271443-2f040"",""action"":""scale""}",pending,2026-06-08 03:07:02,
784,4798c554-8c53-8dd8-6090-6e288dc9c386,cluster_manager-prod-usw2-eks-00,cluster_manager-dr-use1-eks-00,escalation,"{""pod"":""cart-svc-ee38458-64d46"",""action"":""notify""}",processed,2026-05-27 17:08:32,2026-05-27 17:09:01
785,c7571e84-c6f3-8920-c43f-bf06936b82de,strategist-dr-use1-eks-00,worker-staging-use2-eks-01,ack,"{""pod"":""auth-gateway-9bddb17-f3d59"",""action"":""restart""}",processed,2026-06-03 12:09:34,2026-06-03 12:09:41
786,3f810938-ce4d-8861-6e75-af5fed08ef87,cluster_manager-dr-use1-eks-01,worker-prod-use2-eks-00,escalation,"{""pod"":""orders-api-e9b4a39-c3784"",""action"":""notify""}",processed,2026-06-17 06:03:27,2026-06-17 06:03:32
787,be06234e-2f8c-ec33-1431-0ca078076fd3,cluster_manager-prod-usw2-eks-01,worker-prod-usw2-eks-00,action_result,"{""pod"":""search-api-8ca0b98-505ff"",""action"":""notify""}",pending,2026-06-20 13:52:22,
788,0d366fea-0ac2-5b0b-35b2-8803f527d846,worker-prod-usw2-eks-00,worker-staging-use2-eks-03,escalation,"{""pod"":""config-svc-d193d56-68bd9"",""action"":""notify""}",failed,2026-06-10 18:44:59,2026-06-10 18:45:01
789,a14dbecf-9550-cbf2-01d7-8332727d7d52,worker-prod-usw2-eks-01,worker-prod-use2-eks-01,action_request,"{""pod"":""cart-svc-ee38458-64d46"",""action"":""scale""}",failed,2026-05-25 03:43:10,2026-05-25 03:43:20
790,fd4ab1b7-dd11-306d-a997-46521c5d0195,worker-prod-use2-eks-02,worker-prod-use2-eks-05,heartbeat,"{""pod"":""inventory-svc-df6d343-0a45b"",""action"":""restart""}",pending,2026-05-31 19:44:19,
791,f199689e-9c56-4ebc-c708-dea95e0cba46,worker-prod-use2-eks-00,worker-dr-use1-eks-01,action_result,"{""pod"":""orders-api-cbca488-26609"",""action"":""scale""}",processed,2026-06-13 00:53:25,2026-06-13 00:53:48
792,85770ddc-f38d-f7fe-09ad-7695a159d10e,worker-staging-use2-eks-00,worker-staging-use2-eks-02,ack,"{""pod"":""config-svc-929cd33-16be4"",""action"":""scale""}",processed,2026-06-16 12:23:55,2026-06-16 12:24:16
793,45f1aa9b-197f-fa9e-6a71-1c4fbae2b149,worker-staging-use2-eks-01,cluster_manager-prod-usw2-eks-01,ack,"{""pod"":""checkout-web-c2eb578-2d181"",""action"":""restart""}",processed,2026-06-07 20:15:30,2026-06-07 20:15:54
